scheme,mode,shots,simulator_seed,contrast,comparator_attack,reference_count,auc_difference,tpr_at_1pct_fpr_difference,tpr_at_5pct_fpr_difference
leave_target_out,noisy_shot,128,9,affine_minus_deconvolved_lira,deconvolved_lira,16,0.017620888888888797,0.014666666666666666,0.04533333333333333
leave_target_out,noisy_shot,128,9,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0005382222222223287,0.0006666666666666661,0.006666666666666668
leave_target_out,noisy_shot,128,9,affine_minus_noise_augmented,noise_augmented_lira,16,-0.004021333333333432,0.0,0.0013333333333333391
leave_target_out,noisy_shot,512,0,affine_minus_loss,loss_mia,16,0.027143999999999946,0.02,0.060000000000000005
leave_target_out,noisy_shot,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0038559999999998595,0.009333333333333336,0.02600000000000001
leave_target_out,noisy_shot,512,0,affine_minus_deconvolved_lira,deconvolved_lira,16,0.006666666666666599,0.009333333333333336,0.016666666666666677
leave_target_out,noisy_shot,512,0,affine_minus_empirical_channel,empirical_channel_lira,16,0.002209777777777755,0.0013333333333333357,0.005333333333333343
leave_target_out,noisy_shot,512,0,affine_minus_noise_augmented,noise_augmented_lira,16,-0.00034400000000001096,0.002666666666666668,0.0006666666666666765
leave_target_out,noisy_shot,512,1,affine_minus_loss,loss_mia,16,0.014096444444444467,0.014666666666666668,0.051333333333333335
leave_target_out,noisy_shot,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.01016399999999995,0.014,0.04466666666666667
leave_target_out,noisy_shot,512,1,affine_minus_deconvolved_lira,deconvolved_lira,16,0.015549777777777773,0.012,0.03333333333333334
leave_target_out,noisy_shot,512,1,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0004564444444444815,-0.003333333333333334,0.0020000000000000018
leave_target_out,noisy_shot,512,1,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0019751111111111497,0.004666666666666666,0.003333333333333327
leave_target_out,noisy_shot,512,2,affine_minus_loss,loss_mia,16,0.020340000000000136,0.028000000000000004,0.055999999999999994
leave_target_out,noisy_shot,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.006238666666666837,0.02266666666666667,0.026666666666666658
leave_target_out,noisy_shot,512,2,affine_minus_deconvolved_lira,deconvolved_lira,16,0.010853333333333381,0.023333333333333338,0.03533333333333333
leave_target_out,noisy_shot,512,2,affine_minus_empirical_channel,empirical_channel_lira,16,0.0008240000000001579,0.01266666666666667,0.016
leave_target_out,noisy_shot,512,2,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0020893333333331654,0.005333333333333336,0.00399999999999999
leave_target_out,noisy_shot,512,3,affine_minus_loss,loss_mia,16,0.010703111111111108,0.021333333333333336,0.044000000000000004
leave_target_out,noisy_shot,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,16,-0.00020222222222210373,0.021333333333333336,0.029333333333333336
leave_target_out,noisy_shot,512,3,affine_minus_deconvolved_lira,deconvolved_lira,16,0.012642666666666691,0.02,0.022666666666666675
leave_target_out,noisy_shot,512,3,affine_minus_empirical_channel,empirical_channel_lira,16,0.0004191111111110368,0.005333333333333332,-0.011333333333333334
leave_target_out,noisy_shot,512,3,affine_minus_noise_augmented,noise_augmented_lira,16,-0.004516888888888793,0.0006666666666666696,-0.006666666666666668
leave_target_out,noisy_shot,512,4,affine_minus_loss,loss_mia,16,0.026799999999999935,0.022666666666666665,0.06466666666666666
leave_target_out,noisy_shot,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.010844444444444434,0.014666666666666666,0.034
leave_target_out,noisy_shot,512,4,affine_minus_deconvolved_lira,deconvolved_lira,16,0.012482666666666642,0.008,0.029333333333333336
leave_target_out,noisy_shot,512,4,affine_minus_empirical_channel,empirical_channel_lira,16,0.0014462222222222376,0.0006666666666666661,0.0040000000000000036
leave_target_out,noisy_shot,512,4,affine_minus_noise_augmented,noise_augmented_lira,16,0.0014222222222221026,0.004666666666666666,0.0059999999999999915
leave_target_out,noisy_shot,512,5,affine_minus_loss,loss_mia,16,0.018583999999999934,0.02733333333333333,0.04266666666666667
leave_target_out,noisy_shot,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.004241333333333319,0.017999999999999995,0.021333333333333343
leave_target_out,noisy_shot,512,5,affine_minus_deconvolved_lira,deconvolved_lira,16,0.012588888888888872,0.007333333333333331,0.006666666666666668
leave_target_out,noisy_shot,512,5,affine_minus_empirical_channel,empirical_channel_lira,16,0.004700888888888866,0.0019999999999999983,-0.003333333333333327
leave_target_out,noisy_shot,512,5,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0008631111111111478,-0.008,0.004666666666666666
leave_target_out,noisy_shot,512,6,affine_minus_loss,loss_mia,16,0.018160444444444535,0.016666666666666666,0.052
leave_target_out,noisy_shot,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.012466222222222267,0.007999999999999998,0.033333333333333326
leave_target_out,noisy_shot,512,6,affine_minus_deconvolved_lira,deconvolved_lira,16,0.020711111111111236,0.0026666666666666644,0.027333333333333328
leave_target_out,noisy_shot,512,6,affine_minus_empirical_channel,empirical_channel_lira,16,0.0030400000000000427,-0.0013333333333333357,0.0
leave_target_out,noisy_shot,512,6,affine_minus_noise_augmented,noise_augmented_lira,16,-0.000836888888888776,-0.0020000000000000018,0.003333333333333327
leave_target_out,noisy_shot,512,7,affine_minus_loss,loss_mia,16,0.0164942222222223,0.022,0.05133333333333333
leave_target_out,noisy_shot,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,16,-0.0010359999999999259,0.015333333333333332,0.023999999999999994
leave_target_out,noisy_shot,512,7,affine_minus_deconvolved_lira,deconvolved_lira,16,0.009877777777777874,0.008666666666666666,0.021999999999999992
leave_target_out,noisy_shot,512,7,affine_minus_empirical_channel,empirical_channel_lira,16,0.004182666666666779,-0.0013333333333333322,0.007999999999999993
leave_target_out,noisy_shot,512,7,affine_minus_noise_augmented,noise_augmented_lira,16,-0.005875555555555523,0.003333333333333334,0.00866666666666667
leave_target_out,noisy_shot,512,8,affine_minus_loss,loss_mia,16,0.02341022222222211,0.021333333333333333,0.05733333333333333
leave_target_out,noisy_shot,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0016351111111110317,0.011333333333333334,0.02133333333333333
leave_target_out,noisy_shot,512,8,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01088755555555554,0.012,0.011333333333333334
leave_target_out,noisy_shot,512,8,affine_minus_empirical_channel,empirical_channel_lira,16,0.007379111111111003,-0.0026666666666666644,-0.0013333333333333391
leave_target_out,noisy_shot,512,8,affine_minus_noise_augmented,noise_augmented_lira,16,-0.002120000000000122,0.0019999999999999983,0.0040000000000000036
leave_target_out,noisy_shot,512,9,affine_minus_loss,loss_mia,16,0.016291555555555615,0.024666666666666663,0.04466666666666666
leave_target_out,noisy_shot,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.013162222222222297,0.02333333333333333,0.02133333333333333
leave_target_out,noisy_shot,512,9,affine_minus_deconvolved_lira,deconvolved_lira,16,0.017173333333333485,0.013333333333333332,0.017999999999999988
leave_target_out,noisy_shot,512,9,affine_minus_empirical_channel,empirical_channel_lira,16,0.0011764444444445354,0.003999999999999997,-0.0040000000000000036
leave_target_out,noisy_shot,512,9,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0014346666666665842,-0.0020000000000000018,-0.004666666666666666
leave_target_out,noisy_shot,1024,0,affine_minus_loss,loss_mia,16,0.02764444444444447,0.03133333333333333,0.07133333333333333
leave_target_out,noisy_shot,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.005723555555555704,0.02333333333333333,0.02466666666666667
leave_target_out,noisy_shot,1024,0,affine_minus_deconvolved_lira,deconvolved_lira,16,0.010283555555555601,0.016,0.028666666666666674
leave_target_out,noisy_shot,1024,0,affine_minus_empirical_channel,empirical_channel_lira,16,0.006064000000000069,0.013333333333333332,0.0020000000000000018
leave_target_out,noisy_shot,1024,0,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0009906666666665842,0.0006666666666666696,0.003333333333333341
leave_target_out,noisy_shot,1024,1,affine_minus_loss,loss_mia,16,0.015963999999999867,0.017333333333333333,0.05933333333333334
leave_target_out,noisy_shot,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.005251111111111095,0.011333333333333336,0.03466666666666668
leave_target_out,noisy_shot,1024,1,affine_minus_deconvolved_lira,deconvolved_lira,16,0.014369777777777815,0.004,0.021333333333333343
leave_target_out,noisy_shot,1024,1,affine_minus_empirical_channel,empirical_channel_lira,16,0.002483555555555461,-0.0019999999999999983,-0.008666666666666656
leave_target_out,noisy_shot,1024,1,affine_minus_noise_augmented,noise_augmented_lira,16,0.0006106666666665372,0.0,-0.01266666666666666
leave_target_out,noisy_shot,1024,2,affine_minus_loss,loss_mia,16,0.02111111111111119,0.03066666666666667,0.06466666666666666
leave_target_out,noisy_shot,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0012400000000000189,0.02,0.023999999999999994
leave_target_out,noisy_shot,1024,2,affine_minus_deconvolved_lira,deconvolved_lira,16,0.014321777777777878,0.019333333333333334,0.007333333333333331
leave_target_out,noisy_shot,1024,2,affine_minus_empirical_channel,empirical_channel_lira,16,0.004231111111111185,0.013333333333333336,0.0040000000000000036
leave_target_out,noisy_shot,1024,2,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0035053333333332493,0.004666666666666666,-0.008000000000000007
leave_target_out,noisy_shot,1024,3,affine_minus_loss,loss_mia,16,0.02430666666666681,0.022666666666666665,0.058666666666666666
leave_target_out,noisy_shot,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0039871111111111635,0.019999999999999997,0.029333333333333336
leave_target_out,noisy_shot,1024,3,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01109288888888893,0.009333333333333332,0.011999999999999997
leave_target_out,noisy_shot,1024,3,affine_minus_empirical_channel,empirical_channel_lira,16,-0.00018711111111102685,-0.0006666666666666696,-0.0006666666666666626
leave_target_out,noisy_shot,1024,3,affine_minus_noise_augmented,noise_augmented_lira,16,-0.00022622222222223876,0.003999999999999997,-0.003333333333333341
leave_target_out,noisy_shot,1024,4,affine_minus_loss,loss_mia,16,0.026738222222222108,0.021333333333333333,0.05733333333333334
leave_target_out,noisy_shot,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.010019111111110979,0.005333333333333332,0.029333333333333336
leave_target_out,noisy_shot,1024,4,affine_minus_deconvolved_lira,deconvolved_lira,16,0.0146911111111111,0.013333333333333332,0.02333333333333333
leave_target_out,noisy_shot,1024,4,affine_minus_empirical_channel,empirical_channel_lira,16,0.006234666666666611,0.0006666666666666661,0.006000000000000005
leave_target_out,noisy_shot,1024,4,affine_minus_noise_augmented,noise_augmented_lira,16,0.0001866666666665573,0.0013333333333333322,0.003333333333333341
leave_target_out,noisy_shot,1024,5,affine_minus_loss,loss_mia,16,0.022884888888888955,0.030000000000000002,0.06
leave_target_out,noisy_shot,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.006910222222222262,0.018666666666666668,0.032
leave_target_out,noisy_shot,1024,5,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011551555555555537,0.010666666666666668,0.027999999999999997
leave_target_out,noisy_shot,1024,5,affine_minus_empirical_channel,empirical_channel_lira,16,0.002693777777777795,0.005333333333333336,-0.0026666666666666644
leave_target_out,noisy_shot,1024,5,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0012693333333333445,0.0040000000000000036,-0.0040000000000000036
leave_target_out,noisy_shot,1024,6,affine_minus_loss,loss_mia,16,0.02103777777777771,0.018666666666666668,0.05133333333333333
leave_target_out,noisy_shot,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.008612888888888892,0.014,0.024666666666666656
leave_target_out,noisy_shot,1024,6,affine_minus_deconvolved_lira,deconvolved_lira,16,0.019150666666666538,0.011333333333333334,0.017333333333333326
leave_target_out,noisy_shot,1024,6,affine_minus_empirical_channel,empirical_channel_lira,16,0.006204888888888815,0.006000000000000002,0.010666666666666658
leave_target_out,noisy_shot,1024,6,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0023222222222223365,0.003333333333333334,0.0059999999999999915
leave_target_out,noisy_shot,1024,7,affine_minus_loss,loss_mia,16,0.03012888888888887,0.018666666666666668,0.06199999999999999
leave_target_out,noisy_shot,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0004982222222221777,0.013333333333333334,0.020666666666666667
leave_target_out,noisy_shot,1024,7,affine_minus_deconvolved_lira,deconvolved_lira,16,0.00678488888888884,0.004,0.018666666666666665
leave_target_out,noisy_shot,1024,7,affine_minus_empirical_channel,empirical_channel_lira,16,0.006668444444444477,-0.0026666666666666644,-0.0006666666666666765
leave_target_out,noisy_shot,1024,7,affine_minus_noise_augmented,noise_augmented_lira,16,-0.00016933333333335465,0.0,0.0020000000000000018
leave_target_out,noisy_shot,1024,8,affine_minus_loss,loss_mia,16,0.028501333333333267,0.018,0.07200000000000001
leave_target_out,noisy_shot,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0025439999999999907,0.0066666666666666645,0.03666666666666667
leave_target_out,noisy_shot,1024,8,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011845333333333263,0.0006666666666666661,0.013999999999999999
leave_target_out,noisy_shot,1024,8,affine_minus_empirical_channel,empirical_channel_lira,16,0.007714222222222178,0.0026666666666666644,0.011333333333333334
leave_target_out,noisy_shot,1024,8,affine_minus_noise_augmented,noise_augmented_lira,16,0.0009657777777777321,-0.004,0.0026666666666666644
leave_target_out,noisy_shot,1024,9,affine_minus_loss,loss_mia,16,0.013139555555555682,0.02333333333333333,0.066
leave_target_out,noisy_shot,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.004503555555555483,0.017999999999999995,0.03533333333333334
leave_target_out,noisy_shot,1024,9,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01131111111111116,0.013333333333333332,0.02266666666666667
leave_target_out,noisy_shot,1024,9,affine_minus_empirical_channel,empirical_channel_lira,16,0.0033733333333334503,0.005999999999999998,0.009333333333333332
leave_target_out,noisy_shot,1024,9,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0034968888888888827,0.0,0.006666666666666668
