scope,scope_id,scheme,mode,shots,attack,reference_count,nominal_fpr,n_replicates,actual_fpr_median,actual_fpr_q05,actual_fpr_q95,calibrated_tpr_median,calibrated_tpr_q05,calibrated_tpr_q95
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.015,0.0045000000000000005,0.03099999999999998,0.01,0.0,0.03
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.05,0.0245,0.06549999999999999,0.07500000000000001,0.05,0.1
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.02,0.0,0.025499999999999988,0.0,0.0,0.010999999999999979
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.05,0.04,0.0755,0.035,0.0145,0.07099999999999998
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.015,0.0045000000000000005,0.03099999999999998,0.02,0.01,0.04549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.04,0.02,0.06649999999999998,0.07,0.05,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.01,0.0045000000000000005,0.025499999999999988,0.0,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.06,0.05,0.08,0.035,0.0145,0.07649999999999997
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,loss_mia,0,0.01,10,0.01,0.0,0.02,0.01,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,loss_mia,0,0.05,10,0.05,0.02,0.08549999999999999,0.05,0.0245,0.07099999999999998
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.01,0.0,0.025499999999999988,0.015,0.0045000000000000005,0.03549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.045,0.03,0.06,0.07500000000000001,0.044500000000000005,0.1055
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.01,0.01,0.03549999999999999,0.01,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.07,0.06,0.1,0.07500000000000001,0.06,0.09549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.03,0.0045000000000000005,0.03,0.01,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.07,0.06,0.08549999999999999,0.05,0.03,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.02,0.0045000000000000005,0.03,0.01,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.05,0.0345,0.07,0.06,0.04,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.02,0.01,0.03,0.0,0.0,0.005499999999999989
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.07,0.044500000000000005,0.09,0.045,0.03,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,loss_mia,0,0.01,10,0.0,0.0,0.01549999999999999,0.0,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,loss_mia,0,0.05,10,0.04,0.02,0.060999999999999985,0.03,0.0245,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.015,0.01,0.025499999999999988,0.0,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s43,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.08499999999999999,0.0645,0.10099999999999998,0.09,0.0645,0.11549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.025,0.01,0.03,0.025,0.01,0.03549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.08499999999999999,0.0545,0.11,0.11,0.07450000000000001,0.13
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.0,0.0,0.01549999999999999,0.005,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.065,0.04,0.09549999999999999,0.065,0.04,0.09549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.01,0.0,0.02,0.02,0.01,0.025499999999999988
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.08,0.044500000000000005,0.10649999999999997,0.08,0.06,0.11099999999999997
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.03099999999999998,0.01,0.0,0.020999999999999977
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.05,0.0245,0.08099999999999997,0.04,0.02,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,loss_mia,0,0.01,10,0.015,0.0,0.02,0.01,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,loss_mia,0,0.05,10,0.035,0.02,0.05549999999999999,0.04,0.0345,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.02,0.0145,0.03549999999999999,0.02,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.07500000000000001,0.0545,0.11,0.09,0.059000000000000004,0.11
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.015,0.0,0.03,0.025,0.01,0.04
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.07500000000000001,0.06,0.09549999999999999,0.08499999999999999,0.07,0.1
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.0,0.0,0.01,0.0,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.05,0.03,0.0755,0.06,0.0345,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.01,0.0,0.02,0.02,0.01,0.03549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.07,0.0545,0.09549999999999999,0.07500000000000001,0.06,0.1055
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.0,0.0,0.01549999999999999,0.0,0.0,0.005499999999999989
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.045,0.03,0.06549999999999999,0.05,0.03,0.07
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,loss_mia,0,0.01,10,0.01,0.0,0.025499999999999988,0.01,0.0045000000000000005,0.03
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,loss_mia,0,0.05,10,0.06,0.04,0.08549999999999999,0.08,0.039,0.12199999999999997
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.01,0.0,0.02,0.025,0.0145,0.04099999999999998
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.065,0.05,0.08549999999999999,0.07500000000000001,0.06,0.1055
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.025,0.02,0.04,0.03,0.0145,0.04
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.065,0.0545,0.1,0.1,0.059000000000000004,0.1255
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.0,0.0,0.01,0.0,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.05,0.03,0.06549999999999999,0.05,0.04,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.015,0.0,0.03649999999999997,0.02,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.07,0.049,0.09,0.08,0.0545,0.09
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.005,0.0,0.02,0.005,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.045,0.02,0.06549999999999999,0.035,0.0245,0.06
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,loss_mia,0,0.01,10,0.015,0.0045000000000000005,0.02,0.005,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,loss_mia,0,0.05,10,0.055,0.0345,0.0755,0.055,0.0335,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.02,0.0145,0.03549999999999999,0.025,0.02,0.03549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.08499999999999999,0.06,0.1055,0.09,0.059000000000000004,0.12099999999999998
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.01,0.0045000000000000005,0.03,0.0,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.05,0.0345,0.06549999999999999,0.06,0.044500000000000005,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.01,0.0,0.01549999999999999,0.01,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.04,0.0145,0.07099999999999998,0.05,0.03,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.0,0.0,0.01549999999999999,0.01,0.01,0.02
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.035,0.03,0.05549999999999999,0.05,0.03,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.02,0.005,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.03,0.0145,0.06,0.035,0.02,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,loss_mia,0,0.01,10,0.01,0.0045000000000000005,0.02,0.01,0.0,0.025499999999999988
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,loss_mia,0,0.05,10,0.04,0.02,0.05,0.04,0.03,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.02,0.01,0.03,0.01,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.05,0.03,0.06549999999999999,0.055,0.0245,0.07
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.01,0.0,0.02,0.025,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.065,0.039,0.08,0.07,0.05,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.0,0.0,0.01549999999999999,0.0,0.0,0.025499999999999988
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.04,0.0145,0.0755,0.04,0.02,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.01,0.0,0.02,0.02,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.05,0.04,0.06549999999999999,0.07,0.049,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.0,0.0,0.02,0.0,0.0,0.020999999999999977
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.035,0.0245,0.05549999999999999,0.03,0.009000000000000001,0.060999999999999985
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,loss_mia,0,0.01,10,0.0,0.0,0.01549999999999999,0.005,0.0,0.020999999999999977
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,loss_mia,0,0.05,10,0.05,0.02,0.06549999999999999,0.065,0.0235,0.10199999999999995
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.015,0.0,0.02,0.02,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.055,0.04,0.07099999999999998,0.07,0.0645,0.1
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.015,0.0,0.02,0.01,0.01,0.02
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.05,0.0345,0.08,0.06,0.044500000000000005,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.0,0.0,0.01549999999999999,0.0,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.03,0.0145,0.04549999999999999,0.035,0.0245,0.05
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.01,0.0,0.025499999999999988,0.01,0.01,0.02
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.045,0.03,0.06549999999999999,0.05,0.03,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.025499999999999988,0.0,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.045,0.02,0.060999999999999985,0.03,0.0245,0.05
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,loss_mia,0,0.01,10,0.01,0.0,0.01549999999999999,0.01,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,loss_mia,0,0.05,10,0.05,0.02,0.06549999999999999,0.05,0.029,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.01,0.0,0.02,0.01,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s44,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.05,0.029,0.07,0.06,0.039,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.01,0.01,0.01549999999999999,0.02,0.02,0.03
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.07500000000000001,0.0645,0.10649999999999997,0.11,0.068,0.15
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.01,0.0,0.02,0.01,0.0045000000000000005,0.02
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.07,0.05,0.11649999999999998,0.07500000000000001,0.06,0.10099999999999998
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.02,0.01,0.03,0.02,0.0145,0.03
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.1,0.0645,0.11,0.08,0.07,0.11549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.01,0.0,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.06,0.044500000000000005,0.08,0.06,0.049,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,loss_mia,0,0.01,10,0.015,0.01,0.025499999999999988,0.02,0.01,0.025499999999999988
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,loss_mia,0,0.05,10,0.065,0.044500000000000005,0.08549999999999999,0.06,0.04,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.01,0.01,0.02,0.02,0.0145,0.03549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.08,0.06,0.1055,0.10500000000000001,0.07450000000000001,0.13
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.01,0.0045000000000000005,0.025499999999999988,0.025,0.0,0.050999999999999976
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.08,0.0435,0.09549999999999999,0.1,0.06,0.13199999999999995
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.01,0.0,0.02,0.0,0.0,0.010999999999999979
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.07,0.044500000000000005,0.08,0.045,0.029,0.05
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.01,0.0045000000000000005,0.03099999999999998,0.015,0.0,0.04
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.08,0.0545,0.12099999999999998,0.09,0.07450000000000001,0.13649999999999995
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.02,0.0,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.06,0.05,0.08,0.05,0.03,0.06549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,loss_mia,0,0.01,10,0.01,0.0045000000000000005,0.03549999999999999,0.01,0.0,0.03
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,loss_mia,0,0.05,10,0.07500000000000001,0.05,0.1,0.07,0.0435,0.1055
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.01,0.0045000000000000005,0.025499999999999988,0.03,0.0045000000000000005,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.06,0.0545,0.08,0.095,0.07450000000000001,0.13649999999999995
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.01,0.01,0.02,0.025,0.01,0.04549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.07,0.044500000000000005,0.1,0.11,0.07,0.11549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.01,0.0,0.02,0.005,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.06,0.044500000000000005,0.08099999999999997,0.06,0.039,0.08649999999999998
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.015,0.0045000000000000005,0.03549999999999999,0.02,0.01,0.03549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.08499999999999999,0.05,0.12099999999999998,0.09,0.059000000000000004,0.11
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.01,0.0,0.0,0.01
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.055,0.0245,0.07,0.06,0.039,0.0755
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,loss_mia,0,0.01,10,0.015,0.01,0.02,0.02,0.01,0.02
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,loss_mia,0,0.05,10,0.07,0.04,0.08099999999999997,0.06,0.039,0.08099999999999997
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.01,0.01,0.02,0.03,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.07,0.044500000000000005,0.09,0.11,0.0845,0.141
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.01,0.0,0.01549999999999999,0.01,0.0045000000000000005,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.035,0.0245,0.05549999999999999,0.055,0.04,0.07
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.01,0.0,0.02,0.005,0.0,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.055,0.0345,0.09199999999999996,0.065,0.05,0.08
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.02,0.01,0.03,0.02,0.01,0.03
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.07,0.039,0.08549999999999999,0.06,0.044500000000000005,0.09649999999999997
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.01,0.0,0.01,0.0,0.0,0.0
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.045,0.0345,0.06549999999999999,0.06,0.04,0.08
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,loss_mia,0,0.01,10,0.02,0.0145,0.03,0.02,0.02,0.03
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,loss_mia,0,0.05,10,0.07500000000000001,0.0645,0.1055,0.06,0.044500000000000005,0.08549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.01,0.01,0.01549999999999999,0.01,0.0045000000000000005,0.01549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.035,0.0245,0.04549999999999999,0.05,0.0345,0.06649999999999998
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.01,0.0,0.01549999999999999,0.01,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.04,0.02,0.06,0.08,0.0545,0.09549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.01,0.0045000000000000005,0.025499999999999988,0.005,0.0,0.02
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.060000000000000005,0.039,0.08549999999999999,0.04,0.019,0.05549999999999999
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.01,0.0,0.01549999999999999,0.02,0.0,0.025499999999999988
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.05500000000000001,0.029,0.08,0.08,0.04,0.1055
target,MNIST_QNN_eff_su2_r5_d2_s45,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.01,0.0045000000000000005,0.025499999999999988,0.0,0.0,0.02
