scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,100,100,0.521,0.10000000000000003,0.0,0.0,0.0,0.0,0.03,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,100,100,0.457,0.020000000000000018,0.0,0.0,0.01,0.01,0.03,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,300,300,0.5308111111111111,0.08666666666666667,0.0,0.0,0.0,0.0,0.043333333333333335,0.04666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,100,100,0.5254,0.07999999999999996,0.0,0.0,0.03,0.01,0.08,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,100,100,0.4968,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,100,100,0.5725,0.18999999999999995,0.0,0.0,0.0,0.0,0.09,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,300,300,0.5213222222222222,0.07333333333333325,0.0,0.0,0.013333333333333334,0.006666666666666667,0.043333333333333335,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,100,100,0.531,0.12000000000000005,0.0,0.0,0.0,0.0,0.04,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,100,100,0.5172,0.09999999999999998,0.02,0.0,0.02,0.0,0.07,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,100,100,0.5134,0.07,0.02,0.0,0.02,0.0,0.03,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,300,300,0.5389444444444444,0.1266666666666666,0.0,0.0,0.0,0.0,0.023333333333333334,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,100,100,0.6017,0.21999999999999997,0.0,0.0,0.0,0.0,0.08,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,100,100,0.5078,0.09999999999999998,0.0,0.0,0.0,0.0,0.03,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,100,100,0.5128,0.12,0.0,0.0,0.0,0.0,0.01,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,300,300,0.5266777777777778,0.11333333333333329,0.0,0.0,0.02,0.01,0.043333333333333335,0.03666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,100,100,0.5149,0.09000000000000008,0.01,0.0,0.02,0.01,0.08,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,100,100,0.5344,0.14,0.01,0.0,0.01,0.0,0.03,0.03
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,100,100,0.5303,0.15000000000000002,0.0,0.0,0.05,0.01,0.05,0.01
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,300,300,0.5192777777777777,0.07000000000000006,0.0033333333333333335,0.0,0.016666666666666666,0.01,0.08,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,100,100,0.5074000000000001,0.07,0.0,0.0,0.02,0.01,0.12,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,100,100,0.5221,0.09999999999999998,0.0,0.0,0.03,0.01,0.08,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,100,100,0.5258,0.13,0.01,0.0,0.02,0.01,0.05,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,300,300,0.522988888888889,0.08000000000000007,0.0,0.0,0.0,0.0,0.04,0.04666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,100,100,0.4891,0.04999999999999999,0.0,0.0,0.0,0.0,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,100,100,0.5844999999999999,0.2,0.0,0.0,0.0,0.0,0.06,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,100,100,0.4903,0.13,0.0,0.0,0.01,0.01,0.02,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,300,300,0.5591444444444444,0.1166666666666667,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.03333333333333333,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,100,100,0.5509,0.15,0.01,0.0,0.04,0.01,0.08,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,100,100,0.5345,0.12,0.0,0.0,0.01,0.01,0.02,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,100,100,0.5908,0.19000000000000006,0.0,0.0,0.0,0.0,0.01,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,300,300,0.5103666666666666,0.043333333333333335,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.043333333333333335,0.04666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,100,100,0.5154,0.09000000000000008,0.01,0.0,0.01,0.0,0.04,0.05
