scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,nominal_fpr,n_member,n_nonmember,actual_fpr,calibrated_tpr
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,0,affine_channel_lira,16,0.05,300,300,0.01,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,0,affine_channel_lira,16,0.05,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,0,affine_channel_lira,16,0.05,100,100,0.02,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,0,affine_channel_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,1,affine_channel_lira,16,0.05,300,300,0.01,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,1,affine_channel_lira,16,0.05,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,1,affine_channel_lira,16,0.05,100,100,0.02,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,1,affine_channel_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,2,affine_channel_lira,16,0.05,300,300,0.013333333333333334,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,2,affine_channel_lira,16,0.05,100,100,0.0,0.02
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,2,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,2,affine_channel_lira,16,0.05,100,100,0.03,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,3,affine_channel_lira,16,0.05,300,300,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,3,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,3,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,3,affine_channel_lira,16,0.05,100,100,0.01,0.01
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,4,affine_channel_lira,16,0.05,300,300,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,4,affine_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,4,affine_channel_lira,16,0.05,100,100,0.02,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,4,affine_channel_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,5,affine_channel_lira,16,0.05,300,300,0.01,0.0033333333333333335
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,5,affine_channel_lira,16,0.05,100,100,0.01,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,5,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,5,affine_channel_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,6,affine_channel_lira,16,0.05,300,300,0.01,0.013333333333333334
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,6,affine_channel_lira,16,0.05,100,100,0.02,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,6,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,6,affine_channel_lira,16,0.05,100,100,0.0,0.02
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,7,affine_channel_lira,16,0.05,300,300,0.006666666666666667,0.016666666666666666
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,7,affine_channel_lira,16,0.05,100,100,0.0,0.02
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,7,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,7,affine_channel_lira,16,0.05,100,100,0.01,0.02
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,8,affine_channel_lira,16,0.05,300,300,0.006666666666666667,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,8,affine_channel_lira,16,0.05,100,100,0.01,0.02
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,8,affine_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,8,affine_channel_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,9,affine_channel_lira,16,0.05,300,300,0.01,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,9,affine_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,9,affine_channel_lira,16,0.05,100,100,0.02,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,9,affine_channel_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.05,300,300,0.0033333333333333335,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.05,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.05,100,100,0.01,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,0,empirical_channel_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.05,300,300,0.0033333333333333335,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.05,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.05,100,100,0.01,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,1,empirical_channel_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.05,300,300,0.006666666666666667,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,2,empirical_channel_lira,16,0.05,100,100,0.01,0.01
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.05,300,300,0.01,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.05,100,100,0.01,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,3,empirical_channel_lira,16,0.05,100,100,0.01,0.01
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.05,300,300,0.013333333333333334,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.05,100,100,0.03,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,4,empirical_channel_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.05,300,300,0.006666666666666667,0.0033333333333333335
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.05,100,100,0.01,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,5,empirical_channel_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.05,300,300,0.0033333333333333335,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,6,empirical_channel_lira,16,0.05,100,100,0.0,0.01
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.05,300,300,0.0033333333333333335,0.013333333333333334
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,7,empirical_channel_lira,16,0.05,100,100,0.0,0.02
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.05,300,300,0.006666666666666667,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.05,100,100,0.01,0.02
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,8,empirical_channel_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.05,300,300,0.006666666666666667,0.0033333333333333335
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.05,100,100,0.02,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,9,empirical_channel_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,8,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,8,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,8,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,8,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,9,noise_augmented_lira,16,0.01,300,300,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,9,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,9,noise_augmented_lira,16,0.01,100,100,0.0,0.0
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,9,noise_augmented_lira,16,0.01,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.05,300,300,0.006666666666666667,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.05,100,100,0.02,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,0,noise_augmented_lira,16,0.05,100,100,0.0,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.05,300,300,0.01,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.05,100,100,0.02,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,1,noise_augmented_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.05,300,300,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,2,noise_augmented_lira,16,0.05,100,100,0.02,0.01
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.05,300,300,0.01,0.016666666666666666
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.05,100,100,0.01,0.02
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,3,noise_augmented_lira,16,0.05,100,100,0.01,0.02
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.05,300,300,0.013333333333333334,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.05,100,100,0.0,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.05,100,100,0.03,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,4,noise_augmented_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.05,300,300,0.01,0.006666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,5,noise_augmented_lira,16,0.05,100,100,0.01,0.0
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.05,300,300,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.05,100,100,0.01,0.01
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,6,noise_augmented_lira,16,0.05,100,100,0.01,0.01
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.05,300,300,0.006666666666666667,0.02
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.05,100,100,0.0,0.02
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.05,100,100,0.01,0.02
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_cell_out,noisy_shot,1024,7,noise_augmented_lira,16,0.05,100,100,0.01,0.02
cell,eff_su2_r1_d2,leave_cell_out,noisy_shot,1024,8,noise_augmented_lira,16,0.05,300,300,0.006666666666666667,0.006666666666666667
