scheme,heldout_scope,heldout_id,calibration_ids,mode,shots,fold,n_train_public_nonmember_pairs,n_test_heldout_nonmember_pairs,intercept,slope,scale,train_rmse,train_r_squared,train_residual_mean,train_residual_std,train_residual_skew,train_residual_excess_kurtosis,train_coverage_90pct,test_rmse,test_r_squared,test_residual_mean,test_residual_std,test_residual_skew,test_residual_excess_kurtosis,test_coverage_90pct
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s44,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45,noisy_shot,128,2,1680,160,-0.4697984385473364,0.8182325384946715,1.8307902697500014,1.82970018911168,0.566211312670899,-1.9455336812478934e-16,1.82970018911168,-0.17210105507603712,0.31288945669320345,0.9005952380952381,1.551606480014908,0.6287116177536473,-0.056625960217090876,1.5505728520304185,0.07641134364743352,0.6403519952937033,0.95
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s44,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45,noisy_shot,128,3,1480,260,-0.4083407270324274,0.8011314922927046,1.8436304236330283,1.842384306272928,0.4895599652999859,-2.6405304369463184e-16,1.842384306272928,-0.16377475746524076,0.40596129330323416,0.8952702702702703,1.6877382832249577,0.649757088290775,0.17476416685249002,1.6786655410317692,-0.16287623253543906,0.29635830385973394,0.9346153846153846
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s44,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45,noisy_shot,128,4,1600,200,-0.5045683619852931,0.8384804476832394,1.8879611963038023,1.886780851583047,0.5662622144530156,-1.176836406102666e-16,1.886780851583047,-0.19384413812610352,0.3739440724029546,0.9,1.74261661416222,0.5706292645521587,0.09536610224356404,1.7400051639282765,0.023732105513169975,-0.20992012286509842,0.93
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,128,0,1600,200,-0.4322951022372532,0.8172842999755238,1.7908277606676852,1.789708143327443,0.5581442308287081,-4.529709940470639e-16,1.789708143327443,-0.07969768533558935,0.3820996787086228,0.89875,1.9399719154196284,0.5754176022853577,-0.1559395244887846,1.9336943650223304,-0.5700707978547669,0.5099040351982391,0.875
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,128,1,1640,180,-0.39891078292825,0.8052958516047132,1.77657452691345,1.775490919293933,0.5704491601964043,6.498866485610672e-17,1.775490919293933,-0.08651452226421569,0.2234995173480554,0.9,1.8225189436930418,0.6286677197660945,0.1529980631403116,1.8160855962193285,0.22677503665245338,0.05514692533600085,0.8944444444444445
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,128,2,1680,160,-0.3912305681250271,0.7935015229644993,1.7825914352126055,1.7815300529004587,0.5461947851502861,3.3835368369528583e-17,1.7815300529004587,-0.1580988714123576,0.24659485073211496,0.9005952380952381,2.0361068713502193,0.3596547996761147,0.05208110259138663,2.0354406771783955,-0.4735281314193334,0.5920534311321637,0.8375
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,128,3,1480,260,-0.38049203446838387,0.770147158290847,1.7451720579278915,1.7439924889807374,0.49986311035519115,-1.3442700406272166e-16,1.7439924889807374,-0.0397425934130697,0.25291167630311984,0.893918918918919,1.7673582032495483,0.6760564790421499,-0.07972617942475159,1.7655590488306543,-0.037497559006148186,0.16819719260279875,0.8769230769230769
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,128,4,1600,200,-0.403856283791845,0.8059804666435195,1.7971013121689028,1.7959777726329027,0.5582362926023243,7.549516567451065e-17,1.795977772632903,-0.11425293484246786,0.3425802282881616,0.900625,1.7764849133793565,0.4698979054766783,0.16532419710785554,1.7687754400474647,0.1189729724891248,-0.23806712422929133,0.915
leave_target_out,target,MNIST_QNN_z_r1_d6_s43,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,0,1600,200,-0.07760721269032711,0.8164891888155782,1.1926013060769285,1.1918556971849927,0.7663632961892315,-1.2434497875801754e-16,1.191855697184993,-0.10970163897352833,0.42090403690899114,0.9,1.0639561348454862,0.8683289185627385,0.06148907165187623,1.0621778339537769,0.21701861041476872,-0.06919381657962864,0.93
leave_target_out,target,MNIST_QNN_z_r1_d6_s43,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,1,1640,180,-0.11008466630548597,0.8291147288810203,1.1907443561235136,1.1900180709957886,0.792201028758025,-1.646379509688037e-16,1.1900180709957886,-0.1394193153041248,0.6017603474794013,0.900609756097561,1.0996032026245983,0.7640650753150804,-0.05662887633434792,1.0981440586677973,0.08850608349733162,-0.05240270369877864,0.9166666666666666
leave_target_out,target,MNIST_QNN_z_r1_d6_s43,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,2,1680,160,-0.12925898324384621,0.8224133551371863,1.1742447731870593,1.1735456098186214,0.7742500384779519,4.0602442043434295e-16,1.1735456098186214,-0.10829496270343641,0.44995209001419845,0.9011904761904762,1.1179800911867874,0.8311968138624481,0.3119499577000278,1.0735765963269543,-0.22227854563584443,0.19153137004677,0.8875
leave_target_out,target,MNIST_QNN_z_r1_d6_s43,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,3,1480,260,-0.14320296411467948,0.8416386145653588,1.1588879727045518,1.1581046755736915,0.7738709139028279,-1.8243664837083654e-16,1.1581046755736915,-0.15528319009118927,0.4915966457883192,0.8959459459459459,1.162729987671939,0.8052749129571359,0.0553991490881558,1.1614094706484428,-0.11857833801922049,0.7188680182550318,0.8884615384615384
leave_target_out,target,MNIST_QNN_z_r1_d6_s43,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,4,1600,200,-0.1149647951975461,0.8200609476001876,1.1863528118382252,1.185611109476361,0.7742222492507969,-3.552713678800501e-17,1.185611109476361,-0.11537099154399197,0.38399222451932236,0.9025,0.95844965241352,0.8635329030144653,-0.05178606464573745,0.9570496014941465,0.23185683925252754,0.24958768026932265,0.95
leave_target_out,target,MNIST_QNN_z_r1_d6_s44,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,0,1600,200,-0.1593689173979831,0.8248794629285136,1.1956135726891017,1.194866080541832,0.7792555083781371,-1.7763568394002505e-17,1.194866080541832,-0.13150570519006394,0.33027162617390715,0.898125,1.02962162541031,0.8097891729669905,0.025968623614095857,1.0292940892185083,0.15473125610427746,-0.1948658825292373,0.95
leave_target_out,target,MNIST_QNN_z_r1_d6_s44,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,1,1640,180,-0.1719784573459533,0.8412612786155247,1.1901227120124362,1.1893968060516331,0.8079936065289524,-1.213121743980659e-16,1.1893968060516331,-0.16675956776074438,0.5599427188218842,0.8969512195121951,1.0466138203721287,0.6748630231722865,0.1267660866743921,1.0389084888782087,0.162240813068155,-0.18900663106263238,0.9388888888888889
leave_target_out,target,MNIST_QNN_z_r1_d6_s44,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,2,1680,160,-0.19953205559775267,0.8380773025148684,1.184531290997631,1.1838260028785397,0.7923634420028773,-2.283887364943179e-16,1.1838260028785397,-0.11115706536669048,0.40597693218037634,0.9,1.1887632231249645,0.7852339698397842,0.45234121208272204,1.0993386323176257,-0.06891618379209766,0.46898974646178626,0.8875
leave_target_out,target,MNIST_QNN_z_r1_d6_s44,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,3,1480,260,-0.20046768921065916,0.8556879595817231,1.1528291028398148,1.1520499009239302,0.8041629824270182,1.248250752010987e-16,1.1520499009239302,-0.12810808923617042,0.3744185598066845,0.8905405405405405,1.1091234152783234,0.8228158997446453,0.2431094447751504,1.0821518138319457,0.38567560357508573,-0.13366927451567445,0.926923076923077
leave_target_out,target,MNIST_QNN_z_r1_d6_s44,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45,noisy_shot,128,4,1600,200,-0.18893241270371486,0.8382000817681354,1.1979015416903913,1.1971526191153474,0.7926763492827575,4.4408920985006264e-17,1.1971526191153474,-0.17950393025275202,0.38900777480798254,0.8975,1.0165295334736493,0.8287305163275521,0.11397769507440884,1.010119486719111,-0.26528862730129793,1.812301881810023,0.94
leave_target_out,target,MNIST_QNN_z_r1_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44,noisy_shot,128,0,1600,200,-0.06301659657767589,0.8620254442059364,1.0757984385161208,1.0751258542437399,0.8184495097345308,-3.108624468950438e-16,1.07512585424374,0.03311003157574364,0.42041148515126103,0.895,1.2411632781838615,0.8081761641052987,-0.2517334645008054,1.2153668359645704,-0.3373087491183324,0.7831000334317766,0.85
leave_target_out,target,MNIST_QNN_z_r1_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44,noisy_shot,128,1,1640,180,-0.10537549968115756,0.8802743341089896,1.0632801786038661,1.0626316392458137,0.8375009494533086,-3.292759019376074e-16,1.062631639245814,0.04178405053528325,0.4056900116996105,0.9030487804878049,1.2462091483065805,0.5709785339029303,-0.2936407937767023,1.2111202770795313,-0.10514949575402562,-0.48906215181538704,0.8277777777777777
leave_target_out,target,MNIST_QNN_z_r1_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44,noisy_shot,128,2,1680,160,-0.11867658689195482,0.8578711603849807,1.0606320707034085,1.060000554082548,0.8238176047348469,-3.0451831532575723e-16,1.060000554082548,0.10168344538361929,0.3562152798562561,0.8964285714285715,1.280919753324614,0.7662831910604622,-0.2479083958605174,1.2567007765252056,-0.27897164162599425,0.6018439204232302,0.825
leave_target_out,target,MNIST_QNN_z_r1_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44,noisy_shot,128,3,1480,260,-0.12473324936418151,0.8800282063779465,1.0448347532671824,1.0441285451748272,0.8273940058654979,6.721350203136083e-17,1.0441285451748272,0.02647289745713617,0.23370834014960584,0.8966216216216216,1.4190021931209753,0.713604475368389,-0.31875899721851886,1.3827363905583674,-0.12375165855944466,0.19926651503026038,0.8115384615384615
leave_target_out,target,MNIST_QNN_z_r1_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44,noisy_shot,128,4,1600,200,-0.05722814387952968,0.860733579159165,1.0883694749348656,1.0876890313079068,0.818012291933373,2.1760371282653068e-16,1.0876890313079068,0.07265564483045518,0.16936768787570333,0.895625,1.2966162125521365,0.7415162690654147,-0.0953207908970412,1.2931077099282218,-0.08285413711937667,0.273522735232532,0.82
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,0,1600,200,-0.2529473111687368,0.7309928127583462,1.2661866726699968,1.2653950585428089,0.7255985328899055,1.0658141036401502e-16,1.2653950585428089,-0.15856044785117734,0.19405380434304575,0.898125,1.482218308962392,0.7794915276360419,0.07075498562626178,1.4805285702857476,0.0877111200974457,-0.009193043183520988,0.825
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,1,1640,180,-0.22197626613171173,0.7295440885046215,1.245031066873621,1.244271669994874,0.7696736928340857,-4.332577657073782e-17,1.244271669994874,-0.2023553406833481,0.222344080981967,0.901219512195122,1.3437742948547244,0.6858809592944142,0.07900042194912266,1.341450069456248,0.27689856657150513,0.034345607760011276,0.9
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,2,1680,160,-0.23874583619387701,0.7318878853519339,1.2604879243462401,1.2597374104813421,0.7624858311610068,-6.767073673905717e-17,1.2597374104813421,-0.1570666175493715,0.20149920524890952,0.9011904761904762,1.4559196762694222,0.7120640797252815,-0.23532945669569222,1.4367749129768965,-0.0795060026107763,0.053186987810615705,0.85
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,3,1480,260,-0.27169906735372584,0.7468523139268578,1.244366473391255,1.243525400991417,0.7803475264875006,2.880578658486893e-16,1.243525400991417,-0.16955283136717622,0.29487549643988453,0.902027027027027,1.4167091650940806,0.779525068797586,0.10981514658790632,1.4124466333428118,-0.1198489990113619,0.044682308655301206,0.8576923076923076
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,4,1600,200,-0.29267115681226885,0.7350383252224167,1.271476929794183,1.2706820082223929,0.7569836087916012,1.2434497875801754e-16,1.2706820082223929,-0.1535261957955268,0.2239344664233176,0.901875,1.359331923422204,0.7563143465288538,0.07848690500094935,1.3570641413647628,-0.44007101992622116,0.2842066701736887,0.895
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,0,1600,200,-0.30075752034142567,0.7433076426134861,1.3755906618317426,1.3747306488299964,0.7330890644930406,1.0658141036401502e-16,1.3747306488299964,-0.08856352372342241,0.09557973906221484,0.9075,1.1714223218757458,0.8432704646067962,0.1787013115434634,1.1577115778299052,-0.21848663160559087,0.5018438927667042,0.935
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,1,1640,180,-0.28127586754152456,0.7341336212229715,1.3710346640416768,1.3701984122627218,0.7659646257589848,-3.6393652319419763e-16,1.3701984122627218,-0.1182599205491748,0.12875787546067397,0.9036585365853659,1.1345149446556426,0.7597713270463287,-0.029397142754630068,1.1341340166156997,-0.14460033859277313,0.49024779492780546,0.9555555555555556
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,2,1680,160,-0.24958626047672405,0.7288890354319667,1.3791650211702164,1.378343845139587,0.7559363587714905,5.921189464667501e-17,1.378343845139587,-0.05890928749393501,0.1005722186092628,0.9047619047619048,1.1991344874247711,0.71584105736426,-0.05120541201045237,1.1980407024439148,-0.41473688304414197,0.38479571009384106,0.9375
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,3,1480,260,-0.27347242841271036,0.7291067394842663,1.3747831334116705,1.3738539118567663,0.7617718032149585,-1.2722555741650443e-16,1.3738539118567663,-0.044859739906111105,0.15329203170399897,0.9054054054054054,1.2403685650316933,0.7219848983648547,0.1619434799720158,1.229751392116852,-0.2079603730293197,0.11452082439014388,0.9346153846153846
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,4,1600,200,-0.3154078356876222,0.7410993223501067,1.3886555718773153,1.3877873907534544,0.7494041743415749,1.0658141036401502e-16,1.3877873907534544,-0.008347128003685764,0.09481577818944231,0.9025,1.0966477174490228,0.7422824771251206,0.2792243861753908,1.0605045772419506,-0.17283041798077686,-0.11465194060963357,0.96
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44,noisy_shot,128,0,1600,200,-0.21498450666576585,0.7407317299109554,1.2880569503209693,1.287251662996039,0.7435105863828095,7.771561172376095e-17,1.287251662996039,-0.17545277594797773,0.2701753628146992,0.908125,1.283405711355821,0.8397025989595159,-0.15799247654776805,1.2736438267015797,-0.16078497780213222,0.24122847277737813,0.905
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44,noisy_shot,128,1,1640,180,-0.15801327946580757,0.7209154969957668,1.3071429486305937,1.3063456670994917,0.7675838819693386,-2.38291771139058e-16,1.3063456670994917,-0.19142004777482932,0.28957124853194927,0.9042682926829269,1.4813669605883755,0.6613505033399576,-0.23169465030114247,1.4631355579523972,0.12184150821617909,-0.026211105111745958,0.8611111111111112
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44,noisy_shot,128,2,1680,160,-0.13560821587015126,0.7244740357420476,1.2872548283009217,1.2864883770104043,0.7699181286698104,-1.3322676295501878e-16,1.2864883770104043,-0.11236293632064852,0.2835296700603567,0.9089285714285714,1.298249806375233,0.7563149551265318,-0.1583070060559056,1.2885617763952746,-0.054712735169184665,0.3245436667547765,0.90625
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44,noisy_shot,128,3,1480,260,-0.1704144179247402,0.710036177781611,1.2824278142545904,1.2815610160384554,0.7629310972489516,-1.1042218190866422e-16,1.2815610160384554,-0.1195125562701872,0.35011502135409467,0.9060810810810811,1.3452250953351421,0.6321364029099534,-0.20263642177140312,1.3298755722589704,-0.13351440408947365,-0.07827700163517459,0.8884615384615384
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44,noisy_shot,128,4,1600,200,-0.20434042600113433,0.7314558912529474,1.3144709713826597,1.3136491701323505,0.7623191981470553,3.552713678800501e-17,1.3136491701323505,-0.08031166495457452,0.2577713312292098,0.905625,1.3036672276633903,0.7857032624077469,0.022629561145378726,1.3034708065184726,-0.14043684668024847,0.15898175741381237,0.9
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,0,1600,200,-0.37295237192448427,0.537106244043037,1.4697720986228706,1.4688532038168125,0.5191750930044448,8.881784197001253e-18,1.4688532038168125,-0.12665029973514078,0.18832293739507344,0.903125,1.429626325734199,0.5320222766045011,-0.08356358466814245,1.4271820341321833,-0.09201124955604825,0.7386264446502366,0.915
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,1,1640,180,-0.3675177559049968,0.5451309683851977,1.4781390200706486,1.477237440834546,0.5494869512823193,-1.9496599456832016e-17,1.477237440834546,-0.14473881200566258,0.2559296417923762,0.900609756097561,1.4539877794292582,0.4575669609048293,-0.28020241190215145,1.4267330062397248,0.12879302073656476,0.04004428474404431,0.9333333333333333
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,2,1680,160,-0.48426686199846025,0.5287974966685163,1.471430997004304,1.4705548843949225,0.5352555732708233,1.4802973661668754e-17,1.4705548843949225,-0.18447182665850298,0.2625375906555365,0.905952380952381,1.4041823621372767,0.3164565228984524,0.34256926796930903,1.3617541638564554,-0.04734294117341901,-0.3181228353225656,0.90625
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,3,1480,260,-0.4527930457299686,0.5552250681016139,1.4913320821312663,1.4903240846642059,0.5430922731654432,3.600723323108616e-17,1.4903240846642059,-0.14009069373794572,0.29131535127785124,0.8952702702702703,1.4807090075417018,0.5754356877400686,0.04916671893741695,1.4798924956780004,0.1375843000516527,-0.22158474346102697,0.9038461538461539
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,4,1600,200,-0.40260065485411095,0.5295710042442061,1.4766115205378034,1.4756883497563882,0.5327418626406379,-2.6645352591003756e-17,1.4756883497563882,-0.12761330928928022,0.20478764756723322,0.903125,1.6039092075849375,0.5614176189848346,-0.09330601689257936,1.6011929094857322,-0.10210662120449517,-0.31042634204629405,0.87
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,0,1600,200,-0.42205337142114385,0.5622990132784623,1.5368712608287762,1.535910415932837,0.5355032561175428,5.329070518200751e-17,1.535910415932837,-0.01624592536748756,-0.03852659185126628,0.905625,1.4236610409934458,0.5640248968714651,-0.21262617051413224,1.4076934578433749,-0.09909459556113884,0.09676963099358371,0.905
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,1,1640,180,-0.3603695915672509,0.558104740586482,1.5233422575970412,1.5224131070027613,0.5515021248593006,-4.5492065399274704e-17,1.5224131070027613,-0.061075954607469236,0.143425376359136,0.9048780487804878,1.2593099785464148,0.46263199685034706,-0.02530349843277183,1.2590557394466833,0.06854886055033392,0.061462485964220104,0.9555555555555556
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,2,1680,160,-0.49153607011551176,0.5600384911904428,1.5322443682479545,1.5313320464235476,0.5488726722006227,6.449867095441386e-17,1.5313320464235476,-0.07750464131612804,0.15588379402503882,0.9053571428571429,1.3778641534550555,0.5383811257586744,0.4423540397576808,1.3049262541946487,-0.2261856290381507,0.32039695608613306,0.94375
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,3,1480,260,-0.4484960811909705,0.5621179876701538,1.5308002316317895,1.5297655574807076,0.5237867137876593,7.921591310838955e-17,1.5297655574807076,-0.09191937439585378,0.15042047536823722,0.9027027027027027,1.297901654530464,0.3575321435641692,0.19443327942453084,1.2832553933980322,-0.2917773465189424,-0.45383723643621865,0.9615384615384616
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,4,1600,200,-0.44013679527719674,0.5534970243715065,1.5279421027530387,1.5269868403259639,0.5365201261446915,-4.773959005888173e-17,1.5269868403259639,-0.028903464424719572,0.15750361319736506,0.905625,1.4639566093267602,0.5935891576662535,-0.1980532026108041,1.4504978052127855,-0.20070901134984162,0.5130611728447598,0.905
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,noisy_shot,128,0,1600,200,-0.3860944124194283,0.5810227396890566,1.4136553520768225,1.412771541204513,0.5328063497430696,-7.105427357601002e-17,1.412771541204513,-0.08427875884969643,-0.05222036407867847,0.905625,1.6017665630177131,0.5470117675649937,-0.11231196331349222,1.597824190985431,-0.33808889583921625,0.7020500293613852,0.855
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,noisy_shot,128,1,1640,180,-0.3932673665044749,0.6022021004429912,1.4249742651946413,1.4241051133814249,0.5583150610745308,-4.386734877787204e-17,1.4241051133814249,-0.11262706194959143,0.05622489457759006,0.9036585365853659,1.6830198247998642,0.3966313021725144,-0.4653793336574332,1.6173984686755236,-0.08178548588890988,-0.15341099516761192,0.8222222222222222
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,noisy_shot,128,2,1680,160,-0.47095895251443937,0.5872012685968385,1.421468514331738,1.420622150151712,0.5500695017806422,6.767073673905717e-17,1.420622150151712,-0.05607851059351701,0.06631371725600888,0.9017857142857143,1.6388755287247587,0.4975546710834803,0.37667314025596,1.5950016752538445,0.16780941450786152,-0.3067934912658403,0.8125
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,noisy_shot,128,3,1480,260,-0.43777679324294816,0.5981081928942384,1.4222590656309213,1.421297754898833,0.5506715259320107,5.0410126523520624e-17,1.421297754898833,-0.08249363594518962,0.15341593529983255,0.902027027027027,1.6020086128456446,0.5276449123447223,0.03155212170314417,1.6016978676540894,-0.016641466438419652,0.15565706544051494,0.8807692307692307
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,noisy_shot,128,4,1600,200,-0.3809412532516338,0.5735475702729291,1.3864492371193529,1.38558243538591,0.5281983478273586,-2.6645352591003756e-17,1.38558243538591,-0.05806513389815095,0.0036845623552119733,0.901875,1.4934302065094924,0.5023870820285576,0.05915471289944719,1.4922581886713737,-0.2017548257178629,0.26285763725343925,0.87
leave_cell_out,cell,eff_su2_r1_d2,eff_su2_r5_d2;z_r1_d6;zz_r1_d6;zz_r5_d6,noisy_shot,128,0,9600,600,-0.23491852678139635,0.746033003232329,1.4999869586824808,1.4998307019021535,0.662628117264332,1.273055734903513e-16,1.4998307019021535,-0.13613139048528478,0.589939878656593,0.9029166666666667,1.5305076645366988,0.3672615025913868,-0.04635765824569283,1.5298054381938755,0.02548275818464193,1.3289462083924386,0.8866666666666667
leave_cell_out,cell,eff_su2_r1_d2,eff_su2_r5_d2;z_r1_d6;zz_r1_d6;zz_r5_d6,noisy_shot,128,1,9840,540,-0.2211416440163474,0.7441808406647884,1.5002612653075755,1.500108791983811,0.6874710462817778,1.6752633607351957e-16,1.500108791983811,-0.2006025551057041,0.6612247758609469,0.9032520325203252,1.5608146047311664,0.30118718098538044,-0.09106468150005896,1.558155786218246,-0.2360980838947111,0.46617041839981965,0.8870370370370371
leave_cell_out,cell,eff_su2_r1_d2,eff_su2_r5_d2;z_r1_d6;zz_r1_d6;zz_r5_d6,noisy_shot,128,2,10080,480,-0.24657549490454533,0.7409528407955699,1.496238649568357,1.496090205830746,0.6802030642665556,-1.1278456123176193e-16,1.496090205830746,-0.17265253776046205,0.5925530153246497,0.9032738095238095,1.6369841499765851,0.44195239962641164,-0.0542894453503425,1.6360836663808225,-0.25389260797241603,1.4623583048738436,0.8708333333333333
leave_cell_out,cell,eff_su2_r1_d2,eff_su2_r5_d2;z_r1_d6;zz_r1_d6;zz_r5_d6,noisy_shot,128,3,8880,780,-0.23507011931452082,0.7420884534660998,1.487176074158832,1.4870085899447574,0.6748098208496427,-3.8407715446491904e-17,1.4870085899447574,-0.17273053116222153,0.6645434646045296,0.9023648648648649,1.7017777164324681,0.4090430200401167,0.056612692621825486,1.7008357943023815,-0.10606871472821575,0.9019686273153837,0.8423076923076923
