experiment,dataset,architecture,structural_cell_id,role,risk_level,fm_kind,reps,depth,attack,auc_count,auc_mean,auc_std,balanced_accuracy_crossfit_count,balanced_accuracy_crossfit_mean,balanced_accuracy_crossfit_std,membership_advantage_crossfit_count,membership_advantage_crossfit_mean,membership_advantage_crossfit_std,crossfit_tpr_count,crossfit_tpr_mean,crossfit_tpr_std,crossfit_fpr_count,crossfit_fpr_mean,crossfit_fpr_std,error_bar_type
multiseed_factorial,mnist,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,margin,3,0.5022333333333333,0.007618412454923529,3,0.5091666666666667,0.012583057392117913,3,0.01833333333333335,0.025166114784235857,3,0.3866666666666667,0.13732564703409683,3,0.36833333333333335,0.11405408073950415,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,max_probability,3,0.501675,0.006409026837203921,3,0.48833333333333334,0.011814539065631558,3,-0.0233333333333333,0.02362907813126301,3,0.45166666666666666,0.1496941325948794,3,0.4749999999999999,0.1559647396048222,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,confidence,3,0.5382666666666667,0.016544114008714163,3,0.5108333333333334,0.005204164998665326,3,0.02166666666666665,0.010408329997330629,3,0.5566666666666666,0.11930353445448852,3,0.535,0.114564392373896,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,correctness,3,0.6025,0.008660254037844393,3,0.6025,0.008660254037844393,3,0.20500000000000007,0.017320508075688787,3,0.9266666666666667,0.01040832999733067,3,0.7216666666666667,0.01258305739211797,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,entropy,3,0.5290666666666667,0.015674667726409186,3,0.5141666666666667,0.01587713240271472,3,0.02833333333333334,0.031754264805429415,3,0.4883333333333333,0.09673847907287632,3,0.45999999999999996,0.11532562594670792,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,loss,3,0.6043416666666667,0.011277364866551643,3,0.6008333333333334,0.022684429314693576,3,0.2016666666666667,0.04536885862938732,3,0.8833333333333333,0.015275252316519468,3,0.6816666666666666,0.05392896562454475,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,margin,3,0.5424583333333334,0.01665439756740941,3,0.5183333333333333,0.015069284433354287,3,0.036666666666666646,0.030138568866708536,3,0.5783333333333333,0.10152996273678683,3,0.5416666666666666,0.10016652800877818,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,max_probability,3,0.5382666666666667,0.016544114008714163,3,0.5108333333333334,0.005204164998665326,3,0.02166666666666665,0.010408329997330629,3,0.5566666666666666,0.11930353445448852,3,0.535,0.114564392373896,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,confidence,3,0.5123833333333333,0.04334573460368776,3,0.5191666666666667,0.049138409959351856,3,0.03833333333333332,0.09827681991870375,3,0.39333333333333337,0.3074627348693388,3,0.355,0.24662724910277048,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,correctness,3,0.5916666666666667,0.01258305739211796,3,0.5916666666666667,0.01258305739211796,3,0.18333333333333326,0.025166114784235853,3,0.7033333333333333,0.015275252316519477,3,0.52,0.010000000000000009,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,entropy,3,0.5137916666666666,0.0279808453827495,3,0.5166666666666666,0.0052041649986653525,3,0.033333333333333305,0.01040832999733066,3,0.525,0.15882380174268595,3,0.4916666666666667,0.16921386861996074,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,loss,3,0.60135,0.024778859437028185,3,0.5858333333333333,0.02673169155390907,3,0.17166666666666672,0.05346338310781815,3,0.6016666666666667,0.07112196097783959,3,0.43,0.12379418403139948,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,margin,3,0.5103416666666667,0.04765363531078539,3,0.5125000000000001,0.028831406486676987,3,0.025000000000000005,0.057662812973354,3,0.5016666666666667,0.0797391580927046,3,0.47666666666666674,0.05346338310781817,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,max_probability,3,0.5123833333333333,0.04334573460368776,3,0.5191666666666667,0.049138409959351856,3,0.03833333333333332,0.09827681991870375,3,0.39333333333333337,0.3074627348693388,3,0.355,0.24662724910277048,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,confidence,3,0.5219916666666667,0.019683516792822698,3,0.5275,0.01732050807568875,3,0.055000000000000014,0.034641016151377546,3,0.7416666666666667,0.11835680518387333,3,0.6866666666666666,0.13895442898063137,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,correctness,3,0.6749999999999999,0.01750000000000002,3,0.6749999999999999,0.01750000000000002,3,0.3499999999999999,0.03500000000000003,3,0.8883333333333333,0.04163331998932271,3,0.5383333333333334,0.01607275126832161,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,entropy,3,0.5181916666666666,0.02209809569472752,3,0.5225,0.010000000000000009,3,0.04500000000000004,0.020000000000000018,3,0.7766666666666667,0.11676186592091332,3,0.7316666666666666,0.13650396819628843,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,loss,3,0.6789916666666667,0.018371110699501376,3,0.6691666666666666,0.012583057392117913,3,0.3383333333333333,0.02516611478423583,3,0.84,0.056789083458002716,3,0.5016666666666667,0.03685557397915996,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,margin,3,0.5240416666666667,0.018405847123491265,3,0.5299999999999999,0.012990381056766552,3,0.05999999999999998,0.02598076211353312,3,0.6733333333333333,0.1313709759929237,3,0.6133333333333333,0.12096831541082705,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,max_probability,3,0.5219916666666667,0.019683516792822698,3,0.5275,0.01732050807568875,3,0.055000000000000014,0.034641016151377546,3,0.7416666666666667,0.11835680518387333,3,0.6866666666666666,0.13895442898063137,mean ± sample SD across independent target-model seeds; fixed data seed
