target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,role,source_run_id,ql_rev,original_acc_train,original_acc_test,original_gap,batch_size,epochs,extra_feats,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p05,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
MNIST_QNN_z_r1_d2_s43,entropy,0.48714999999999997,0.43047375,0.5442756249999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,43,43,43,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5175000000000001,0.035,0.25,0.215,-0.1741628348827362,5,0.035,0.05,10.0,True,0.115,0.1,20.0,True
MNIST_QNN_z_r1_d2_s43,confidence,0.48430000000000006,0.42679937500000004,0.5418025,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,43,43,43,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5075000000000001,0.014999999999999958,0.355,0.34,0.9174194931983948,5,0.035,0.035,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_z_r1_d2_s43,margin,0.48540000000000005,0.427948125,0.5430268749999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,43,43,43,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.51,0.020000000000000018,0.325,0.305,0.8434542417526245,5,0.035,0.035,10.0,True,0.12,0.095,20.0,True
MNIST_QNN_z_r1_d2_s43,correctness,0.5125,0.4725,0.5525,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,43,43,43,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.4975,-0.0050000000000000044,0.635,0.64,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r1_d2_s43,max_probability,0.48430000000000006,0.426399375,0.542475625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,43,43,43,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5075000000000001,0.014999999999999958,0.355,0.34,0.9174194931983948,5,0.035,0.035,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_z_r1_d2_s44,loss,0.5311,0.475025,0.5871775,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,44,43,44,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5525,0.1050000000000001,0.935,0.83,-1.4321906566619873,5,0.035,0.05,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_z_r1_d2_s44,entropy,0.47887500000000005,0.42177125000000004,0.53510125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,44,43,44,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5,0.0,0.17,0.17,-0.14803656935691833,5,0.04,0.05,10.0,True,0.115,0.095,20.0,True
MNIST_QNN_z_r1_d2_s44,confidence,0.47365,0.417919375,0.530150625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,44,43,44,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.4975,-0.004999999999999977,0.17,0.175,0.9702892899513245,5,0.035,0.05,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_z_r1_d2_s44,margin,0.47355,0.41669875,0.529875625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,44,43,44,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.495,-0.010000000000000009,0.22,0.23,0.957087516784668,5,0.03,0.04,10.0,True,0.125,0.095,20.0,True
MNIST_QNN_z_r1_d2_s44,correctness,0.525,0.485,0.565,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,44,43,44,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.525,0.050000000000000044,0.805,0.755,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r1_d2_s44,max_probability,0.47365,0.41714937500000004,0.529325625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,44,43,44,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.4975,-0.004999999999999977,0.17,0.175,0.9702892899513245,5,0.035,0.05,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_z_r1_d2_s45,loss,0.5604,0.504321875,0.616226875,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,45,43,45,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.52,0.040000000000000036,0.78,0.74,-0.7910778522491455,5,0.075,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d2_s45,entropy,0.5018,0.445224375,0.55775,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,45,43,45,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5125,0.024999999999999994,0.245,0.22,-0.1776481568813324,5,0.075,0.05,10.0,True,0.145,0.1,20.0,True
MNIST_QNN_z_r1_d2_s45,confidence,0.503,0.446,0.5592275,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,45,43,45,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5375000000000001,0.07500000000000001,0.265,0.19,0.9720288515090942,5,0.075,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d2_s45,margin,0.505275,0.448274375,0.563100625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,45,43,45,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5125,0.024999999999999994,0.25,0.225,0.9450146555900574,5,0.07,0.05,10.0,True,0.13,0.1,20.0,True
MNIST_QNN_z_r1_d2_s45,correctness,0.5525,0.5125,0.5925,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,45,43,45,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5525,0.10499999999999998,0.845,0.74,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r1_d2_s45,max_probability,0.503,0.44612375,0.5595518749999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,45,43,45,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.5375000000000001,0.07500000000000001,0.265,0.19,0.9720288515090942,5,0.075,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d6_s43,loss,0.58945,0.532499375,0.6462512499999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,43,43,43,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5875,0.17500000000000004,0.925,0.75,-0.8981299996376038,5,0.085,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d6_s43,entropy,0.5224500000000001,0.46597374999999996,0.5782768749999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,43,43,43,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.52,0.040000000000000036,0.545,0.505,-0.45375382900238037,5,0.085,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d6_s43,confidence,0.524525,0.468449375,0.58095,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,43,43,43,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5125,0.025000000000000022,0.54,0.515,0.93463134765625,5,0.085,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d6_s43,margin,0.525525,0.46909812500000003,0.581675,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,43,43,43,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5175000000000001,0.03500000000000003,0.55,0.515,0.8871200084686279,5,0.075,0.05,10.0,True,0.14,0.1,20.0,True
MNIST_QNN_z_r1_d6_s43,correctness,0.5925,0.555,0.63,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,43,43,43,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5925,0.18500000000000005,0.905,0.72,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r1_d6_s43,max_probability,0.524525,0.46709812500000003,0.58045125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,43,43,43,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5125,0.025000000000000022,0.54,0.515,0.93463134765625,5,0.085,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_z_r1_d6_s44,loss,0.5909,0.535274375,0.64575125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,44,43,44,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5725,0.14500000000000002,0.845,0.7,-0.5922468900680542,5,0.035,0.045,10.0,True,0.145,0.1,20.0,True
MNIST_QNN_z_r1_d6_s44,entropy,0.54035,0.4831,0.595925625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,44,43,44,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5125,0.024999999999999967,0.42,0.395,-0.26552700996398926,5,0.04,0.05,10.0,True,0.145,0.1,20.0,True
MNIST_QNN_z_r1_d6_s44,confidence,0.5401000000000001,0.48349375,0.5973025000000001,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,44,43,44,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.525,0.05000000000000002,0.26,0.21,0.9757221341133118,5,0.035,0.045,10.0,True,0.145,0.1,20.0,True
MNIST_QNN_z_r1_d6_s44,margin,0.5422,0.486124375,0.59770375,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,44,43,44,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.515,0.030000000000000027,0.32,0.29,0.9053642153739929,5,0.05,0.05,10.0,True,0.13,0.1,20.0,True
MNIST_QNN_z_r1_d6_s44,correctness,0.58,0.5425,0.6175,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,44,43,44,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5800000000000001,0.16000000000000003,0.905,0.745,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r1_d6_s44,max_probability,0.5401000000000001,0.48205,0.597325,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,44,43,44,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.525,0.05000000000000002,0.26,0.21,0.9757221341133118,5,0.035,0.045,10.0,True,0.145,0.1,20.0,True
MNIST_QNN_z_r1_d6_s45,loss,0.6153500000000001,0.559499375,0.669500625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,45,43,45,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5475,0.09499999999999997,0.78,0.685,-0.6191386580467224,5,0.06,0.05,10.0,True,0.18,0.1,20.0,True
MNIST_QNN_z_r1_d6_s45,entropy,0.5672,0.511123125,0.623200625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,45,43,45,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.54,0.07999999999999996,0.565,0.485,-0.3361223638057709,5,0.065,0.05,10.0,True,0.16,0.085,20.0,True
MNIST_QNN_z_r1_d6_s45,confidence,0.569475,0.512899375,0.6254037499999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,45,43,45,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.535,0.07000000000000006,0.54,0.47,0.9116023778915405,5,0.06,0.05,10.0,True,0.18,0.1,20.0,True
MNIST_QNN_z_r1_d6_s45,margin,0.5702750000000001,0.5127987500000001,0.6267262499999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,45,43,45,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5575,0.11499999999999999,0.5,0.385,0.8888259530067444,5,0.06,0.04,10.0,True,0.175,0.09,20.0,True
MNIST_QNN_z_r1_d6_s45,correctness,0.5775,0.5425,0.6125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,45,43,45,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.5775,0.15500000000000003,0.925,0.77,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r1_d6_s45,max_probability,0.569475,0.513173125,0.62532625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,206,45,43,45,pv+stats,0.05,6,6,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d6,206,False,0.83,0.56,0.2699999999999999,16,100,False,z_r1_d6,,0.535,0.07000000000000006,0.54,0.47,0.9116023778915405,5,0.06,0.05,10.0,True,0.18,0.1,20.0,True
MNIST_QNN_z_r5_d2_s43,loss,0.6313249999999999,0.575324375,0.6863299999999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,43,43,43,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.5875,0.17500000000000004,0.65,0.475,-1.0683650970458984,5,0.1,0.05,10.0,True,0.2,0.1,20.0,True
MNIST_QNN_z_r5_d2_s43,entropy,0.541325,0.48444875,0.5992275,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,43,43,43,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.51,0.019999999999999962,0.48,0.46,-0.9786456823348999,5,0.05,0.05,10.0,True,0.155,0.1,20.0,True
MNIST_QNN_z_r5_d2_s43,confidence,0.5311250000000001,0.47539875,0.586775,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,43,43,43,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.48250000000000004,-0.034999999999999976,0.45,0.485,0.6269310116767883,5,0.055,0.05,10.0,True,0.155,0.1,20.0,True
MNIST_QNN_z_r5_d2_s43,margin,0.52755,0.47104875,0.58407625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,43,43,43,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.48250000000000004,-0.034999999999999976,0.34,0.375,0.48731380701065063,5,0.045,0.05,10.0,True,0.16,0.1,20.0,True
MNIST_QNN_z_r5_d2_s43,correctness,0.595,0.5475,0.6425,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,43,43,43,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.595,0.19,0.645,0.455,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_z_r5_d2_s43,max_probability,0.5311250000000001,0.473799375,0.587775625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,43,43,43,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.48250000000000004,-0.034999999999999976,0.45,0.485,0.6269310116767883,5,0.055,0.05,10.0,True,0.155,0.1,20.0,True
MNIST_QNN_z_r5_d2_s44,loss,0.6545500000000001,0.599875,0.7069012499999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,44,43,44,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.6174999999999999,0.235,0.725,0.49,-1.1528313159942627,5,0.06,0.05,10.0,True,0.145,0.1,20.0,True
MNIST_QNN_z_r5_d2_s44,entropy,0.5353,0.477323125,0.5922006249999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,44,43,44,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.52,0.040000000000000036,0.54,0.5,-1.0583540201187134,5,0.035,0.05,10.0,True,0.08,0.1,20.0,True
MNIST_QNN_z_r5_d2_s44,confidence,0.51365,0.45769875,0.57115125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,44,43,44,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.525,0.04999999999999993,0.82,0.77,0.435794860124588,5,0.04,0.045,10.0,True,0.065,0.09,20.0,True
MNIST_QNN_z_r5_d2_s44,margin,0.494,0.437199375,0.5499525000000001,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,326,44,43,44,pv+stats,0.05,6,2,linear,crz,z,5,none,none,wrap,200,200,200,z_r5_d2,326,False,0.59,0.365,0.2249999999999999,16,100,False,z_r5_d2,,0.51,0.020000000000000018,0.855,0.835,0.0336017906665802,5,0.035,0.05,10.0,True,0.08,0.1,20.0,True
