scope,shots,attack,n_replicates,n_member_median,n_member_q05,n_member_q95,n_nonmember_median,n_nonmember_q05,n_nonmember_q95,auc_median,auc_q05,auc_q95,advantage_median,advantage_q05,advantage_q95,tpr_at_0_1pct_fpr_median,tpr_at_0_1pct_fpr_q05,tpr_at_0_1pct_fpr_q95,attained_fpr_at_0_1pct_fpr_median,attained_fpr_at_0_1pct_fpr_q05,attained_fpr_at_0_1pct_fpr_q95,tpr_at_1pct_fpr_median,tpr_at_1pct_fpr_q05,tpr_at_1pct_fpr_q95,attained_fpr_at_1pct_fpr_median,attained_fpr_at_1pct_fpr_q05,attained_fpr_at_1pct_fpr_q95,tpr_at_5pct_fpr_median,tpr_at_5pct_fpr_q05,tpr_at_5pct_fpr_q95,attained_fpr_at_5pct_fpr_median,attained_fpr_at_5pct_fpr_q05,attained_fpr_at_5pct_fpr_q95,auc_leakage_recovery
eff_su2_r5_d6,64,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6168666666666667,0.6168666666666667,0.6168666666666667,0.19500000000000006,0.19500000000000006,0.19500000000000006,0.005,0.005,0.005,0.0,0.0,0.0,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.01,0.01,0.01,0.06833333333333333,0.06833333333333333,0.06833333333333333,0.05,0.05,0.05,1.0
overall,1024,channel_lira_matched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6052529417438273,0.6036758265817901,0.6063554060570988,0.15055555555555555,0.14720833333333336,0.1539027777777778,0.004027777777777778,0.0033333333333333335,0.005,0.0009722222222222222,0.0008333333333333334,0.0009722222222222222,0.025694444444444443,0.023381944444444445,0.02828472222222222,0.01,0.009722222222222222,0.01,0.09131944444444445,0.08972222222222222,0.09413194444444443,0.05,0.04958333333333333,0.05,1.0236720932313763
overall,1024,channel_lira_mismatched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5790230227623456,0.578482254050926,0.5797963628472222,0.12236111111111114,0.11870833333333342,0.12447222222222225,0.0008333333333333334,0.0006180555555555556,0.0009722222222222222,0.0009027777777777777,0.0005555555555555556,0.0009722222222222222,0.010416666666666666,0.009368055555555555,0.01126388888888889,0.01,0.009722222222222222,0.01,0.07402777777777778,0.07236111111111111,0.07597222222222222,0.04993055555555556,0.049368055555555554,0.05,0.7685643914968789
overall,1024,deconvolved_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5968348668981482,0.5944098022762345,0.5988739834104938,0.1454166666666667,0.14075694444444448,0.1489027777777778,0.00125,0.0004791666666666667,0.002020833333333333,0.0009722222222222222,0.0005555555555555556,0.0009722222222222222,0.009930555555555555,0.007611111111111111,0.011833333333333331,0.00986111111111111,0.009368055555555555,0.01,0.07909722222222222,0.07554166666666667,0.08268055555555555,0.05,0.04958333333333333,0.05,0.9417993383659758
overall,1024,naive_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5785779899691358,0.5780230034722222,0.5793442573302469,0.12194444444444452,0.1190347222222222,0.12375000000000003,0.0008333333333333334,0.0006944444444444445,0.0009722222222222222,0.0008333333333333334,0.0004791666666666667,0.0009722222222222222,0.010138888888888888,0.008937500000000001,0.011125,0.01,0.00986111111111111,0.01,0.073125,0.07172916666666666,0.07486111111111111,0.05,0.049645833333333333,0.05,0.764236078734937
overall,1024,oracle_latent_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6028190007716049,0.6028190007716049,0.6028190007716049,0.14902777777777776,0.14902777777777776,0.14902777777777776,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0009722222222222222,0.0009722222222222222,0.0009722222222222222,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00986111111111111,0.00986111111111111,0.00986111111111111,0.085,0.085,0.085,0.049305555555555554,0.049305555555555554,0.049305555555555554,1.0
overall,128,channel_lira_matched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6054442226080248,0.6024597627314815,0.607545122492284,0.1473611111111111,0.14239583333333333,0.1522430555555556,0.00375,0.0031180555555555558,0.004861111111111111,0.0009722222222222222,0.0008333333333333334,0.0009722222222222222,0.02847222222222222,0.025694444444444443,0.03180555555555555,0.01,0.009784722222222222,0.01,0.09868055555555555,0.0948611111111111,0.10456249999999999,0.05,0.049444444444444444,0.05,1.0255324581713392
overall,128,channel_lira_mismatched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5802301697530865,0.5785204668209877,0.582676534529321,0.12118055555555557,0.11599305555555554,0.12779166666666666,0.0008333333333333334,0.0005555555555555556,0.0015277777777777779,0.0008333333333333334,0.0005555555555555556,0.0009722222222222222,0.011805555555555555,0.010694444444444444,0.01361111111111111,0.01,0.009645833333333333,0.01,0.07333333333333333,0.07075694444444444,0.07738888888888888,0.04986111111111111,0.049354166666666664,0.05,0.7803048964782718
overall,128,deconvolved_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5861572916666666,0.5835385088734568,0.5907638956404321,0.13618055555555558,0.12950694444444444,0.14106250000000006,0.0008333333333333333,0.00020138888888888892,0.002020833333333333,0.0008333333333333334,0.0004791666666666667,0.0009722222222222222,0.009652777777777777,0.007597222222222222,0.01138888888888889,0.00986111111111111,0.009090277777777777,0.01,0.06798611111111111,0.06220833333333333,0.07436111111111111,0.05,0.049645833333333333,0.05,0.83795106955037
overall,128,naive_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5772904899691358,0.575582973572531,0.5799842901234568,0.12041666666666673,0.11508333333333334,0.12601388888888887,0.0008333333333333334,0.0006944444444444445,0.0011111111111111111,0.0008333333333333334,0.0004791666666666667,0.0009722222222222222,0.010138888888888888,0.00875,0.010909722222222222,0.01,0.009722222222222222,0.01,0.07138888888888889,0.0689236111111111,0.0748125,0.05,0.049645833333333333,0.05,0.751714074141059
overall,128,oracle_latent_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6028190007716049,0.6028190007716049,0.6028190007716049,0.14902777777777776,0.14902777777777776,0.14902777777777776,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0009722222222222222,0.0009722222222222222,0.0009722222222222222,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00986111111111111,0.00986111111111111,0.00986111111111111,0.085,0.085,0.085,0.049305555555555554,0.049305555555555554,0.049305555555555554,1.0
overall,256,channel_lira_matched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6051674479166667,0.6027865017361111,0.6085075231481483,0.14916666666666667,0.1461736111111111,0.15390277777777775,0.0038888888888888888,0.0031180555555555558,0.004874999999999999,0.0009722222222222222,0.0007569444444444445,0.0009722222222222222,0.02784722222222222,0.025479166666666667,0.02999305555555555,0.01,0.009784722222222222,0.01,0.096875,0.09233333333333334,0.10055555555555555,0.05,0.04972222222222222,0.05,1.0228405949040338
overall,256,channel_lira_mismatched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5794472993827161,0.5782378481867284,0.5809113030478396,0.12222222222222223,0.11854166666666667,0.12640277777777784,0.0006944444444444445,0.0004166666666666667,0.0009722222222222222,0.0008333333333333334,0.0004166666666666667,0.0009722222222222222,0.011041666666666667,0.009694444444444445,0.012652777777777778,0.01,0.009722222222222222,0.01,0.07375,0.07074305555555556,0.07646527777777778,0.04993055555555556,0.049506944444444444,0.05,0.7726908332750181
overall,256,deconvolved_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5917709394290123,0.5876077883873456,0.5956028211805555,0.1424305555555555,0.1372083333333333,0.14715972222222223,0.0007638888888888889,0.0002777777777777778,0.0017430555555555552,0.0007638888888888889,0.0002777777777777778,0.0009722222222222222,0.009791666666666667,0.008194444444444445,0.010972222222222222,0.009930555555555555,0.009583333333333333,0.01,0.07263888888888889,0.06886111111111111,0.07795138888888888,0.05,0.04972222222222222,0.05,0.8925484466909571
overall,256,naive_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5776559606481482,0.5763669415509259,0.5792214650848765,0.12111111111111111,0.11748611111111115,0.1250138888888889,0.0009027777777777777,0.0006944444444444445,0.0011111111111111111,0.0008333333333333334,0.0005555555555555556,0.0009722222222222222,0.009652777777777777,0.008534722222222223,0.010909722222222222,0.01,0.00986111111111111,0.01,0.07263888888888889,0.06992361111111112,0.0748125,0.04986111111111111,0.04958333333333333,0.05,0.7552685794004925
overall,256,oracle_latent_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6028190007716049,0.6028190007716049,0.6028190007716049,0.14902777777777776,0.14902777777777776,0.14902777777777776,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0009722222222222222,0.0009722222222222222,0.0009722222222222222,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00986111111111111,0.00986111111111111,0.00986111111111111,0.085,0.085,0.085,0.049305555555555554,0.049305555555555554,0.049305555555555554,1.0
overall,32,channel_lira_matched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.599503694058642,0.5939236140046297,0.6035997328317901,0.1332638888888889,0.12636111111111112,0.14284722222222218,0.003958333333333333,0.003041666666666667,0.005368055555555555,0.0009722222222222222,0.0006805555555555557,0.0009722222222222222,0.028541666666666667,0.027083333333333334,0.03140277777777778,0.01,0.009722222222222222,0.01,0.10229166666666667,0.09711805555555555,0.10871527777777777,0.04986111111111111,0.049506944444444444,0.05,0.9677558944544962
overall,32,channel_lira_mismatched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5799378665123457,0.576007405478395,0.5825010127314815,0.11527777777777776,0.1098333333333333,0.12082638888888889,0.0025,0.0017291666666666666,0.003284722222222221,0.0009722222222222222,0.0006944444444444445,0.0009722222222222222,0.018680555555555554,0.01625,0.021201388888888888,0.01,0.009708333333333333,0.01,0.07673611111111112,0.07020138888888888,0.08299305555555556,0.04986111111111111,0.049506944444444444,0.05,0.7774620051979907
overall,32,deconvolved_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.571736361882716,0.5655679591049383,0.5771995939429013,0.1199305555555556,0.11207638888888893,0.12681944444444446,0.0011111111111111111,0.0004166666666666667,0.0017430555555555552,0.0009722222222222222,0.00020138888888888892,0.0009722222222222222,0.009444444444444445,0.006965277777777778,0.012451388888888889,0.00986111111111111,0.009305555555555555,0.01,0.05631944444444445,0.050555555555555555,0.06295138888888888,0.04986111111111111,0.049506944444444444,0.05,0.6976955751794
overall,32,naive_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5725371913580246,0.5684677787422839,0.5754056288580247,0.11284722222222227,0.10776388888888892,0.11868750000000002,0.0008333333333333334,0.00034027777777777783,0.0010486111111111106,0.0008333333333333334,0.0005555555555555556,0.0009722222222222222,0.009652777777777777,0.008194444444444445,0.011277777777777775,0.009930555555555555,0.009583333333333333,0.01,0.06694444444444445,0.06372222222222222,0.07188194444444444,0.04993055555555556,0.04958333333333333,0.05,0.7054843055628772
overall,32,oracle_latent_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6028190007716049,0.6028190007716049,0.6028190007716049,0.14902777777777776,0.14902777777777776,0.14902777777777776,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0009722222222222222,0.0009722222222222222,0.0009722222222222222,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00986111111111111,0.00986111111111111,0.00986111111111111,0.085,0.085,0.085,0.049305555555555554,0.049305555555555554,0.049305555555555554,1.0
overall,512,channel_lira_matched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.606076774691358,0.6030528867669753,0.6087517833719136,0.15145833333333336,0.1472638888888889,0.15520833333333336,0.004097222222222223,0.0031944444444444446,0.005138888888888889,0.0009722222222222222,0.0008333333333333334,0.0009722222222222222,0.027430555555555555,0.025263888888888888,0.029597222222222223,0.01,0.009708333333333333,0.01,0.09375,0.09129861111111111,0.09678472222222222,0.05,0.049569444444444444,0.05,1.03168455144774
overall,512,channel_lira_mismatched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5793993152006173,0.5784286930941358,0.5808685850694445,0.1217361111111111,0.11872222222222219,0.12534722222222225,0.0006944444444444445,0.0004166666666666667,0.0009097222222222218,0.0008333333333333334,0.0004166666666666667,0.0009722222222222222,0.010694444444444444,0.009444444444444445,0.012111111111111109,0.01,0.009645833333333333,0.01,0.07451388888888888,0.07253472222222222,0.07723611111111112,0.04993055555555556,0.04958333333333333,0.05,0.7722241473342996
overall,512,deconvolved_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5940890624999999,0.5902179957561728,0.5977421363811728,0.14361111111111113,0.13949305555555555,0.14860416666666668,0.0009722222222222222,0.0002777777777777778,0.0016666666666666668,0.0006944444444444445,0.0004166666666666667,0.0009722222222222222,0.010069444444444443,0.007701388888888889,0.011944444444444445,0.00986111111111111,0.009444444444444445,0.01,0.07548611111111111,0.07219444444444445,0.08090277777777777,0.04986111111111111,0.049645833333333333,0.05,0.9150941148417009
overall,512,naive_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5784351273148147,0.5774235291280865,0.5799469917052469,0.12131944444444448,0.11830555555555557,0.1244583333333333,0.0008333333333333334,0.0006180555555555556,0.0011111111111111111,0.0006944444444444445,0.0005555555555555556,0.0009722222222222222,0.009722222222222222,0.008534722222222223,0.010909722222222222,0.01,0.009722222222222222,0.01,0.07395833333333333,0.07138888888888889,0.07654166666666666,0.04993055555555556,0.049645833333333333,0.05,0.7628466210155569
overall,512,oracle_latent_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6028190007716049,0.6028190007716049,0.6028190007716049,0.14902777777777776,0.14902777777777776,0.14902777777777776,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0009722222222222222,0.0009722222222222222,0.0009722222222222222,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00986111111111111,0.00986111111111111,0.00986111111111111,0.085,0.085,0.085,0.049305555555555554,0.049305555555555554,0.049305555555555554,1.0
overall,64,channel_lira_matched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6037551601080247,0.6001867496141976,0.6077286091820987,0.1438888888888889,0.13554166666666662,0.15077777777777776,0.0038888888888888888,0.002979166666666667,0.004861111111111111,0.0009722222222222222,0.0007569444444444445,0.0009722222222222222,0.02861111111111111,0.027069444444444445,0.032187499999999994,0.01,0.009722222222222222,0.01,0.10076388888888889,0.09688888888888889,0.10375,0.05,0.04978472222222222,0.05,1.0091049254456312
overall,64,channel_lira_mismatched,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5801381462191357,0.5775072038966049,0.5829677035108025,0.11986111111111114,0.11284722222222222,0.12425694444444443,0.0016666666666666668,0.0009722222222222222,0.0020833333333333333,0.0009722222222222222,0.0006944444444444445,0.0009722222222222222,0.014305555555555556,0.011993055555555555,0.016708333333333332,0.01,0.009583333333333333,0.01,0.07368055555555555,0.07045138888888888,0.07881944444444444,0.04993055555555556,0.049645833333333333,0.05,0.7794098913405038
overall,64,deconvolved_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5798697723765431,0.5751710011574073,0.5843096103395062,0.13125000000000003,0.1218263888888889,0.13861805555555556,0.0006944444444444445,0.00034027777777777783,0.0014652777777777774,0.0008333333333333334,0.0004166666666666667,0.0009722222222222222,0.009513888888888888,0.007347222222222222,0.011819444444444445,0.00986111111111111,0.009444444444444445,0.01,0.06152777777777778,0.05370833333333334,0.0647361111111111,0.05,0.04972222222222222,0.05,0.7767997332901572
overall,64,naive_mean_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.5754997299382716,0.5726967071759259,0.5782529513888889,0.1177083333333333,0.11120833333333335,0.12188194444444451,0.0008333333333333334,0.0005555555555555556,0.0011874999999999995,0.0008333333333333334,0.0004166666666666667,0.0009722222222222222,0.009583333333333333,0.008673611111111111,0.012159722222222223,0.00986111111111111,0.009645833333333333,0.01,0.07,0.0664375,0.07294444444444445,0.05,0.04958333333333333,0.05,0.734297448639688
overall,64,oracle_latent_lira,30,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0.6028190007716049,0.6028190007716049,0.6028190007716049,0.14902777777777776,0.14902777777777776,0.14902777777777776,0.0030555555555555557,0.0030555555555555557,0.0030555555555555557,0.0009722222222222222,0.0009722222222222222,0.0009722222222222222,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00986111111111111,0.00986111111111111,0.00986111111111111,0.085,0.085,0.085,0.049305555555555554,0.049305555555555554,0.049305555555555554,1.0
z_r1_d2,1024,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5914847222222221,0.5800647222222222,0.5969147222222222,0.14750000000000008,0.13908333333333334,0.1625833333333333,0.016666666666666666,0.012416666666666668,0.018333333333333333,0.0,0.0,0.0,0.0375,0.03075,0.045,0.01,0.007416666666666667,0.01,0.085,0.07833333333333334,0.09833333333333333,0.05,0.04075,0.05,1.13834162864648
z_r1_d2,1024,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5839763888888889,0.5812868055555556,0.5864877777777777,0.20166666666666677,0.19241666666666674,0.20833333333333337,0.01,0.008333333333333333,0.011666666666666667,0.0,0.0,0.0,0.04666666666666667,0.03983333333333333,0.051666666666666666,0.01,0.007416666666666667,0.01,0.06666666666666667,0.05575,0.07,0.05,0.043333333333333335,0.05,1.044915664316328
z_r1_d2,1024,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5854930555555555,0.57459125,0.5988140277777777,0.15166666666666673,0.1333333333333333,0.1738333333333333,0.0016666666666666668,0.0,0.009249999999999996,0.0,0.0,0.0,0.02416666666666667,0.008333333333333333,0.03833333333333333,0.01,0.007416666666666667,0.01,0.09083333333333332,0.07483333333333334,0.10091666666666667,0.05,0.0415,0.05,1.0637875017281895
z_r1_d2,1024,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5838555555555556,0.581345138888889,0.5864663888888889,0.20333333333333337,0.1939166666666667,0.20833333333333337,0.01,0.008333333333333333,0.011666666666666667,0.0,0.0,0.0,0.04666666666666667,0.03816666666666667,0.050916666666666666,0.01,0.008333333333333333,0.01,0.06666666666666667,0.057416666666666664,0.06924999999999999,0.05,0.045,0.05,1.0434121388082398
z_r1_d2,1024,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5803666666666667,0.5803666666666667,0.5803666666666667,0.1433333333333333,0.1433333333333333,0.1433333333333333,0.015,0.015,0.015,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d2,128,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5861097222222222,0.5758615277777778,0.5995523611111111,0.14750000000000002,0.12891666666666665,0.16849999999999998,0.016666666666666666,0.013333333333333334,0.02258333333333333,0.0,0.0,0.0,0.03666666666666667,0.03,0.050916666666666666,0.01,0.006666666666666667,0.01,0.11249999999999999,0.09166666666666666,0.13166666666666665,0.05,0.04666666666666667,0.05,1.071460666390156
z_r1_d2,128,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5805875,0.5747790277777778,0.5883029166666667,0.1941666666666667,0.17000000000000004,0.20849999999999996,0.01,0.006666666666666667,0.01758333333333333,0.0,0.0,0.0,0.035,0.024833333333333336,0.040916666666666664,0.01,0.006666666666666667,0.01,0.06333333333333334,0.051500000000000004,0.07258333333333333,0.049166666666666664,0.04575,0.05,1.0027478224802986
z_r1_d2,128,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.580925,0.5654731944444444,0.6007744444444444,0.15583333333333332,0.13333333333333336,0.19016666666666665,0.0,0.0,0.005916666666666662,0.0,0.0,0.0,0.01583333333333333,0.009083333333333334,0.03258333333333333,0.008333333333333333,0.0033333333333333335,0.01,0.08333333333333333,0.06558333333333334,0.10699999999999998,0.05,0.04575,0.05,1.0069473247615097
z_r1_d2,128,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5810527777777776,0.5755561111111112,0.5885877777777778,0.20000000000000007,0.17908333333333332,0.21333333333333326,0.010833333333333334,0.006666666666666667,0.015916666666666662,0.0,0.0,0.0,0.035,0.023333333333333334,0.043333333333333335,0.01,0.007416666666666667,0.01,0.06333333333333334,0.05575,0.06924999999999999,0.04833333333333333,0.045,0.05,1.0085372597815547
z_r1_d2,128,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5803666666666667,0.5803666666666667,0.5803666666666667,0.1433333333333333,0.1433333333333333,0.1433333333333333,0.015,0.015,0.015,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d2,256,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5882444444444445,0.5789913888888889,0.5997705555555555,0.15333333333333332,0.13,0.1660833333333333,0.016666666666666666,0.015,0.02,0.0,0.0,0.0,0.0375,0.029083333333333333,0.050916666666666666,0.01,0.006666666666666667,0.01,0.10416666666666666,0.07833333333333334,0.11774999999999998,0.05,0.04741666666666667,0.05,1.098022950366376
z_r1_d2,256,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5827361111111111,0.5773769444444444,0.5861770833333333,0.1975,0.18075000000000002,0.21108333333333335,0.01,0.008333333333333333,0.014249999999999995,0.0,0.0,0.0,0.03666666666666667,0.028333333333333332,0.04441666666666665,0.01,0.007416666666666667,0.01,0.065,0.05575,0.07183333333333333,0.04833333333333333,0.04075,0.05,1.0294829254804365
z_r1_d2,256,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5838013888888889,0.5693688888888889,0.5961875,0.15749999999999997,0.13558333333333342,0.18183333333333335,0.0,0.0,0.015916666666666662,0.0,0.0,0.0,0.016666666666666666,0.009083333333333334,0.03849999999999999,0.01,0.0033333333333333335,0.01,0.08666666666666667,0.06908333333333333,0.1085,0.05,0.044083333333333335,0.05,1.0427381446149588
z_r1_d2,256,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5829611111111112,0.5773745833333332,0.58609375,0.20166666666666672,0.18408333333333338,0.21275,0.01,0.008333333333333333,0.013333333333333334,0.0,0.0,0.0,0.03666666666666667,0.029083333333333333,0.045,0.01,0.007416666666666667,0.01,0.06333333333333334,0.057416666666666664,0.07183333333333333,0.05,0.043166666666666666,0.05,1.032282593667911
z_r1_d2,256,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5803666666666667,0.5803666666666667,0.5803666666666667,0.1433333333333333,0.1433333333333333,0.1433333333333333,0.015,0.015,0.015,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d2,32,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5785805555555557,0.5648158333333333,0.597665138888889,0.1375,0.1105833333333334,0.17099999999999993,0.015,0.007416666666666667,0.023333333333333334,0.0,0.0,0.0,0.04,0.02666666666666667,0.04833333333333333,0.01,0.008333333333333333,0.01,0.11666666666666667,0.09333333333333334,0.13591666666666666,0.05,0.04575,0.05,0.9777754735241264
z_r1_d2,32,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5731263888888889,0.55252625,0.5826706944444444,0.16083333333333327,0.13241666666666668,0.185,0.008333333333333333,0.0033333333333333335,0.019249999999999996,0.0,0.0,0.0,0.025,0.016333333333333335,0.03258333333333333,0.008333333333333333,0.005,0.01,0.06166666666666667,0.04908333333333333,0.08183333333333333,0.04833333333333333,0.045,0.05,0.9099094428314666
z_r1_d2,32,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5721958333333333,0.5587809722222222,0.5951270833333333,0.15083333333333326,0.12783333333333338,0.17441666666666666,0.0,0.0,0.004416666666666653,0.0,0.0,0.0,0.02,0.01,0.030166666666666658,0.01,0.006666666666666667,0.01,0.08083333333333334,0.0545,0.09849999999999999,0.05,0.04666666666666667,0.05,0.8983305682289505
z_r1_d2,32,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5787888888888889,0.5631829166666668,0.5861254166666666,0.17833333333333334,0.1548333333333333,0.1985,0.008333333333333333,0.0016666666666666668,0.015916666666666662,0.0,0.0,0.0,0.025,0.019083333333333334,0.034249999999999996,0.01,0.004083333333333334,0.01,0.06166666666666667,0.055,0.07333333333333333,0.04833333333333333,0.03833333333333333,0.05,0.9803677588828977
z_r1_d2,32,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5803666666666667,0.5803666666666667,0.5803666666666667,0.1433333333333333,0.1433333333333333,0.1433333333333333,0.015,0.015,0.015,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d2,512,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5904694444444445,0.5774616666666667,0.6001420833333333,0.15583333333333332,0.13241666666666674,0.16758333333333336,0.016666666666666666,0.013333333333333334,0.019249999999999996,0.0,0.0,0.0,0.0375,0.03075,0.043333333333333335,0.008333333333333333,0.008333333333333333,0.01,0.0925,0.07908333333333334,0.11349999999999999,0.05,0.04575,0.05,1.1257085579980646
z_r1_d2,512,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5845930555555556,0.5806881944444444,0.5872780555555556,0.20500000000000002,0.18741666666666668,0.21500000000000002,0.01,0.008333333333333333,0.01258333333333333,0.0,0.0,0.0,0.043333333333333335,0.035750000000000004,0.048499999999999995,0.009166666666666667,0.005,0.01,0.065,0.06,0.0735,0.04833333333333333,0.045,0.05,1.0525888289782945
z_r1_d2,512,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5845999999999999,0.5653374999999999,0.6016890277777778,0.15333333333333332,0.12225,0.18441666666666667,0.0016666666666666668,0.0,0.01258333333333333,0.0,0.0,0.0,0.015,0.007416666666666667,0.02666666666666667,0.008333333333333333,0.0024166666666666672,0.01,0.08249999999999999,0.07,0.09774999999999999,0.04833333333333333,0.045,0.05,1.0526752384902514
z_r1_d2,512,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5845486111111111,0.5809984722222223,0.5873116666666667,0.20583333333333337,0.19075000000000003,0.21499999999999997,0.01,0.007416666666666667,0.01258333333333333,0.0,0.0,0.0,0.041666666666666664,0.03666666666666667,0.04833333333333333,0.01,0.006666666666666667,0.01,0.065,0.059083333333333335,0.0735,0.04833333333333333,0.03983333333333333,0.05,1.0520358081017556
z_r1_d2,512,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5803666666666667,0.5803666666666667,0.5803666666666667,0.1433333333333333,0.1433333333333333,0.1433333333333333,0.015,0.015,0.015,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
