scope,shots,contrast,n_replicates,auc_difference_median,auc_difference_q05,auc_difference_q95,advantage_difference_median,advantage_difference_q05,advantage_difference_q95,tpr_at_0_1pct_fpr_difference_median,tpr_at_0_1pct_fpr_difference_q05,tpr_at_0_1pct_fpr_difference_q95,tpr_at_1pct_fpr_difference_median,tpr_at_1pct_fpr_difference_q05,tpr_at_1pct_fpr_difference_q95,tpr_at_5pct_fpr_difference_median,tpr_at_5pct_fpr_difference_q05,tpr_at_5pct_fpr_difference_q95
overall,512,matched_minus_deconvolved_mean,30,0.012126109182098721,0.010049776234567914,0.014137231867284005,0.007708333333333317,0.004631944444444341,0.011541666666666693,0.0030555555555555553,0.002145833333333333,0.004381944444444444,0.017708333333333333,0.01386111111111111,0.020673611111111108,0.01805555555555556,0.013520833333333334,0.023326388888888886
overall,512,matched_minus_mismatched,30,0.026493682484567904,0.024546944444444524,0.02812986014660495,0.02965277777777775,0.0256944444444444,0.03350000000000001,0.003611111111111111,0.0025625,0.004520833333333333,0.01666666666666667,0.014368055555555556,0.01967361111111111,0.019097222222222224,0.015777777777777776,0.021881944444444437
overall,512,matched_minus_naive_mean,30,0.027449710648148162,0.025456914544753108,0.02901922453703711,0.030486111111111103,0.0258888888888889,0.03354861111111114,0.0032638888888888887,0.002486111111111111,0.0042430555555555555,0.017569444444444443,0.01538888888888889,0.019951388888888887,0.020208333333333335,0.016944444444444443,0.022958333333333334
overall,64,matched_minus_deconvolved_mean,30,0.024462924382716078,0.021095483217592602,0.026221175733024727,0.012986111111111087,0.008534722222222225,0.019256944444444507,0.0030555555555555553,0.002145833333333333,0.004381944444444444,0.018750000000000003,0.01608333333333333,0.02329861111111111,0.040069444444444435,0.035097222222222224,0.04693749999999999
overall,64,matched_minus_mismatched,30,0.023033613040123413,0.020781482445987615,0.026401146797839514,0.02444444444444438,0.019784722222222207,0.03204861111111114,0.0021527777777777778,0.001388888888888889,0.00342361111111111,0.014444444444444446,0.011993055555555555,0.0185625,0.026319444444444444,0.02060416666666667,0.030923611111111103
overall,64,matched_minus_naive_mean,30,0.02789018132716048,0.02554871431327164,0.031687627314814865,0.02583333333333332,0.0210416666666668,0.033069444444444394,0.0032638888888888887,0.0021458333333333334,0.003965277777777778,0.019097222222222224,0.015340277777777777,0.022868055555555555,0.030555555555555558,0.026131944444444444,0.03473611111111111
z_r1_d2,1024,matched_minus_deconvolved_mean,30,0.002562499999999912,-0.006268194444444386,0.010844444444444466,-0.004166666666666624,-0.01608333333333336,0.018999999999999934,0.013333333333333332,0.005583333333333334,0.018333333333333333,0.01583333333333333,-0.000333333333333327,0.027583333333333324,-0.0025000000000000022,-0.015916666666666673,0.014416666666666654
z_r1_d2,1024,matched_minus_mismatched,30,0.007329166666666664,-0.0033731944444444655,0.014500416666666625,-0.053333333333333344,-0.06591666666666675,-0.036666666666666736,0.0075,0.0015,0.01,-0.0075,-0.016833333333333332,-0.0007500000000000033,0.02,0.010000000000000009,0.034999999999999996
z_r1_d2,1024,matched_minus_naive_mean,30,0.007351388888888866,-0.0032370833333333566,0.01449680555555554,-0.053333333333333344,-0.06683333333333333,-0.036666666666666736,0.006666666666666666,0.0015,0.01,-0.006666666666666668,-0.017583333333333333,0.0,0.019999999999999993,0.010750000000000008,0.03349999999999999
z_r1_d2,128,matched_minus_deconvolved_mean,30,0.0058333333333334125,-0.0058486111111110736,0.022865694444444355,-0.010000000000000064,-0.036249999999999935,0.016083333333333297,0.016666666666666666,0.009083333333333332,0.02258333333333333,0.021666666666666667,0.0024166666666666655,0.03441666666666665,0.025,-0.0016666666666666711,0.05258333333333333
z_r1_d2,128,matched_minus_mismatched,30,0.005451388888888853,-0.0042637499999999325,0.01877944444444451,-0.03916666666666668,-0.07091666666666663,-0.01799999999999994,0.006666666666666666,0.0,0.011666666666666667,0.006666666666666668,-0.009416666666666665,0.015000000000000001,0.04666666666666667,0.026666666666666658,0.07424999999999998
z_r1_d2,128,matched_minus_naive_mean,30,0.005113888888888862,-0.004230694444444355,0.018753888888888903,-0.04750000000000004,-0.07833333333333337,-0.0245,0.006666666666666666,-0.0009166666666666656,0.012583333333333328,0.0058333333333333345,-0.007750000000000002,0.015166666666666655,0.04666666666666666,0.029083333333333326,0.07016666666666665
z_r1_d2,256,matched_minus_deconvolved_mean,30,0.006937500000000041,-0.005745694444444454,0.015423611111111101,-0.008333333333333415,-0.019583333333333293,0.015916666666666586,0.016666666666666666,0.001500000000000001,0.018333333333333333,0.019166666666666672,-0.0059166666666666656,0.035,0.018333333333333333,-0.006666666666666668,0.03925
z_r1_d2,256,matched_minus_mismatched,30,0.0062277777777777765,-0.005662083333333273,0.014659861111110973,-0.04250000000000004,-0.06666666666666665,-0.02891666666666657,0.006666666666666666,0.0016666666666666661,0.01,0.0008333333333333352,-0.010166666666666664,0.016833333333333325,0.03666666666666667,0.017416666666666667,0.057583333333333334
z_r1_d2,256,matched_minus_naive_mean,30,0.006352777777777818,-0.00555624999999998,0.014798888888888834,-0.04583333333333339,-0.072,-0.02833333333333337,0.004999999999999999,0.0015,0.01,0.0016666666666666635,-0.010916666666666667,0.02016666666666666,0.03833333333333334,0.013916666666666673,0.058333333333333334
z_r1_d2,32,matched_minus_deconvolved_mean,30,0.005109722222222224,-0.008560277777777769,0.01880916666666672,-0.020000000000000018,-0.03666666666666664,0.01641666666666667,0.015,0.006666666666666666,0.023333333333333334,0.019166666666666665,0.001666666666666667,0.03441666666666665,0.0375,0.0072499999999999995,0.07258333333333333
z_r1_d2,32,matched_minus_mismatched,30,0.006251388888888931,-0.006288750000000015,0.021770694444444395,-0.024166666666666725,-0.05608333333333341,0.015499999999999936,0.005000000000000001,-0.0042499999999999994,0.016833333333333325,0.014999999999999996,0.00333333333333333,0.02333333333333333,0.05333333333333334,0.027416666666666673,0.07666666666666667
z_r1_d2,32,matched_minus_naive_mean,30,0.003427777777777752,-0.011021944444444442,0.016857499999999977,-0.03833333333333333,-0.07441666666666666,-0.0014999999999999942,0.0075,-0.005,0.019249999999999996,0.0125,-0.004249999999999999,0.025,0.057499999999999996,0.03,0.07925
z_r1_d2,512,matched_minus_deconvolved_mean,30,0.0044458333333333155,-0.0038154166666666484,0.014435694444444341,-0.0033333333333332993,-0.018333333333333375,0.01699999999999998,0.014166666666666668,0.0020833333333333346,0.019249999999999996,0.021666666666666667,0.00575,0.03258333333333333,0.01249999999999999,-0.010166666666666668,0.03124999999999998
z_r1_d2,512,matched_minus_mismatched,30,0.006304166666666722,-0.0077480555555555775,0.017438472222222223,-0.04416666666666669,-0.07499999999999996,-0.028333333333333433,0.008333333333333333,0.002416666666666667,0.01,-0.005000000000000001,-0.014249999999999997,0.005916666666666661,0.027499999999999997,0.011500000000000007,0.049249999999999995
z_r1_d2,512,matched_minus_naive_mean,30,0.006322222222222229,-0.0077381944444443965,0.017427500000000012,-0.046666666666666634,-0.07516666666666663,-0.030750000000000048,0.007499999999999999,0.002416666666666667,0.01,-0.0049999999999999975,-0.012583333333333334,0.005000000000000001,0.029166666666666664,0.010750000000000001,0.051083333333333314
z_r1_d2,64,matched_minus_deconvolved_mean,30,0.007122222222222252,-0.005588750000000059,0.021084027777777736,-0.008333333333333387,-0.02849999999999993,0.011666666666666664,0.01583333333333333,0.008,0.023333333333333334,0.021666666666666667,0.004999999999999999,0.03924999999999999,0.034999999999999996,0.012416666666666671,0.057583333333333334
z_r1_d2,64,matched_minus_mismatched,30,0.008522222222222264,-0.007348333333333346,0.020695000000000036,-0.025000000000000133,-0.050000000000000044,0.0,0.005833333333333334,-0.0016666666666666661,0.011666666666666667,0.011666666666666664,-0.005333333333333332,0.03791666666666664,0.0575,0.03666666666666667,0.07500000000000001
z_r1_d2,64,matched_minus_naive_mean,30,0.005676388888888939,-0.007409999999999966,0.016132083333333345,-0.03750000000000003,-0.06350000000000001,-0.015749999999999924,0.005000000000000001,-0.0016666666666666661,0.013333333333333334,0.010833333333333332,-0.0059166666666666656,0.026833333333333324,0.05666666666666666,0.03241666666666667,0.07666666666666666
z_r1_d6,1024,matched_minus_deconvolved_mean,30,0.010720833333333346,0.004860138888888793,0.018407777777777797,0.010000000000000009,-0.0033333333333332993,0.025333333333333333,0.021666666666666667,0.018333333333333333,0.023333333333333334,0.028333333333333335,0.017249999999999998,0.041666666666666664,-0.010833333333333334,-0.020000000000000004,0.010166666666666659
z_r1_d6,1024,matched_minus_mismatched,30,0.0375847222222222,0.028946805555555517,0.04385847222222217,0.034166666666666734,0.018166666666666643,0.050916666666666714,0.01,0.007416666666666667,0.013333333333333334,0.025833333333333333,0.019833333333333335,0.035916666666666666,0.024166666666666663,0.01666666666666667,0.034999999999999996
z_r1_d6,1024,matched_minus_naive_mean,30,0.03781388888888887,0.029139722222222227,0.04397152777777773,0.03333333333333338,0.017416666666666674,0.05091666666666662,0.011666666666666667,0.008333333333333333,0.013333333333333334,0.026666666666666665,0.020749999999999998,0.03666666666666667,0.025,0.017416666666666664,0.034999999999999996
z_r1_d6,128,matched_minus_deconvolved_mean,30,0.015766666666666707,0.004826527777777823,0.02995583333333331,0.013333333333333308,-0.005916666666666692,0.03791666666666662,0.018333333333333333,0.012416666666666666,0.021666666666666667,0.04166666666666667,0.03241666666666667,0.05349999999999999,0.023333333333333345,0.004083333333333332,0.038499999999999986
z_r1_d6,128,matched_minus_mismatched,30,0.03898888888888885,0.025930555555555547,0.048738749999999983,0.041666666666666574,0.02574999999999993,0.06758333333333333,0.006666666666666667,0.003333333333333333,0.01258333333333333,0.035,0.021500000000000002,0.03925,0.03666666666666667,0.025,0.05666666666666667
z_r1_d6,128,matched_minus_naive_mean,30,0.0403472222222222,0.025799722222222217,0.05044083333333334,0.036666666666666736,0.017416666666666636,0.06091666666666674,0.011666666666666667,0.008333333333333333,0.015,0.0375,0.025749999999999995,0.04349999999999999,0.045,0.029833333333333333,0.061083333333333316
z_r1_d6,256,matched_minus_deconvolved_mean,30,0.012334722222222205,-0.0006715277777777635,0.022643750000000084,0.010000000000000009,-0.008833333333333302,0.03258333333333335,0.02,0.0165,0.02258333333333333,0.03916666666666667,0.025,0.05424999999999999,0.008333333333333331,-0.015166666666666658,0.03425
z_r1_d6,256,matched_minus_mismatched,30,0.03603333333333325,0.027163194444444455,0.04325541666666667,0.04249999999999998,0.030000000000000075,0.06308333333333335,0.008333333333333333,0.005,0.011666666666666667,0.026666666666666665,0.019083333333333338,0.04166666666666667,0.03666666666666667,0.020000000000000004,0.046666666666666676
z_r1_d6,256,matched_minus_naive_mean,30,0.036451388888888825,0.027928194444444436,0.04397277777777782,0.03916666666666674,0.023333333333333317,0.06158333333333331,0.01,0.006666666666666666,0.013333333333333334,0.028333333333333332,0.020000000000000004,0.043333333333333335,0.03833333333333334,0.01691666666666667,0.05425
z_r1_d6,32,matched_minus_deconvolved_mean,30,0.016136111111111018,-0.006144722222222219,0.03721555555555563,0.0033333333333332993,-0.03008333333333329,0.03258333333333339,0.013333333333333332,0.007416666666666668,0.02108333333333332,0.043333333333333335,0.03725,0.05591666666666666,0.027500000000000004,0.0057499999999999956,0.06399999999999997
z_r1_d6,32,matched_minus_mismatched,30,0.027715277777777825,0.007673749999999986,0.03801291666666675,0.030000000000000027,0.007083333333333349,0.06308333333333335,0.0,-0.0025833333333333324,0.01,0.027499999999999997,0.014083333333333331,0.035,0.03666666666666667,0.01983333333333333,0.05016666666666666
z_r1_d6,32,matched_minus_naive_mean,30,0.031627777777777755,0.01180111111111113,0.04409749999999994,0.030000000000000027,0.009666666666666619,0.05275000000000003,0.008333333333333335,0.0024166666666666677,0.018333333333333333,0.03833333333333333,0.03,0.04666666666666667,0.04833333333333333,0.022083333333333333,0.07083333333333329
z_r1_d6,512,matched_minus_deconvolved_mean,30,0.012170833333333186,-0.00014888888888888162,0.02399374999999987,0.013333333333333308,-0.011249999999999925,0.03183333333333327,0.021666666666666667,0.018333333333333333,0.025,0.034166666666666665,0.023333333333333334,0.05349999999999999,-0.004166666666666666,-0.025166666666666667,0.022749999999999986
z_r1_d6,512,matched_minus_mismatched,30,0.03720833333333334,0.028889583333333285,0.044307916666666704,0.040000000000000036,0.021500000000000064,0.05091666666666662,0.01,0.006666666666666666,0.014249999999999997,0.025833333333333333,0.018166666666666668,0.045,0.03,0.014833333333333334,0.04349999999999999
z_r1_d6,512,matched_minus_naive_mean,30,0.03753750000000006,0.02907388888888886,0.04465750000000001,0.03750000000000003,0.018166666666666765,0.04924999999999996,0.011666666666666667,0.007416666666666667,0.015000000000000001,0.026666666666666665,0.018166666666666668,0.045,0.03166666666666666,0.01725,0.043666666666666645
z_r1_d6,64,matched_minus_deconvolved_mean,30,0.021162499999999973,0.005484305555555675,0.030489861111111162,0.01666666666666672,-0.008333333333333335,0.03499999999999998,0.0175,0.011666666666666665,0.021666666666666667,0.04416666666666667,0.034833333333333334,0.058499999999999996,0.03333333333333334,0.009083333333333337,0.06016666666666665
z_r1_d6,64,matched_minus_mismatched,30,0.03454861111111118,0.025877361111111163,0.044900694444444354,0.040000000000000036,0.020750000000000095,0.06424999999999992,0.003333333333333334,0.0,0.009249999999999996,0.03,0.01908333333333333,0.04033333333333332,0.031666666666666676,0.01908333333333334,0.04166666666666667
z_r1_d6,64,matched_minus_naive_mean,30,0.03511805555555553,0.026028749999999982,0.04898416666666673,0.03666666666666668,0.015250000000000033,0.05758333333333333,0.01,0.00575,0.014249999999999995,0.035,0.02575,0.046083333333333316,0.043333333333333335,0.02575000000000001,0.05333333333333334
z_r5_d2,1024,matched_minus_deconvolved_mean,30,8.333333333387927e-06,-0.001321805555555422,0.0018288888888888576,0.0,-0.006666666666666659,0.004250000000000032,0.01,-0.0025833333333333333,0.014249999999999995,0.008333333333333331,0.0,0.018333333333333337,0.003333333333333327,-0.0016666666666666635,0.010916666666666654
z_r5_d2,1024,matched_minus_mismatched,30,0.03468055555555549,0.03137124999999997,0.037684166666666664,0.051666666666666694,0.04149999999999999,0.06424999999999997,0.005,0.0033333333333333335,0.009249999999999994,0.004999999999999999,-0.003333333333333334,0.015916666666666662,0.006666666666666668,-0.0009166666666666646,0.016666666666666663
z_r5_d2,1024,matched_minus_naive_mean,30,0.03508055555555556,0.03186833333333331,0.03803833333333335,0.05166666666666672,0.040749999999999995,0.06424999999999997,0.006666666666666666,0.0033333333333333335,0.009249999999999994,0.004999999999999999,-0.002583333333333335,0.015916666666666662,0.008333333333333331,-0.0016666666666666635,0.01591666666666666
z_r5_d2,128,matched_minus_deconvolved_mean,30,0.004447222222222269,0.0009658333333333935,0.009393888888888894,0.00416666666666668,-0.008333333333333304,0.016666666666666663,0.0033333333333333335,0.0,0.015166666666666658,0.02333333333333333,0.005583333333333335,0.04591666666666667,0.019166666666666665,0.0031666666666666675,0.04091666666666667
z_r5_d2,128,matched_minus_mismatched,30,0.02705277777777776,0.020382361111111108,0.034698055555555524,0.03333333333333331,0.014499999999999985,0.06441666666666664,0.0,-0.006666666666666666,0.006833333333333324,0.008333333333333331,-0.014416666666666664,0.023333333333333334,0.0175,-0.008999999999999996,0.03
z_r5_d2,128,matched_minus_naive_mean,30,0.02993472222222221,0.022501944444444363,0.03722527777777776,0.03999999999999998,0.020750000000000005,0.06533333333333334,0.0016666666666666668,-0.003499999999999999,0.006666666666666667,0.013333333333333332,-0.00925,0.029249999999999995,0.024999999999999994,0.002250000000000003,0.035
z_r5_d2,256,matched_minus_deconvolved_mean,30,0.0022652777777777966,-0.0020090277777778274,0.008026805555555535,0.0016666666666665941,-0.008333333333333335,0.011833333333333338,0.006666666666666666,-0.0009166666666666664,0.016666666666666666,0.021666666666666667,0.005750000000000002,0.043333333333333335,0.015,0.0007500000000000051,0.028333333333333335
z_r5_d2,256,matched_minus_mismatched,30,0.032340277777777815,0.029225555555555595,0.03704916666666665,0.041666666666666644,0.028333333333333377,0.06108333333333334,0.0033333333333333335,-0.0016666666666666666,0.010166666666666659,0.006666666666666661,-0.005000000000000001,0.02258333333333333,0.015,-0.002583333333333336,0.029249999999999988
z_r5_d2,256,matched_minus_naive_mean,30,0.03363888888888894,0.030724861111111133,0.038411388888888974,0.042500000000000066,0.03149999999999997,0.06016666666666669,0.004999999999999999,-0.0016666666666666668,0.011833333333333324,0.008333333333333335,0.0,0.026833333333333327,0.0175,0.0005833333333333333,0.028666666666666642
z_r5_d2,32,matched_minus_deconvolved_mean,30,0.008626388888888947,-0.0007194444444444607,0.01676277777777777,0.012500000000000067,-0.009583333333333301,0.030916666666666703,0.0016666666666666666,-0.0016666666666666668,0.02366666666666665,0.03833333333333334,0.023000000000000003,0.057583333333333334,0.043333333333333335,0.012999999999999998,0.0703333333333333
z_r5_d2,32,matched_minus_mismatched,30,0.014655555555555588,0.007737222222222279,0.021256388888888995,0.019999999999999962,-0.001083333333333352,0.037749999999999964,0.0,-0.005,0.01591666666666666,0.009999999999999995,-0.001833333333333335,0.02458333333333331,0.02083333333333333,-0.00016666666666667346,0.03925
z_r5_d2,32,matched_minus_naive_mean,30,0.019881944444444466,0.011949583333333303,0.026707916666666675,0.025833333333333347,0.009999999999999978,0.04424999999999999,0.0,-0.005,0.02108333333333332,0.02333333333333333,0.009833333333333333,0.041249999999999974,0.028333333333333342,0.004999999999999997,0.05424999999999999
z_r5_d2,512,matched_minus_deconvolved_mean,30,0.0013999999999999568,-0.0014750000000000151,0.005530277777777789,5.551115123125783e-17,-0.0050000000000000044,0.009416666666666667,0.006666666666666666,-0.0018333333333333326,0.015166666666666658,0.01583333333333333,0.002083333333333334,0.03516666666666666,0.008333333333333331,-0.0009166666666666723,0.028333333333333335
z_r5_d2,512,matched_minus_mismatched,30,0.033531944444444406,0.030026805555555626,0.03728916666666658,0.04500000000000001,0.034833333333333334,0.05866666666666672,0.004166666666666667,0.0016666666666666666,0.009249999999999994,0.00666666666666667,-0.0016666666666666635,0.024249999999999994,0.013333333333333336,-0.006666666666666668,0.029249999999999998
z_r5_d2,512,matched_minus_naive_mean,30,0.03432638888888884,0.030795694444444403,0.03812458333333325,0.045833333333333365,0.03483333333333336,0.06200000000000002,0.004999999999999999,0.0016666666666666666,0.009249999999999994,0.00666666666666667,-0.0009166666666666646,0.023499999999999993,0.013333333333333336,-0.002583333333333328,0.030916666666666665
z_r5_d2,64,matched_minus_deconvolved_mean,30,0.00681805555555548,-0.00465486111111108,0.012846249999999957,0.004166666666666707,-0.01758333333333332,0.018333333333333375,0.0016666666666666668,-0.0033333333333333335,0.02016666666666666,0.04,0.02333333333333333,0.06016666666666666,0.030833333333333338,0.008916666666666665,0.04591666666666667
z_r5_d2,64,matched_minus_mismatched,30,0.022025000000000017,0.015684444444444452,0.02833750000000011,0.02333333333333336,0.005750000000000053,0.04500000000000004,0.0,-0.005000000000000001,0.014249999999999995,0.0125,-0.005166666666666668,0.02591666666666666,0.019166666666666665,0.003333333333333341,0.03758333333333334
z_r5_d2,64,matched_minus_naive_mean,30,0.026905555555555516,0.02079777777777771,0.03402402777777787,0.03250000000000004,0.019999999999999987,0.05349999999999997,0.0,-0.0009166666666666663,0.01758333333333333,0.019166666666666665,0.006499999999999999,0.03849999999999999,0.029999999999999992,0.014083333333333335,0.04591666666666667
z_r5_d6,1024,matched_minus_deconvolved_mean,30,0.008022222222222153,0.003236388888888858,0.012658472222222127,0.0050000000000000044,-0.0009166666666666819,0.010916666666666656,0.0,-0.0016666666666666668,0.0016666666666666668,0.009166666666666667,-0.001666666666666667,0.015916666666666666,0.015833333333333324,0.0024166666666666703,0.027583333333333324
z_r5_d6,1024,matched_minus_mismatched,30,0.05254166666666665,0.049428888888888904,0.05549069444444445,0.0616666666666667,0.05149999999999997,0.07441666666666667,0.0,0.0,0.002583333333333329,0.009166666666666667,0.0033333333333333322,0.015000000000000001,0.08083333333333333,0.05575000000000001,0.09758333333333333
z_r5_d6,1024,matched_minus_naive_mean,30,0.053216666666666634,0.05005374999999998,0.05614513888888887,0.061666666666666675,0.053333333333333344,0.07516666666666667,0.0,0.0,0.002583333333333329,0.009166666666666667,0.0033333333333333322,0.016666666666666666,0.08166666666666667,0.05908333333333334,0.09924999999999999
z_r5_d6,128,matched_minus_deconvolved_mean,30,0.019873611111111023,0.011199027777777782,0.0257872222222222,0.020833333333333315,0.005749999999999997,0.03166666666666659,0.0,-0.0025833333333333333,0.0033333333333333335,0.010833333333333334,0.003333333333333334,0.03199999999999998,0.041666666666666664,0.019083333333333345,0.06791666666666664
z_r5_d6,128,matched_minus_mismatched,30,0.04822500000000002,0.042401805555555505,0.051732916666666594,0.06750000000000006,0.04983333333333335,0.09350000000000003,0.0,0.0,0.0033333333333333335,0.008333333333333333,-0.0035,0.022583333333333327,0.06333333333333332,0.04408333333333333,0.08683333333333333
z_r5_d6,128,matched_minus_naive_mean,30,0.05306944444444439,0.04662958333333334,0.0569508333333333,0.07166666666666663,0.055583333333333346,0.09591666666666665,0.0,0.0,0.0033333333333333335,0.010833333333333334,0.0,0.021666666666666664,0.07749999999999999,0.05633333333333333,0.09758333333333333
z_r5_d6,256,matched_minus_deconvolved_mean,30,0.015202777777777787,0.009307361111111129,0.019513194444444475,0.011666666666666714,0.003916666666666627,0.0218333333333333,0.0,0.0,0.0033333333333333335,0.015833333333333335,0.003166666666666667,0.030166666666666654,0.030833333333333324,0.013916666666666676,0.06216666666666662
z_r5_d6,256,matched_minus_mismatched,30,0.04993472222222212,0.045369444444444344,0.05548833333333326,0.06500000000000006,0.05333333333333326,0.08699999999999997,0.0,0.0,0.0033333333333333335,0.010833333333333334,0.003333333333333334,0.025333333333333315,0.07166666666666667,0.059083333333333335,0.09333333333333334
z_r5_d6,256,matched_minus_naive_mean,30,0.05261111111111105,0.047967083333333285,0.05807541666666667,0.0683333333333333,0.05499999999999999,0.09049999999999991,0.0,0.0,0.0033333333333333335,0.010833333333333334,0.003333333333333334,0.024749999999999966,0.07916666666666666,0.06333333333333334,0.10333333333333333
z_r5_d6,32,matched_minus_deconvolved_mean,30,0.03370972222222224,0.025305694444444415,0.042346111111111195,0.03250000000000006,0.010749999999999977,0.04833333333333334,0.0,-0.0016666666666666668,0.0033333333333333335,0.025,0.007416666666666669,0.04849999999999999,0.07166666666666666,0.04075,0.10183333333333332
z_r5_d6,32,matched_minus_mismatched,30,0.036405555555555524,0.02471694444444452,0.04339833333333342,0.04999999999999999,0.03333333333333332,0.07033333333333329,0.0,-0.0033333333333333335,0.004249999999999995,0.013333333333333332,-0.0035,0.029249999999999995,0.041666666666666664,0.013750000000000002,0.06591666666666667
z_r5_d6,32,matched_minus_naive_mean,30,0.0505472222222223,0.03846305555555547,0.06099125000000002,0.06166666666666665,0.04075000000000005,0.08533333333333327,0.0,-0.0009166666666666664,0.0033333333333333335,0.019166666666666665,0.005,0.03758333333333333,0.0775,0.046166666666666675,0.10216666666666664
z_r5_d6,512,matched_minus_deconvolved_mean,30,0.01206944444444441,0.006642083333333293,0.017712638888888937,0.009999999999999981,0.0014999999999999853,0.018333333333333368,0.0016666666666666668,0.0,0.0033333333333333335,0.011666666666666667,0.002416666666666667,0.023333333333333334,0.023333333333333345,0.00983333333333333,0.04000000000000001
z_r5_d6,512,matched_minus_mismatched,30,0.05252499999999993,0.04813583333333338,0.05553972222222225,0.06666666666666668,0.05075000000000001,0.07999999999999996,0.0016666666666666668,0.0,0.0033333333333333335,0.01,0.0033333333333333322,0.015000000000000001,0.07666666666666666,0.057999999999999996,0.09591666666666666
z_r5_d6,512,matched_minus_naive_mean,30,0.053774999999999906,0.04954458333333335,0.056738055555555486,0.06666666666666671,0.049083333333333354,0.08425000000000003,0.0016666666666666668,0.0,0.0033333333333333335,0.008333333333333335,0.0033333333333333322,0.016666666666666663,0.08083333333333334,0.06133333333333334,0.09866666666666665
z_r5_d6,64,matched_minus_deconvolved_mean,30,0.02776805555555567,0.017231388888888876,0.036457916666666625,0.02333333333333329,0.0074166666666667025,0.039249999999999986,0.0,-0.0033333333333333335,0.0033333333333333335,0.018333333333333333,0.007416666666666668,0.041249999999999974,0.060000000000000005,0.03741666666666667,0.0845833333333333
z_r5_d6,64,matched_minus_mismatched,30,0.044222222222222274,0.03742347222222215,0.05008013888888883,0.06416666666666665,0.05150000000000008,0.08291666666666667,0.0,-0.0016666666666666668,0.0025833333333333285,0.008333333333333333,-0.0009166666666666656,0.030499999999999975,0.054166666666666655,0.02833333333333333,0.07333333333333333
z_r5_d6,64,matched_minus_naive_mean,30,0.05363750000000006,0.045810972222222204,0.059218333333333296,0.07499999999999993,0.05966666666666664,0.08924999999999998,0.0,0.0,0.003499999999999991,0.010833333333333334,0.0007499999999999997,0.03458333333333331,0.07583333333333334,0.055,0.09516666666666666
zz_r1_d2,1024,matched_minus_deconvolved_mean,30,0.007083333333333275,0.0016272222222222243,0.016084305555555505,0.0016666666666666219,-0.00925000000000001,0.020166666666666618,-0.003333333333333333,-0.008333333333333333,0.0,0.0,-0.01,0.005916666666666662,-0.0024999999999999988,-0.017583333333333326,0.021666666666666667
zz_r1_d2,1024,matched_minus_mismatched,30,0.03801666666666664,0.030134861111110973,0.04442374999999995,0.033333333333333326,0.020750000000000015,0.046666666666666634,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.006666666666666667,0.0016666666666666666,0.011666666666666665,0.029166666666666667,0.022416666666666668,0.035916666666666666
zz_r1_d2,1024,matched_minus_naive_mean,30,0.0381319444444444,0.030310138888888845,0.04462861111111104,0.033333333333333326,0.01999999999999993,0.04666666666666666,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.006666666666666667,0.0016666666666666666,0.011666666666666665,0.029166666666666667,0.022416666666666668,0.035
zz_r1_d2,128,matched_minus_deconvolved_mean,30,0.020277777777777783,0.006286805555555603,0.036176944444444456,0.01499999999999993,-0.0025833333333333316,0.03258333333333337,0.0,-0.008333333333333333,0.0016666666666666668,-0.0025,-0.012583333333333332,0.004249999999999995,0.0025000000000000022,-0.015166666666666665,0.013333333333333336
zz_r1_d2,128,matched_minus_mismatched,30,0.037170833333333264,0.024830416666666723,0.04591249999999992,0.03416666666666665,0.0028333333333333006,0.04850000000000002,-0.0016666666666666668,-0.005,0.0016666666666666668,0.0,-0.005916666666666666,0.005166666666666657,0.021666666666666667,0.006500000000000002,0.03333333333333334
zz_r1_d2,128,matched_minus_naive_mean,30,0.03942083333333324,0.026320416666666707,0.04758305555555556,0.03500000000000003,0.010749999999999916,0.05183333333333329,0.0,0.0,0.0016666666666666668,0.0,-0.003333333333333333,0.004249999999999995,0.019999999999999997,0.00741666666666667,0.030916666666666662
zz_r1_d2,256,matched_minus_deconvolved_mean,30,0.014988888888888885,0.00824277777777781,0.022332361111111188,0.008333333333333387,-0.008499999999999973,0.022583333333333382,-0.0016666666666666668,-0.008333333333333333,0.0016666666666666668,-0.005,-0.010166666666666666,0.0033333333333333335,0.005833333333333333,-0.009416666666666669,0.01866666666666665
zz_r1_d2,256,matched_minus_mismatched,30,0.038237500000000035,0.03130916666666667,0.049978055555555595,0.033333333333333354,0.018333333333333313,0.05016666666666671,0.0,-0.0025833333333333333,0.0016666666666666668,0.0,-0.003333333333333334,0.005000000000000001,0.024999999999999994,0.015750000000000004,0.03516666666666666
zz_r1_d2,256,matched_minus_naive_mean,30,0.038995833333333285,0.0319347222222222,0.05066916666666661,0.03666666666666665,0.01891666666666661,0.05258333333333332,0.0,0.0,0.0016666666666666668,0.0,-0.0033333333333333335,0.005000000000000001,0.024166666666666663,0.014833333333333334,0.03333333333333334
zz_r1_d2,32,matched_minus_deconvolved_mean,30,0.03218750000000009,0.014879583333333286,0.04281263888888893,0.01916666666666675,-0.0016666666666666553,0.03958333333333326,-0.0016666666666666668,-0.00425,0.0,-0.004999999999999999,-0.010916666666666667,0.0009166666666666621,0.014166666666666668,-0.00683333333333333,0.030166666666666654
