scope,shots,replicate,contrast,auc_difference,advantage_difference,tpr_at_0_1pct_fpr_difference,tpr_at_1pct_fpr_difference,tpr_at_5pct_fpr_difference
z_r5_d2,256,12,matched_minus_naive_mean,0.033180555555555546,0.04166666666666674,0.0033333333333333335,0.021666666666666667,0.018333333333333326
z_r5_d2,256,12,matched_minus_deconvolved_mean,0.0011972222222221829,0.0016666666666667052,0.0033333333333333335,0.023333333333333334,0.0049999999999999906
z_r5_d2,256,13,matched_minus_mismatched,0.031338888888888916,0.04999999999999993,0.011666666666666667,0.016666666666666663,0.03499999999999999
z_r5_d2,256,13,matched_minus_naive_mean,0.03253611111111121,0.05166666666666664,0.013333333333333334,0.015,0.03833333333333333
z_r5_d2,256,13,matched_minus_deconvolved_mean,0.0035388888888889802,-1.1102230246251565e-16,0.021666666666666667,0.018333333333333333,0.0049999999999999906
z_r5_d2,256,14,matched_minus_mismatched,0.033844444444444344,0.053333333333333344,0.003333333333333334,0.008333333333333331,0.0016666666666666635
z_r5_d2,256,14,matched_minus_naive_mean,0.035480555555555515,0.05833333333333329,0.005,0.013333333333333332,0.003333333333333327
z_r5_d2,256,14,matched_minus_deconvolved_mean,0.005961111111111084,0.018333333333333313,0.011666666666666667,0.021666666666666667,0.009999999999999995
z_r5_d2,256,15,matched_minus_mismatched,0.033844444444444455,0.05166666666666658,0.0016666666666666661,0.0050000000000000044,0.011666666666666672
z_r5_d2,256,15,matched_minus_naive_mean,0.03532777777777785,0.05166666666666658,0.004999999999999999,0.008333333333333338,0.01833333333333334
z_r5_d2,256,15,matched_minus_deconvolved_mean,0.007502777777777747,0.013333333333333308,0.008333333333333333,0.043333333333333335,0.015
z_r5_d2,256,16,matched_minus_mismatched,0.034122222222222165,0.04999999999999993,0.0033333333333333335,0.0016666666666666705,0.015
z_r5_d2,256,16,matched_minus_naive_mean,0.03512777777777765,0.04999999999999993,0.0033333333333333335,0.006666666666666668,0.015
z_r5_d2,256,16,matched_minus_deconvolved_mean,-0.002183333333333426,0.0016666666666665941,0.0016666666666666668,0.011666666666666665,0.0049999999999999906
z_r5_d2,256,17,matched_minus_mismatched,0.0380166666666667,0.03999999999999998,0.003333333333333333,0.02166666666666667,0.021666666666666667
z_r5_d2,256,17,matched_minus_naive_mean,0.03951388888888896,0.04333333333333339,0.004999999999999999,0.028333333333333335,0.01999999999999999
z_r5_d2,256,17,matched_minus_deconvolved_mean,0.006244444444444497,0.00666666666666671,0.006666666666666666,0.03333333333333334,0.015
z_r5_d2,256,18,matched_minus_mismatched,0.029105555555555607,0.03833333333333333,0.0033333333333333335,0.0016666666666666705,0.01833333333333334
z_r5_d2,256,18,matched_minus_naive_mean,0.030772222222222312,0.03666666666666668,0.0033333333333333335,0.0016666666666666705,0.02500000000000001
z_r5_d2,256,18,matched_minus_deconvolved_mean,0.0025444444444444603,-0.0033333333333332993,0.0033333333333333335,0.011666666666666669,0.030000000000000013
z_r5_d2,256,19,matched_minus_mismatched,0.033552777777777765,0.04166666666666666,0.0,0.006666666666666661,0.011666666666666672
z_r5_d2,256,19,matched_minus_naive_mean,0.03499166666666664,0.044999999999999984,0.0,0.006666666666666661,0.009999999999999995
z_r5_d2,256,19,matched_minus_deconvolved_mean,0.006452777777777863,0.0016666666666665941,0.0,0.03166666666666666,0.011666666666666672
z_r5_d2,256,20,matched_minus_mismatched,0.031505555555555564,0.03166666666666673,0.003333333333333333,0.003333333333333334,0.016666666666666663
z_r5_d2,256,20,matched_minus_naive_mean,0.032936111111111055,0.028333333333333433,0.003333333333333333,0.009999999999999995,0.01999999999999999
z_r5_d2,256,20,matched_minus_deconvolved_mean,0.0059833333333333405,0.0016666666666667052,0.003333333333333333,0.006666666666666668,0.024999999999999994
z_r5_d2,256,21,matched_minus_mismatched,0.033791666666666664,0.05833333333333335,0.0,0.028333333333333335,0.0050000000000000044
z_r5_d2,256,21,matched_minus_naive_mean,0.03525833333333339,0.053333333333333344,0.0016666666666666666,0.03666666666666667,0.013333333333333336
z_r5_d2,256,21,matched_minus_deconvolved_mean,0.00845555555555555,0.0016666666666667052,0.005,0.05333333333333334,0.028333333333333335
z_r5_d2,256,22,matched_minus_mismatched,0.03276111111111102,0.05166666666666664,0.0,0.006666666666666668,-0.0016666666666666635
z_r5_d2,256,22,matched_minus_naive_mean,0.033997222222222234,0.046666666666666634,0.0033333333333333335,0.013333333333333336,-0.0049999999999999906
z_r5_d2,256,22,matched_minus_deconvolved_mean,0.001572222222222197,0.0,0.0033333333333333335,0.030000000000000002,0.013333333333333336
z_r5_d2,256,23,matched_minus_mismatched,0.0342611111111113,0.051666666666666694,0.004999999999999999,0.006666666666666661,0.028333333333333335
z_r5_d2,256,23,matched_minus_naive_mean,0.03584166666666677,0.05333333333333337,0.008333333333333331,0.008333333333333331,0.02500000000000001
z_r5_d2,256,23,matched_minus_deconvolved_mean,-0.0010222222222221466,0.0,0.013333333333333332,0.014999999999999996,0.0016666666666666774
z_r5_d2,256,24,matched_minus_mismatched,0.03174166666666678,0.033333333333333215,0.0033333333333333335,-0.001666666666666667,0.009999999999999995
z_r5_d2,256,24,matched_minus_naive_mean,0.03337222222222225,0.04166666666666652,0.0016666666666666668,0.0,0.015
z_r5_d2,256,24,matched_minus_deconvolved_mean,0.0018250000000000766,-1.1102230246251565e-16,0.0033333333333333335,0.011666666666666667,0.0049999999999999906
z_r5_d2,256,25,matched_minus_mismatched,0.029763888888888812,0.031666666666666676,0.005,0.01666666666666667,0.015
z_r5_d2,256,25,matched_minus_naive_mean,0.031047222222222115,0.03500000000000003,0.006666666666666667,0.025,0.021666666666666654
z_r5_d2,256,25,matched_minus_deconvolved_mean,-0.002177777777777834,-0.0033333333333332993,0.006666666666666667,0.025,0.021666666666666654
z_r5_d2,256,26,matched_minus_mismatched,0.029425000000000034,0.04999999999999999,0.006666666666666666,0.009999999999999995,0.003333333333333341
z_r5_d2,256,26,matched_minus_naive_mean,0.03081388888888892,0.051666666666666694,0.006666666666666666,0.006666666666666661,0.011666666666666672
z_r5_d2,256,26,matched_minus_deconvolved_mean,0.0006444444444444475,0.010000000000000009,0.01,0.024999999999999998,0.028333333333333335
z_r5_d2,256,27,matched_minus_mismatched,0.027569444444444535,0.025000000000000022,-0.0016666666666666661,0.003333333333333334,0.013333333333333336
z_r5_d2,256,27,matched_minus_naive_mean,0.029133333333333344,0.029999999999999916,-0.003333333333333333,0.0066666666666666645,0.015
z_r5_d2,256,27,matched_minus_deconvolved_mean,0.0002083333333333659,-0.00833333333333336,0.005,0.016666666666666666,0.026666666666666672
z_r5_d2,256,28,matched_minus_mismatched,0.03208333333333335,0.03833333333333333,0.0016666666666666668,0.015,0.016666666666666663
z_r5_d2,256,28,matched_minus_naive_mean,0.033174999999999955,0.03833333333333333,0.0016666666666666668,0.013333333333333336,0.020000000000000004
z_r5_d2,256,28,matched_minus_deconvolved_mean,0.0011222222222222467,5.551115123125783e-17,-0.0016666666666666668,0.03333333333333334,0.0
z_r5_d2,256,29,matched_minus_mismatched,0.0358666666666666,0.046666666666666634,-0.004999999999999999,0.003333333333333334,0.015
z_r5_d2,256,29,matched_minus_naive_mean,0.03687499999999999,0.039999999999999925,-0.0016666666666666666,0.008333333333333331,0.016666666666666663
z_r5_d2,256,29,matched_minus_deconvolved_mean,-0.0018027777777778198,-0.01666666666666672,-0.0033333333333333335,0.008333333333333331,0.0049999999999999906
z_r5_d2,512,0,matched_minus_mismatched,0.03232777777777773,0.04999999999999999,0.003333333333333333,0.015,0.02333333333333333
z_r5_d2,512,0,matched_minus_naive_mean,0.03296666666666659,0.05499999999999999,0.004999999999999999,0.011666666666666672,0.026666666666666672
z_r5_d2,512,0,matched_minus_deconvolved_mean,0.004636111111111063,0.0033333333333334103,0.008333333333333333,0.04,0.024999999999999994
z_r5_d2,512,1,matched_minus_mismatched,0.03158055555555561,0.03833333333333322,0.005,0.006666666666666668,0.021666666666666667
z_r5_d2,512,1,matched_minus_naive_mean,0.032347222222222194,0.04166666666666663,0.006666666666666667,0.006666666666666668,0.02333333333333333
z_r5_d2,512,1,matched_minus_deconvolved_mean,0.0018000000000000238,-0.0033333333333334103,0.01,0.025,0.021666666666666667
z_r5_d2,512,2,matched_minus_mismatched,0.03397500000000009,0.033333333333333326,0.009999999999999998,0.008333333333333331,0.0
z_r5_d2,512,2,matched_minus_naive_mean,0.03471388888888893,0.033333333333333326,0.009999999999999998,0.008333333333333331,0.0
z_r5_d2,512,2,matched_minus_deconvolved_mean,0.00089444444444442,-0.0016666666666667052,0.016666666666666666,0.008333333333333331,0.0050000000000000044
z_r5_d2,512,3,matched_minus_mismatched,0.03501944444444449,0.03833333333333333,0.0033333333333333335,0.0049999999999999975,0.011666666666666672
z_r5_d2,512,3,matched_minus_naive_mean,0.03573611111111119,0.03999999999999998,0.0033333333333333335,0.006666666666666668,0.013333333333333336
z_r5_d2,512,3,matched_minus_deconvolved_mean,-0.001474999999999893,-0.0033333333333332993,0.0033333333333333335,0.015,-0.003333333333333327
z_r5_d2,512,4,matched_minus_mismatched,0.03444444444444439,0.04999999999999993,0.0033333333333333335,0.0049999999999999975,0.02500000000000001
z_r5_d2,512,4,matched_minus_naive_mean,0.035341666666666605,0.04999999999999993,0.0033333333333333335,0.0049999999999999975,0.026666666666666672
z_r5_d2,512,4,matched_minus_deconvolved_mean,0.0013666666666666272,-1.1102230246251565e-16,0.0016666666666666668,0.03333333333333333,0.02500000000000001
z_r5_d2,512,5,matched_minus_mismatched,0.02930833333333338,0.02999999999999997,0.0016666666666666666,0.006666666666666671,0.015
z_r5_d2,512,5,matched_minus_naive_mean,0.030100000000000016,0.02999999999999997,0.0016666666666666666,0.006666666666666671,0.021666666666666667
z_r5_d2,512,5,matched_minus_deconvolved_mean,0.0014333333333332865,-0.0050000000000000044,0.005,0.013333333333333336,0.011666666666666672
z_r5_d2,512,6,matched_minus_mismatched,0.0325833333333333,0.04666666666666658,0.008333333333333333,0.003333333333333334,0.008333333333333345
z_r5_d2,512,6,matched_minus_naive_mean,0.03314722222222222,0.046666666666666634,0.008333333333333333,0.0,0.011666666666666672
z_r5_d2,512,6,matched_minus_deconvolved_mean,-0.0005388888888888665,0.0016666666666665941,0.006666666666666666,0.006666666666666668,0.008333333333333345
z_r5_d2,512,7,matched_minus_mismatched,0.033419444444444335,0.048333333333333395,0.005,-0.0016666666666666635,0.008333333333333331
z_r5_d2,512,7,matched_minus_naive_mean,0.03427222222222215,0.051666666666666694,0.005,0.0016666666666666705,0.008333333333333331
z_r5_d2,512,7,matched_minus_deconvolved_mean,0.004288888888888898,0.0016666666666667052,0.005,0.008333333333333331,0.008333333333333331
z_r5_d2,512,8,matched_minus_mismatched,0.031969444444444384,0.03666666666666668,0.005,0.011666666666666665,0.023333333333333345
z_r5_d2,512,8,matched_minus_naive_mean,0.03271666666666673,0.03999999999999998,0.005,0.013333333333333332,0.021666666666666667
z_r5_d2,512,8,matched_minus_deconvolved_mean,0.001969444444444468,0.004999999999999893,0.005,0.011666666666666665,0.008333333333333331
z_r5_d2,512,9,matched_minus_mismatched,0.0373916666666666,0.04166666666666674,0.01,0.0050000000000000044,0.0050000000000000044
z_r5_d2,512,9,matched_minus_naive_mean,0.03825833333333328,0.041666666666666796,0.01,0.0050000000000000044,0.006666666666666668
z_r5_d2,512,9,matched_minus_deconvolved_mean,-0.00034999999999996145,-0.0016666666666665941,0.011666666666666667,0.020000000000000004,0.013333333333333336
z_r5_d2,512,10,matched_minus_mismatched,0.035499999999999976,0.048333333333333284,0.003333333333333333,0.013333333333333336,0.013333333333333336
z_r5_d2,512,10,matched_minus_naive_mean,0.03635833333333327,0.05166666666666664,0.004999999999999999,0.011666666666666672,0.013333333333333336
z_r5_d2,512,10,matched_minus_deconvolved_mean,-0.0011250000000000426,0.0033333333333332993,0.008333333333333333,0.015,0.006666666666666668
z_r5_d2,512,11,matched_minus_mismatched,0.03213611111111114,0.03666666666666668,0.006666666666666667,0.006666666666666668,0.011666666666666659
z_r5_d2,512,11,matched_minus_naive_mean,0.0330111111111111,0.036666666666666736,0.006666666666666667,0.006666666666666668,0.011666666666666659
z_r5_d2,512,11,matched_minus_deconvolved_mean,0.0011694444444444452,-0.0033333333333332993,0.011666666666666667,0.008333333333333331,0.0016666666666666635
z_r5_d2,512,12,matched_minus_mismatched,0.029605555555555663,0.041666666666666685,0.004999999999999999,0.003333333333333327,0.04166666666666667
z_r5_d2,512,12,matched_minus_naive_mean,0.030194444444444413,0.04000000000000009,0.004999999999999999,0.0049999999999999975,0.038333333333333344
z_r5_d2,512,12,matched_minus_deconvolved_mean,0.0048972222222223305,1.1102230246251565e-16,0.008333333333333333,0.013333333333333329,0.03500000000000002
z_r5_d2,512,13,matched_minus_mismatched,0.03182777777777779,0.04333333333333328,0.0033333333333333335,0.008333333333333331,0.0
z_r5_d2,512,13,matched_minus_naive_mean,0.03250833333333336,0.041666666666666574,0.0033333333333333335,0.008333333333333331,0.0016666666666666635
z_r5_d2,512,13,matched_minus_deconvolved_mean,-0.0012638888888889532,-0.01000000000000012,0.0033333333333333335,0.008333333333333331,0.006666666666666668
z_r5_d2,512,14,matched_minus_mismatched,0.03316944444444436,0.03833333333333333,0.0033333333333333335,0.026666666666666665,-0.006666666666666668
z_r5_d2,512,14,matched_minus_naive_mean,0.03368055555555538,0.036666666666666736,0.0033333333333333335,0.025,-0.0016666666666666635
z_r5_d2,512,14,matched_minus_deconvolved_mean,0.003574999999999995,0.0,0.0033333333333333335,0.03166666666666666,0.006666666666666668
z_r5_d2,512,15,matched_minus_mismatched,0.03555833333333336,0.04000000000000009,0.0,-0.0033333333333333305,0.008333333333333345
z_r5_d2,512,15,matched_minus_naive_mean,0.036236111111111136,0.04500000000000004,0.0,-0.0033333333333333305,0.013333333333333336
z_r5_d2,512,15,matched_minus_deconvolved_mean,-0.0007583333333331943,-0.0033333333333332993,-0.003333333333333333,-0.001666666666666667,0.006666666666666668
z_r5_d2,512,16,matched_minus_mismatched,0.03598055555555557,0.05500000000000005,0.001666666666666667,0.025,0.003333333333333327
z_r5_d2,512,16,matched_minus_naive_mean,0.0365833333333333,0.05166666666666675,0.003333333333333333,0.02666666666666667,-0.0016666666666666635
z_r5_d2,512,16,matched_minus_deconvolved_mean,0.0030027777777777986,-0.0016666666666665941,0.01,0.03333333333333333,0.0050000000000000044
z_r5_d2,512,17,matched_minus_mismatched,0.03563611111111109,0.04999999999999999,0.0016666666666666666,0.008333333333333331,0.030000000000000013
z_r5_d2,512,17,matched_minus_naive_mean,0.03630833333333339,0.048333333333333395,0.0016666666666666666,0.010000000000000002,0.031666666666666676
z_r5_d2,512,17,matched_minus_deconvolved_mean,-0.001475000000000115,0.0016666666666667052,0.005,0.016666666666666666,0.003333333333333341
z_r5_d2,512,18,matched_minus_mismatched,0.03362222222222211,0.05500000000000005,0.005,0.02333333333333333,0.02333333333333333
z_r5_d2,512,18,matched_minus_naive_mean,0.034380555555555525,0.05666666666666664,0.005,0.021666666666666667,0.026666666666666672
z_r5_d2,512,18,matched_minus_deconvolved_mean,0.0042972222222220635,0.00666666666666671,0.01,0.026666666666666665,0.011666666666666672
z_r5_d2,512,19,matched_minus_mismatched,0.0334416666666667,0.046666666666666745,0.0016666666666666666,0.003333333333333334,0.016666666666666663
z_r5_d2,512,19,matched_minus_naive_mean,0.0339666666666667,0.045000000000000095,0.0016666666666666666,0.006666666666666661,0.01999999999999999
z_r5_d2,512,19,matched_minus_deconvolved_mean,-0.0014999999999999458,-0.0050000000000000044,0.005,0.024999999999999998,0.011666666666666659
z_r5_d2,512,20,matched_minus_mismatched,0.03286666666666671,0.03833333333333322,0.001666666666666667,0.018333333333333333,0.009999999999999995
z_r5_d2,512,20,matched_minus_naive_mean,0.0335361111111111,0.03833333333333322,0.001666666666666667,0.018333333333333333,0.011666666666666659
z_r5_d2,512,20,matched_minus_deconvolved_mean,0.0004555555555555424,0.0033333333333331883,0.011666666666666667,0.021666666666666664,0.0
z_r5_d2,512,21,matched_minus_mismatched,0.03789722222222236,0.05499999999999999,0.0016666666666666668,-0.0016666666666666635,-0.006666666666666668
z_r5_d2,512,21,matched_minus_naive_mean,0.038588888888889006,0.05666666666666664,0.0016666666666666668,-0.0016666666666666635,-0.003333333333333327
z_r5_d2,512,21,matched_minus_deconvolved_mean,-0.001091666666666491,0.006666666666666654,0.0,-0.0016666666666666635,0.006666666666666668
z_r5_d2,512,22,matched_minus_mismatched,0.03380833333333344,0.04500000000000004,0.008333333333333333,0.003333333333333327,0.013333333333333336
z_r5_d2,512,22,matched_minus_naive_mean,0.03457500000000002,0.048333333333333395,0.008333333333333333,0.0049999999999999975,0.011666666666666659
z_r5_d2,512,22,matched_minus_deconvolved_mean,0.004727777777777775,0.00666666666666671,0.016666666666666666,0.006666666666666661,0.003333333333333327
z_r5_d2,512,23,matched_minus_mismatched,0.03637222222222225,0.06166666666666676,0.005000000000000001,0.003333333333333334,0.02333333333333333
z_r5_d2,512,23,matched_minus_naive_mean,0.03732222222222226,0.06500000000000006,0.005000000000000001,0.003333333333333334,0.021666666666666667
z_r5_d2,512,23,matched_minus_deconvolved_mean,0.0018944444444445319,0.0016666666666667052,0.013333333333333334,0.02,0.011666666666666672
z_r5_d2,512,24,matched_minus_mismatched,0.037163888888888774,0.05499999999999999,0.006666666666666666,0.0016666666666666705,0.0050000000000000044
z_r5_d2,512,24,matched_minus_naive_mean,0.037961111111111,0.05833333333333329,0.006666666666666666,0.0,0.009999999999999995
z_r5_d2,512,24,matched_minus_deconvolved_mean,-0.0007472222222222324,-0.003333333333333355,0.006666666666666666,0.013333333333333332,0.003333333333333327
z_r5_d2,512,25,matched_minus_mismatched,0.03054166666666669,0.044999999999999984,0.005,0.015000000000000006,0.015
z_r5_d2,512,25,matched_minus_naive_mean,0.031530555555555506,0.053333333333333344,0.008333333333333333,0.01666666666666667,0.018333333333333326
z_r5_d2,512,25,matched_minus_deconvolved_mean,0.006202777777777779,0.011666666666666659,0.01,0.03666666666666667,0.028333333333333335
z_r5_d2,512,26,matched_minus_mismatched,0.03219722222222232,0.041666666666666796,0.003333333333333333,0.010000000000000002,0.02500000000000001
z_r5_d2,512,26,matched_minus_naive_mean,0.032930555555555685,0.04333333333333339,0.003333333333333333,0.011666666666666669,0.028333333333333335
z_r5_d2,512,26,matched_minus_deconvolved_mean,0.0027305555555555694,-0.004999999999999949,0.005,0.03,0.028333333333333335
z_r5_d2,512,27,matched_minus_mismatched,0.03533888888888892,0.053333333333333344,0.0033333333333333335,0.003333333333333334,0.02833333333333332
z_r5_d2,512,27,matched_minus_naive_mean,0.03612777777777776,0.05833333333333335,0.0033333333333333335,0.0050000000000000044,0.03
z_r5_d2,512,27,matched_minus_deconvolved_mean,0.0010666666666666602,0.0,0.0033333333333333335,0.006666666666666671,-0.0016666666666666774
z_r5_d2,512,28,matched_minus_mismatched,0.033241666666666725,0.04000000000000009,0.006666666666666666,0.008333333333333335,-0.008333333333333331
z_r5_d2,512,28,matched_minus_naive_mean,0.033619444444444424,0.038333333333333386,0.006666666666666666,0.010000000000000002,-0.008333333333333331
z_r5_d2,512,28,matched_minus_deconvolved_mean,0.006027777777777854,0.00666666666666671,0.008333333333333333,0.020000000000000004,0.008333333333333331
z_r5_d2,512,29,matched_minus_mismatched,0.03648333333333331,0.06499999999999995,0.005,0.013333333333333329,0.02333333333333333
z_r5_d2,512,29,matched_minus_naive_mean,0.03701944444444438,0.06666666666666665,0.005,0.013333333333333329,0.02333333333333333
z_r5_d2,512,29,matched_minus_deconvolved_mean,0.004922222222222161,0.011666666666666714,-0.003333333333333333,0.02333333333333333,0.015
z_r5_d2,1024,0,matched_minus_mismatched,0.03345833333333326,0.043333333333333335,0.006666666666666666,-0.003333333333333334,0.008333333333333331
z_r5_d2,1024,0,matched_minus_naive_mean,0.03383333333333338,0.043333333333333335,0.008333333333333333,-0.0016666666666666635,0.008333333333333331
z_r5_d2,1024,0,matched_minus_deconvolved_mean,-0.0011250000000000426,-0.0050000000000000044,0.01,0.0,0.0016666666666666635
z_r5_d2,1024,1,matched_minus_mismatched,0.032783333333333387,0.04333333333333339,0.005,0.01666666666666667,0.015
z_r5_d2,1024,1,matched_minus_naive_mean,0.03315833333333329,0.043333333333333335,0.005,0.02,0.013333333333333336
z_r5_d2,1024,1,matched_minus_deconvolved_mean,0.0018638888888888872,0.0016666666666667052,0.01,0.0050000000000000044,0.003333333333333327
z_r5_d2,1024,2,matched_minus_mismatched,0.03592777777777778,0.05166666666666664,0.003333333333333333,0.013333333333333336,0.003333333333333327
z_r5_d2,1024,2,matched_minus_naive_mean,0.03618055555555555,0.050000000000000044,0.003333333333333333,0.015,0.0049999999999999906
z_r5_d2,1024,2,matched_minus_deconvolved_mean,-0.0008749999999999591,-0.006666666666666599,0.005,0.008333333333333338,0.009999999999999995
z_r5_d2,1024,3,matched_minus_mismatched,0.037866666666666715,0.04999999999999999,0.005,0.003333333333333334,0.0050000000000000044
z_r5_d2,1024,3,matched_minus_naive_mean,0.038258333333333394,0.051666666666666694,0.006666666666666667,0.003333333333333334,0.003333333333333327
z_r5_d2,1024,3,matched_minus_deconvolved_mean,-0.001280555555555396,0.0050000000000000044,0.011666666666666667,0.006666666666666661,0.0
z_r5_d2,1024,4,matched_minus_mismatched,0.037461111111111056,0.0533333333333334,0.005,-0.0049999999999999975,0.016666666666666663
z_r5_d2,1024,4,matched_minus_naive_mean,0.03776944444444441,0.0533333333333334,0.005,-0.0049999999999999975,0.016666666666666663
z_r5_d2,1024,4,matched_minus_deconvolved_mean,0.0017055555555554047,0.0,0.01,0.008333333333333335,0.003333333333333327
z_r5_d2,1024,5,matched_minus_mismatched,0.032466666666666644,0.044999999999999984,0.01,0.0,0.016666666666666663
z_r5_d2,1024,5,matched_minus_naive_mean,0.03268888888888877,0.044999999999999984,0.01,0.0016666666666666705,0.015
z_r5_d2,1024,5,matched_minus_deconvolved_mean,0.0015611111111111242,0.0,0.018333333333333333,0.0049999999999999975,0.0
z_r5_d2,1024,6,matched_minus_mismatched,0.03729444444444452,0.0533333333333334,0.009999999999999998,0.0049999999999999975,0.0050000000000000044
z_r5_d2,1024,6,matched_minus_naive_mean,0.037661111111111145,0.05500000000000005,0.009999999999999998,0.0049999999999999975,0.003333333333333327
z_r5_d2,1024,6,matched_minus_deconvolved_mean,-0.00014999999999987246,-0.0033333333333332993,0.013333333333333332,0.008333333333333331,0.008333333333333331
z_r5_d2,1024,7,matched_minus_mismatched,0.034097222222222334,0.051666666666666694,0.006666666666666666,0.0050000000000000044,0.003333333333333327
z_r5_d2,1024,7,matched_minus_naive_mean,0.034619444444444536,0.05166666666666675,0.006666666666666666,0.006666666666666671,0.003333333333333327
z_r5_d2,1024,7,matched_minus_deconvolved_mean,0.001786111111111044,0.0050000000000000044,0.01,0.011666666666666669,0.0050000000000000044
z_r5_d2,1024,8,matched_minus_mismatched,0.03565555555555555,0.06333333333333335,0.008333333333333333,0.003333333333333334,0.006666666666666668
z_r5_d2,1024,8,matched_minus_naive_mean,0.035997222222222125,0.06333333333333335,0.008333333333333333,0.003333333333333334,0.006666666666666668
z_r5_d2,1024,8,matched_minus_deconvolved_mean,0.0022222222222221255,-0.0033333333333332993,0.008333333333333333,0.011666666666666665,0.0016666666666666635
z_r5_d2,1024,9,matched_minus_mismatched,0.03932777777777774,0.05499999999999994,0.008333333333333333,0.0049999999999999975,0.008333333333333331
z_r5_d2,1024,9,matched_minus_naive_mean,0.039847222222222145,0.05499999999999994,0.008333333333333333,0.0049999999999999975,0.011666666666666672
z_r5_d2,1024,9,matched_minus_deconvolved_mean,-0.0008138888888888918,-0.00666666666666671,0.0,0.0,0.0
z_r5_d2,1024,10,matched_minus_mismatched,0.03527222222222226,0.04333333333333339,0.004999999999999999,0.010000000000000002,0.010000000000000009
z_r5_d2,1024,10,matched_minus_naive_mean,0.03546666666666676,0.043333333333333335,0.006666666666666666,0.010000000000000002,0.010000000000000009
z_r5_d2,1024,10,matched_minus_deconvolved_mean,-0.0011555555555554653,-0.0050000000000000044,0.008333333333333333,0.0016666666666666705,0.0016666666666666635
z_r5_d2,1024,11,matched_minus_mismatched,0.03158055555555561,0.04333333333333339,0.008333333333333331,0.0,0.013333333333333336
z_r5_d2,1024,11,matched_minus_naive_mean,0.03212500000000007,0.04166666666666674,0.008333333333333331,0.0,0.011666666666666672
z_r5_d2,1024,11,matched_minus_deconvolved_mean,-0.0005972222222221379,0.0033333333333334103,0.015,0.0016666666666666635,0.0
z_r5_d2,1024,12,matched_minus_mismatched,0.032638888888888884,0.043333333333333335,0.005,0.013333333333333329,0.011666666666666672
z_r5_d2,1024,12,matched_minus_naive_mean,0.03300555555555562,0.041666666666666685,0.005,0.013333333333333329,0.011666666666666672
z_r5_d2,1024,12,matched_minus_deconvolved_mean,0.0007500000000000284,-0.0033333333333334103,0.006666666666666667,0.013333333333333329,0.006666666666666668
z_r5_d2,1024,13,matched_minus_mismatched,0.03646944444444444,0.06499999999999995,0.006666666666666667,0.011666666666666665,0.0
z_r5_d2,1024,13,matched_minus_naive_mean,0.03684999999999994,0.06499999999999995,0.006666666666666667,0.011666666666666665,0.0050000000000000044
z_r5_d2,1024,13,matched_minus_deconvolved_mean,0.0010277777777777386,0.0,0.011666666666666667,0.018333333333333333,0.0016666666666666635
z_r5_d2,1024,14,matched_minus_mismatched,0.03476666666666661,0.06,0.006666666666666667,0.015,0.008333333333333345
z_r5_d2,1024,14,matched_minus_naive_mean,0.03516666666666668,0.06000000000000005,0.006666666666666667,0.015,0.008333333333333345
z_r5_d2,1024,14,matched_minus_deconvolved_mean,0.0009694444444444672,0.0,0.011666666666666667,0.013333333333333329,0.0050000000000000044
z_r5_d2,1024,15,matched_minus_mismatched,0.03665000000000007,0.06500000000000011,0.006666666666666667,0.01666666666666667,0.010000000000000009
z_r5_d2,1024,15,matched_minus_naive_mean,0.03699444444444433,0.06666666666666671,0.006666666666666667,0.01666666666666667,0.008333333333333345
z_r5_d2,1024,15,matched_minus_deconvolved_mean,-0.0005138888888889248,1.1102230246251565e-16,0.013333333333333334,0.018333333333333337,0.015
z_r5_d2,1024,16,matched_minus_mismatched,0.034241666666666615,0.05833333333333324,0.005,-0.0016666666666666705,-0.0016666666666666635
z_r5_d2,1024,16,matched_minus_naive_mean,0.03461666666666663,0.06166666666666665,0.006666666666666666,0.0,0.0
z_r5_d2,1024,16,matched_minus_deconvolved_mean,0.0009388888888888225,0.0033333333333331883,0.01,0.0033333333333333305,0.003333333333333327
z_r5_d2,1024,17,matched_minus_mismatched,0.03614166666666663,0.06000000000000011,0.006666666666666666,0.0016666666666666635,0.006666666666666668
z_r5_d2,1024,17,matched_minus_naive_mean,0.036513888888888846,0.06166666666666676,0.006666666666666666,0.0016666666666666635,0.006666666666666668
z_r5_d2,1024,17,matched_minus_deconvolved_mean,0.0001666666666666483,0.0033333333333334103,0.008333333333333333,0.009999999999999998,0.009999999999999995
z_r5_d2,1024,18,matched_minus_mismatched,0.03581111111111113,0.051666666666666694,0.0033333333333333335,0.011666666666666669,0.015000000000000013
z_r5_d2,1024,18,matched_minus_naive_mean,0.036150000000000015,0.051666666666666694,0.0033333333333333335,0.010000000000000002,0.011666666666666672
z_r5_d2,1024,18,matched_minus_deconvolved_mean,-0.001080555555555529,-0.0033333333333332993,-0.0033333333333333335,0.0049999999999999975,-0.003333333333333327
z_r5_d2,1024,19,matched_minus_mismatched,0.033169444444444474,0.051666666666666694,0.0033333333333333335,0.0049999999999999975,0.003333333333333327
z_r5_d2,1024,19,matched_minus_naive_mean,0.03340277777777778,0.053333333333333344,0.0033333333333333335,0.006666666666666661,0.0049999999999999906
