scope,scope_id,mode,shots,attack,reference_count,n_replicates,auc_median,auc_q05,auc_q95,advantage_median,advantage_q05,advantage_q95,tpr_at_0_1pct_fpr_median,tpr_at_0_1pct_fpr_q05,tpr_at_0_1pct_fpr_q95,tpr_at_1pct_fpr_median,tpr_at_1pct_fpr_q05,tpr_at_1pct_fpr_q95,tpr_at_5pct_fpr_median,tpr_at_5pct_fpr_q05,tpr_at_5pct_fpr_q95
cell,zz_r1_d6,noisy_shot,512,deconvolved_lira,8,10,0.6199166666666667,0.6035383333333333,0.639071111111111,0.19833333333333336,0.1711666666666667,0.22366666666666668,0.0033333333333333335,0.0033333333333333335,0.01366666666666666,0.03166666666666666,0.018166666666666668,0.040333333333333325,0.10333333333333333,0.07233333333333333,0.12666666666666668
cell,zz_r1_d6,noisy_shot,512,empirical_channel_lira,16,10,0.6665777777777778,0.644855,0.6800105555555556,0.24000000000000005,0.20750000000000002,0.2673333333333333,0.011666666666666667,0.006666666666666667,0.02666666666666667,0.051666666666666666,0.043333333333333335,0.07466666666666663,0.15333333333333332,0.12633333333333333,0.18516666666666667
cell,zz_r1_d6,noisy_shot,512,empirical_channel_lira,4,10,0.614338888888889,0.6044238888888889,0.6296922222222222,0.18666666666666668,0.1648333333333333,0.22883333333333336,0.016666666666666666,0.006666666666666667,0.03,0.043333333333333335,0.034833333333333334,0.04666666666666667,0.12666666666666668,0.11333333333333333,0.15949999999999998
cell,zz_r1_d6,noisy_shot,512,empirical_channel_lira,8,10,0.6586055555555556,0.6424422222222222,0.6751544444444445,0.24333333333333335,0.21000000000000002,0.2798333333333333,0.011666666666666667,0.006666666666666667,0.013333333333333334,0.04833333333333334,0.023333333333333334,0.08733333333333332,0.16999999999999998,0.14266666666666666,0.19033333333333333
cell,zz_r1_d6,noisy_shot,512,latent_lira_mismatched,16,10,0.6830722222222222,0.6692205555555555,0.6949016666666666,0.28,0.25966666666666666,0.30766666666666664,0.018333333333333333,0.01,0.028833333333333322,0.04666666666666667,0.028166666666666666,0.07733333333333332,0.15333333333333332,0.12816666666666668,0.18516666666666667
cell,zz_r1_d6,noisy_shot,512,latent_lira_mismatched,4,10,0.56025,0.5451577777777776,0.56743,0.135,0.10966666666666666,0.1706666666666667,0.01,0.004833333333333334,0.015166666666666663,0.025,0.02,0.028499999999999998,0.06833333333333333,0.05633333333333333,0.08516666666666667
cell,zz_r1_d6,noisy_shot,512,latent_lira_mismatched,8,10,0.6284666666666667,0.6162027777777778,0.6430672222222222,0.2016666666666667,0.17966666666666672,0.22066666666666668,0.011666666666666667,0.006666666666666667,0.02,0.025,0.016666666666666666,0.040333333333333325,0.12,0.09266666666666667,0.13183333333333333
cell,zz_r1_d6,noisy_shot,512,loss_mia,0,10,0.58155,0.5723994444444443,0.5904744444444444,0.19666666666666666,0.1745,0.21183333333333337,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.01,0.03333333333333333,0.021500000000000002,0.04549999999999999
cell,zz_r1_d6,noisy_shot,512,noise_augmented_lira,16,10,0.6746333333333333,0.661178888888889,0.6898572222222222,0.275,0.23750000000000004,0.297,0.01,0.0015,0.02916666666666665,0.07166666666666667,0.030833333333333334,0.08183333333333333,0.16333333333333333,0.13266666666666668,0.18583333333333332
cell,zz_r1_d6,noisy_shot,512,noise_augmented_lira,4,10,0.6223,0.6088616666666666,0.6363216666666667,0.19833333333333333,0.1705,0.2166666666666667,0.016666666666666666,0.006333333333333333,0.038833333333333324,0.045,0.04,0.05883333333333333,0.11833333333333333,0.10483333333333333,0.14066666666666666
cell,zz_r1_d6,noisy_shot,512,noise_augmented_lira,8,10,0.6513888888888889,0.6355216666666667,0.6705844444444444,0.23833333333333337,0.19999999999999998,0.27016666666666667,0.008333333333333333,0.0033333333333333335,0.02916666666666665,0.051666666666666666,0.036333333333333336,0.07799999999999997,0.14500000000000002,0.1315,0.18033333333333332
cell,zz_r1_d6,noisy_shot,512,target_crossfit_learned_mia,0,10,0.6013555555555555,0.5884638888888889,0.6285277777777778,0.16833333333333333,0.1526666666666667,0.22733333333333328,0.0016666666666666668,0.0,0.011833333333333331,0.018333333333333333,0.008166666666666668,0.0385,0.10166666666666667,0.0705,0.12516666666666668
cell,zz_r5_d6,exact,0,exact_output_fitted_lira,16,1,0.7027888888888889,0.7027888888888889,0.7027888888888889,0.3066666666666667,0.3066666666666667,0.3066666666666667,0.0,0.0,0.0,0.02,0.02,0.02,0.13666666666666666,0.13666666666666666,0.13666666666666666
cell,zz_r5_d6,exact,0,exact_output_fitted_lira,4,1,0.6153666666666666,0.6153666666666666,0.6153666666666666,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.01,0.01,0.01,0.043333333333333335,0.043333333333333335,0.043333333333333335
cell,zz_r5_d6,exact,0,exact_output_fitted_lira,8,1,0.6794555555555555,0.6794555555555555,0.6794555555555555,0.29,0.29,0.29,0.0,0.0,0.0,0.02,0.02,0.02,0.08666666666666667,0.08666666666666667,0.08666666666666667
cell,zz_r5_d6,exact,0,loss_mia,0,1,0.6997666666666666,0.6997666666666666,0.6997666666666666,0.36,0.36,0.36,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.07,0.07,0.07
cell,zz_r5_d6,exact,0,target_crossfit_learned_mia,0,1,0.672188888888889,0.672188888888889,0.672188888888889,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.13,0.13,0.13
cell,zz_r5_d6,ideal_shot,1024,affine_channel_lira,16,10,0.6968722222222223,0.6897377777777778,0.7086105555555555,0.2883333333333334,0.26966666666666667,0.3088333333333333,0.0,0.0,0.0033333333333333335,0.021666666666666667,0.013333333333333334,0.030333333333333327,0.14833333333333332,0.13783333333333334,0.17949999999999997
cell,zz_r5_d6,ideal_shot,1024,affine_channel_lira,4,10,0.6221611111111112,0.6165122222222221,0.6337838888888889,0.2333333333333334,0.21150000000000005,0.26799999999999996,0.005,0.0015,0.006666666666666667,0.008333333333333333,0.006666666666666667,0.013333333333333334,0.055,0.05,0.06549999999999999
cell,zz_r5_d6,ideal_shot,1024,affine_channel_lira,8,10,0.6792055555555555,0.6731511111111111,0.6885383333333334,0.29000000000000004,0.2748333333333333,0.31366666666666665,0.0,0.0,0.0,0.021666666666666667,0.013333333333333334,0.053499999999999964,0.09,0.07783333333333334,0.11799999999999997
cell,zz_r5_d6,ideal_shot,1024,deconvolved_lira,16,10,0.6931555555555555,0.6863344444444445,0.7051305555555556,0.2866666666666667,0.26633333333333337,0.30516666666666664,0.0,0.0,0.0033333333333333335,0.02,0.0115,0.025166666666666664,0.15166666666666667,0.14150000000000001,0.174
cell,zz_r5_d6,ideal_shot,1024,deconvolved_lira,4,10,0.6069333333333333,0.6033238888888889,0.6189777777777778,0.21999999999999997,0.19966666666666671,0.2385,0.0033333333333333335,0.0015,0.006666666666666667,0.013333333333333332,0.006666666666666667,0.02183333333333333,0.05666666666666667,0.04966666666666667,0.06516666666666666
cell,zz_r5_d6,ideal_shot,1024,deconvolved_lira,8,10,0.6691777777777778,0.6642938888888889,0.6808455555555556,0.2783333333333333,0.25783333333333336,0.29000000000000004,0.0,0.0,0.0,0.011666666666666667,0.006666666666666667,0.032166666666666656,0.09,0.07816666666666666,0.10883333333333332
cell,zz_r5_d6,ideal_shot,1024,empirical_channel_lira,16,10,0.6876055555555556,0.6805294444444445,0.7062133333333334,0.29166666666666674,0.2745,0.31183333333333335,0.01,0.0033333333333333335,0.013333333333333334,0.03,0.019666666666666666,0.048833333333333326,0.13,0.09933333333333334,0.17516666666666666
cell,zz_r5_d6,ideal_shot,1024,empirical_channel_lira,4,10,0.6411555555555555,0.6292755555555555,0.6499872222222223,0.22500000000000003,0.2096666666666667,0.251,0.016666666666666666,0.0115,0.025166666666666664,0.03,0.024833333333333336,0.03699999999999999,0.11833333333333333,0.10450000000000001,0.13366666666666666
cell,zz_r5_d6,ideal_shot,1024,empirical_channel_lira,8,10,0.6630666666666667,0.6502194444444445,0.6768338888888888,0.285,0.2678333333333333,0.311,0.0,0.0,0.0,0.025,0.011166666666666667,0.04366666666666666,0.11166666666666666,0.09266666666666667,0.14766666666666664
cell,zz_r5_d6,ideal_shot,1024,latent_lira_mismatched,16,10,0.6945388888888889,0.6874011111111111,0.7058455555555556,0.28833333333333333,0.2696666666666666,0.3033333333333334,0.0,0.0,0.0033333333333333335,0.018333333333333333,0.0115,0.025166666666666664,0.15,0.14150000000000001,0.17033333333333334
cell,zz_r5_d6,ideal_shot,1024,latent_lira_mismatched,4,10,0.6076388888888888,0.6045766666666667,0.6199905555555556,0.2166666666666667,0.2045,0.24033333333333334,0.0033333333333333335,0.0,0.006666666666666667,0.011666666666666667,0.006666666666666667,0.02183333333333333,0.055,0.04816666666666667,0.06516666666666666
cell,zz_r5_d6,ideal_shot,1024,latent_lira_mismatched,8,10,0.6703722222222221,0.6659988888888889,0.68243,0.2816666666666666,0.2563333333333333,0.3,0.0,0.0,0.0,0.011666666666666667,0.006666666666666667,0.030333333333333327,0.09,0.07816666666666666,0.10883333333333332
cell,zz_r5_d6,ideal_shot,1024,loss_mia,0,10,0.6957,0.689556111111111,0.7012294444444445,0.35333333333333333,0.3333333333333333,0.3725,0.0,0.0,0.0,0.016666666666666666,0.008166666666666668,0.02183333333333333,0.07166666666666667,0.059666666666666666,0.08733333333333332
cell,zz_r5_d6,ideal_shot,1024,noise_augmented_lira,16,10,0.6969333333333333,0.6896494444444444,0.7092188888888887,0.3016666666666667,0.276,0.31366666666666665,0.0,0.0,0.0033333333333333335,0.018333333333333333,0.009666666666666667,0.028499999999999998,0.15666666666666668,0.14150000000000001,0.1655
cell,zz_r5_d6,ideal_shot,1024,noise_augmented_lira,4,10,0.6222833333333333,0.6173216666666667,0.6343227777777778,0.22833333333333336,0.19633333333333333,0.2573333333333333,0.0033333333333333335,0.0,0.006666666666666667,0.01,0.006666666666666667,0.013333333333333334,0.06166666666666667,0.05333333333333334,0.07183333333333333
cell,zz_r5_d6,ideal_shot,1024,noise_augmented_lira,8,10,0.6765777777777777,0.6705666666666668,0.6876505555555555,0.2833333333333333,0.2596666666666667,0.30033333333333334,0.0,0.0,0.0,0.03833333333333333,0.021500000000000002,0.062166666666666655,0.09166666666666667,0.08483333333333333,0.1085
cell,zz_r5_d6,ideal_shot,1024,target_crossfit_learned_mia,0,10,0.667011111111111,0.6534227777777777,0.6827538888888889,0.3383333333333333,0.30566666666666664,0.3551666666666667,0.0,0.0,0.006666666666666667,0.011666666666666667,0.0015,0.023666666666666662,0.10666666666666666,0.059833333333333336,0.13
cell,zz_r5_d6,ideal_shot,128,affine_channel_lira,16,10,0.6636833333333334,0.6507966666666667,0.6905088888888888,0.245,0.223,0.29500000000000004,0.0016666666666666668,0.0,0.013999999999999986,0.03166666666666666,0.016333333333333335,0.057999999999999975,0.13166666666666668,0.11483333333333333,0.1585
cell,zz_r5_d6,ideal_shot,128,affine_channel_lira,4,10,0.6216333333333333,0.6153622222222223,0.6449105555555557,0.2016666666666667,0.18333333333333332,0.24183333333333334,0.006666666666666667,0.0015,0.016666666666666666,0.023333333333333334,0.0115,0.02666666666666667,0.08833333333333333,0.04533333333333334,0.11399999999999999
cell,zz_r5_d6,ideal_shot,128,affine_channel_lira,8,10,0.6563277777777778,0.6422000000000001,0.6858633333333333,0.2516666666666667,0.21716666666666662,0.2821666666666666,0.0,0.0,0.0033333333333333335,0.03,0.01,0.05616666666666664,0.10166666666666667,0.08,0.12799999999999997
cell,zz_r5_d6,ideal_shot,128,deconvolved_lira,16,10,0.6457111111111111,0.6346833333333334,0.6825533333333333,0.21500000000000002,0.20483333333333334,0.291,0.0,0.0,0.006999999999999993,0.013333333333333332,0.0015,0.035833333333333314,0.11833333333333333,0.10816666666666667,0.1568333333333333
cell,zz_r5_d6,ideal_shot,128,deconvolved_lira,4,10,0.5878611111111112,0.5682716666666667,0.6090127777777777,0.175,0.15300000000000005,0.21516666666666667,0.005,0.0,0.011833333333333331,0.011666666666666667,0.008166666666666668,0.026999999999999993,0.056666666666666664,0.0405,0.06666666666666667
cell,zz_r5_d6,ideal_shot,128,deconvolved_lira,8,10,0.6241833333333333,0.6122138888888888,0.6534227777777778,0.21500000000000002,0.18416666666666667,0.24983333333333332,0.0,0.0,0.0018333333333333298,0.01,0.0015,0.023999999999999987,0.08166666666666667,0.06483333333333334,0.10516666666666667
cell,zz_r5_d6,ideal_shot,128,empirical_channel_lira,16,10,0.6697222222222222,0.6507311111111111,0.6910888888888889,0.25,0.233,0.29033333333333333,0.016666666666666666,0.008166666666666668,0.03249999999999998,0.03833333333333333,0.03333333333333333,0.0485,0.11499999999999999,0.0915,0.16766666666666666
cell,zz_r5_d6,ideal_shot,128,empirical_channel_lira,4,10,0.6304333333333334,0.6109622222222222,0.6523427777777778,0.19166666666666668,0.17416666666666672,0.24766666666666665,0.011666666666666667,0.0033333333333333335,0.028833333333333322,0.028333333333333335,0.024833333333333336,0.04366666666666666,0.11333333333333334,0.068,0.15583333333333332
cell,zz_r5_d6,ideal_shot,128,empirical_channel_lira,8,10,0.6487222222222222,0.6237383333333334,0.6663927777777777,0.24000000000000002,0.19966666666666666,0.2685,0.0,0.0,0.008499999999999997,0.03166666666666666,0.0145,0.06516666666666666,0.10666666666666666,0.07566666666666667,0.12883333333333333
cell,zz_r5_d6,ideal_shot,128,latent_lira_mismatched,16,10,0.6512500000000001,0.63991,0.6847027777777778,0.23166666666666663,0.20816666666666667,0.2725,0.0,0.0,0.005166666666666663,0.013333333333333332,0.0015,0.03399999999999999,0.12333333333333334,0.10666666666666667,0.14733333333333332
cell,zz_r5_d6,ideal_shot,128,latent_lira_mismatched,4,10,0.5924222222222222,0.5719261111111111,0.6138627777777778,0.18833333333333332,0.16333333333333336,0.23033333333333333,0.0033333333333333335,0.0,0.011833333333333331,0.011666666666666667,0.008166666666666668,0.02,0.055,0.036,0.06516666666666666
cell,zz_r5_d6,ideal_shot,128,latent_lira_mismatched,8,10,0.630211111111111,0.6164938888888889,0.6604416666666666,0.21333333333333332,0.19300000000000003,0.25949999999999995,0.0,0.0,0.0018333333333333298,0.01,0.003,0.022166666666666657,0.08666666666666667,0.06266666666666666,0.1055
cell,zz_r5_d6,ideal_shot,128,loss_mia,0,10,0.6710833333333333,0.6584272222222222,0.6844805555555555,0.29333333333333333,0.2716666666666667,0.3288333333333333,0.0016666666666666668,0.0,0.008499999999999997,0.011666666666666667,0.0033333333333333335,0.02666666666666667,0.07166666666666666,0.041999999999999996,0.09099999999999998
cell,zz_r5_d6,ideal_shot,128,noise_augmented_lira,16,10,0.6778388888888889,0.6648061111111112,0.703246111111111,0.27,0.2548333333333334,0.32516666666666666,0.0016666666666666668,0.0,0.022499999999999982,0.03166666666666666,0.028166666666666666,0.05583333333333332,0.135,0.11266666666666666,0.17
cell,zz_r5_d6,ideal_shot,128,noise_augmented_lira,4,10,0.6200833333333333,0.6098361111111111,0.6388705555555555,0.20333333333333337,0.19,0.23066666666666666,0.01,0.0015,0.015166666666666663,0.023333333333333334,0.018166666666666668,0.03766666666666665,0.10500000000000001,0.0545,0.13666666666666666
cell,zz_r5_d6,ideal_shot,128,noise_augmented_lira,8,10,0.6600555555555556,0.64609,0.6854761111111111,0.25666666666666665,0.22633333333333333,0.2861666666666666,0.0033333333333333335,0.0,0.010333333333333326,0.03833333333333333,0.018166666666666668,0.053999999999999986,0.10666666666666666,0.07233333333333333,0.1425
cell,zz_r5_d6,ideal_shot,128,target_crossfit_learned_mia,0,10,0.6469944444444444,0.6279911111111111,0.6748016666666666,0.2866666666666666,0.25116666666666665,0.3225,0.0,0.0,0.008499999999999997,0.02,0.006666666666666667,0.035833333333333314,0.095,0.036,0.13366666666666666
cell,zz_r5_d6,ideal_shot,512,affine_channel_lira,16,10,0.6968722222222222,0.6847644444444445,0.7067522222222222,0.29166666666666663,0.26966666666666667,0.3125,0.0,0.0,0.0018333333333333298,0.028333333333333335,0.0145,0.035166666666666666,0.155,0.12566666666666668,0.20349999999999996
cell,zz_r5_d6,ideal_shot,512,affine_channel_lira,4,10,0.6286555555555555,0.614303888888889,0.636825,0.22000000000000008,0.19233333333333336,0.24883333333333332,0.006666666666666667,0.0015,0.008499999999999997,0.01,0.006666666666666667,0.015166666666666663,0.058333333333333334,0.043000000000000003,0.07516666666666666
cell,zz_r5_d6,ideal_shot,512,affine_channel_lira,8,10,0.6836666666666666,0.6739594444444446,0.6911527777777777,0.29666666666666663,0.2711666666666666,0.3121666666666667,0.0,0.0,0.0,0.023333333333333334,0.0145,0.04366666666666666,0.09333333333333334,0.083,0.11216666666666666
cell,zz_r5_d6,ideal_shot,512,deconvolved_lira,16,10,0.6912611111111111,0.6776566666666667,0.7006722222222221,0.28500000000000003,0.26333333333333336,0.30850000000000005,0.0,0.0,0.0018333333333333298,0.023333333333333334,0.007833333333333335,0.03333333333333333,0.155,0.12683333333333333,0.18033333333333332
cell,zz_r5_d6,ideal_shot,512,deconvolved_lira,4,10,0.6135333333333333,0.5939955555555555,0.6179366666666666,0.21833333333333332,0.18116666666666673,0.23883333333333334,0.0033333333333333335,0.0,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.02,0.051666666666666666,0.0415,0.06
cell,zz_r5_d6,ideal_shot,512,deconvolved_lira,8,10,0.6674055555555556,0.6586238888888889,0.6784083333333334,0.27,0.2566666666666667,0.29216666666666674,0.0,0.0,0.0,0.011666666666666667,0.006666666666666667,0.030666666666666655,0.09,0.07333333333333333,0.10516666666666667
cell,zz_r5_d6,ideal_shot,512,empirical_channel_lira,16,10,0.69425,0.6864861111111111,0.7015816666666665,0.30000000000000004,0.2756666666666667,0.31883333333333336,0.01,0.0033333333333333335,0.018499999999999996,0.03833333333333333,0.026333333333333334,0.051833333333333335,0.13,0.0915,0.1785
cell,zz_r5_d6,ideal_shot,512,empirical_channel_lira,4,10,0.6449166666666666,0.6319105555555555,0.6496716666666668,0.22666666666666668,0.20666666666666667,0.2591666666666666,0.015,0.004833333333333334,0.02,0.02666666666666667,0.019666666666666666,0.03699999999999999,0.11666666666666667,0.09633333333333334,0.147
cell,zz_r5_d6,ideal_shot,512,empirical_channel_lira,8,10,0.6671444444444443,0.6468944444444444,0.685855,0.2866666666666667,0.252,0.31,0.0,0.0,0.0018333333333333298,0.035,0.013333333333333334,0.051833333333333335,0.11833333333333335,0.08416666666666667,0.15283333333333332
cell,zz_r5_d6,ideal_shot,512,latent_lira_mismatched,16,10,0.6935833333333334,0.6797577777777778,0.702165,0.2883333333333334,0.26816666666666666,0.321,0.0,0.0,0.0018333333333333298,0.023333333333333334,0.0115,0.03366666666666666,0.15333333333333332,0.122,0.20066666666666666
cell,zz_r5_d6,ideal_shot,512,latent_lira_mismatched,4,10,0.6162166666666667,0.5971522222222222,0.6212077777777778,0.22500000000000006,0.18666666666666665,0.24516666666666664,0.0033333333333333335,0.0,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.02,0.051666666666666666,0.0415,0.06
cell,zz_r5_d6,ideal_shot,512,latent_lira_mismatched,8,10,0.6693833333333333,0.6613594444444445,0.6818072222222222,0.2733333333333333,0.2545,0.3043333333333333,0.0,0.0,0.0,0.013333333333333334,0.006666666666666667,0.03399999999999999,0.09,0.07450000000000001,0.10516666666666667
cell,zz_r5_d6,ideal_shot,512,loss_mia,0,10,0.6909611111111111,0.6852944444444444,0.6999288888888888,0.3416666666666667,0.3266666666666667,0.38133333333333336,0.0,0.0,0.005166666666666663,0.013333333333333332,0.008166666666666668,0.03,0.07,0.05333333333333334,0.087
cell,zz_r5_d6,ideal_shot,512,noise_augmented_lira,16,10,0.7033444444444444,0.691665,0.7147016666666667,0.30833333333333335,0.2963333333333333,0.3391666666666666,0.0,0.0,0.0,0.03333333333333333,0.021500000000000002,0.040333333333333325,0.16833333333333333,0.13083333333333333,0.18666666666666668
cell,zz_r5_d6,ideal_shot,512,noise_augmented_lira,4,10,0.6195555555555556,0.6082288888888889,0.6306383333333334,0.195,0.16716666666666669,0.2291666666666667,0.006666666666666667,0.0033333333333333335,0.01,0.016666666666666666,0.009666666666666667,0.02733333333333332,0.06333333333333332,0.044833333333333336,0.07516666666666666
cell,zz_r5_d6,ideal_shot,512,noise_augmented_lira,8,10,0.6801999999999999,0.6716883333333333,0.6917427777777777,0.2916666666666667,0.2723333333333333,0.314,0.0,0.0,0.0,0.035,0.0145,0.06316666666666663,0.10833333333333334,0.0915,0.1185
cell,zz_r5_d6,ideal_shot,512,target_crossfit_learned_mia,0,10,0.6639888888888889,0.6415638888888889,0.6963188888888888,0.32000000000000006,0.2996666666666667,0.36,0.0,0.0,0.0033333333333333335,0.013333333333333334,0.0033333333333333335,0.02183333333333333,0.08166666666666667,0.044833333333333336,0.12616666666666665
cell,zz_r5_d6,noisy_shot,1024,affine_channel_lira,16,10,0.6213277777777777,0.6088322222222222,0.6278122222222222,0.19166666666666668,0.16933333333333334,0.20333333333333337,0.0,0.0,0.0036666666666666597,0.02,0.014833333333333334,0.03366666666666666,0.13,0.10049999999999999,0.14066666666666666
cell,zz_r5_d6,noisy_shot,1024,affine_channel_lira,4,10,0.5955277777777778,0.5735272222222222,0.6034083333333333,0.175,0.13783333333333342,0.18,0.008333333333333333,0.006666666666666667,0.01,0.013333333333333334,0.01,0.018499999999999996,0.06166666666666667,0.044500000000000005,0.077
cell,zz_r5_d6,noisy_shot,1024,affine_channel_lira,8,10,0.6236277777777778,0.6087544444444445,0.6363483333333334,0.19500000000000006,0.17966666666666672,0.22549999999999998,0.0,0.0,0.0,0.02,0.014833333333333334,0.047333333333333324,0.07666666666666666,0.059666666666666666,0.087
cell,zz_r5_d6,noisy_shot,1024,deconvolved_lira,16,10,0.6095777777777778,0.5980155555555556,0.6129555555555556,0.1716666666666667,0.15116666666666664,0.19216666666666668,0.0,0.0,0.0018333333333333298,0.006666666666666667,0.0033333333333333335,0.022499999999999982,0.10500000000000001,0.06783333333333334,0.12033333333333333
cell,zz_r5_d6,noisy_shot,1024,deconvolved_lira,4,10,0.5537055555555556,0.5440677777777777,0.5686116666666667,0.1433333333333333,0.13,0.15700000000000006,0.0033333333333333335,0.0,0.005166666666666663,0.008333333333333333,0.0033333333333333335,0.016999999999999994,0.04,0.03333333333333333,0.048833333333333326
cell,zz_r5_d6,noisy_shot,1024,deconvolved_lira,8,10,0.5840555555555556,0.5724433333333333,0.5946522222222222,0.15833333333333338,0.1363333333333334,0.18366666666666667,0.0,0.0,0.0,0.011666666666666667,0.004833333333333334,0.020333333333333328,0.07,0.044500000000000005,0.08
cell,zz_r5_d6,noisy_shot,1024,empirical_channel_lira,16,10,0.6332277777777777,0.6149144444444444,0.6426061111111111,0.21333333333333337,0.19383333333333333,0.23883333333333331,0.011666666666666667,0.0015,0.016666666666666666,0.03333333333333333,0.02666666666666667,0.0385,0.10500000000000001,0.08600000000000001,0.12
cell,zz_r5_d6,noisy_shot,1024,empirical_channel_lira,4,10,0.6005333333333334,0.581965,0.6147072222222223,0.175,0.1441666666666667,0.18183333333333335,0.013333333333333334,0.006666666666666667,0.02,0.018333333333333333,0.014833333333333334,0.023333333333333334,0.08833333333333333,0.05383333333333333,0.10333333333333333
cell,zz_r5_d6,noisy_shot,1024,empirical_channel_lira,8,10,0.6151611111111112,0.6011583333333334,0.6348427777777778,0.20666666666666667,0.17483333333333334,0.2485,0.0,0.0,0.0,0.018333333333333333,0.014833333333333334,0.03249999999999998,0.08666666666666667,0.06816666666666667,0.0985
cell,zz_r5_d6,noisy_shot,1024,latent_lira_mismatched,16,10,0.6344777777777778,0.6247077777777778,0.6407855555555555,0.21833333333333338,0.2011666666666667,0.23033333333333333,0.0,0.0,0.006999999999999993,0.01,0.006666666666666667,0.013333333333333334,0.09166666666666667,0.06266666666666666,0.11799999999999997
cell,zz_r5_d6,noisy_shot,1024,latent_lira_mismatched,4,10,0.5974,0.5826716666666667,0.603385,0.20999999999999996,0.18600000000000003,0.23099999999999996,0.0,0.0,0.0,0.0033333333333333335,0.0,0.006666666666666667,0.03666666666666667,0.03,0.041833333333333333
cell,zz_r5_d6,noisy_shot,1024,latent_lira_mismatched,8,10,0.6297611111111111,0.6140855555555556,0.6376577777777778,0.22666666666666674,0.19083333333333333,0.23700000000000002,0.0,0.0,0.0,0.018333333333333333,0.01,0.035166666666666666,0.06333333333333334,0.04966666666666667,0.07666666666666666
cell,zz_r5_d6,noisy_shot,1024,loss_mia,0,10,0.6589277777777778,0.6479699999999999,0.6643033333333332,0.27,0.24300000000000002,0.28216666666666673,0.0,0.0,0.005166666666666663,0.01,0.004833333333333334,0.018499999999999996,0.07833333333333334,0.053,0.10649999999999997
cell,zz_r5_d6,noisy_shot,1024,noise_augmented_lira,16,10,0.6322000000000001,0.6203038888888888,0.6385172222222223,0.21500000000000008,0.19816666666666666,0.24250000000000002,0.0016666666666666668,0.0,0.013333333333333334,0.023333333333333334,0.016666666666666666,0.04216666666666666,0.12166666666666667,0.10383333333333333,0.137
cell,zz_r5_d6,noisy_shot,1024,noise_augmented_lira,4,10,0.5913666666666667,0.5741700000000001,0.6029105555555555,0.1633333333333333,0.1475,0.18516666666666665,0.006666666666666667,0.0033333333333333335,0.015166666666666663,0.013333333333333334,0.008166666666666668,0.02,0.07166666666666667,0.051500000000000004,0.08366666666666667
cell,zz_r5_d6,noisy_shot,1024,noise_augmented_lira,8,10,0.6237333333333333,0.6099633333333334,0.6349744444444444,0.21999999999999997,0.18450000000000005,0.24550000000000002,0.0,0.0,0.0,0.03,0.024833333333333336,0.045833333333333316,0.1,0.06783333333333334,0.11183333333333333
cell,zz_r5_d6,noisy_shot,1024,target_crossfit_learned_mia,0,10,0.6118833333333333,0.588061111111111,0.6372894444444446,0.24499999999999994,0.22599999999999995,0.25,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.020666666666666653,0.05333333333333334,0.023,0.09333333333333334
cell,zz_r5_d6,noisy_shot,128,affine_channel_lira,16,10,0.602638888888889,0.5859361111111111,0.6226461111111111,0.16000000000000003,0.13816666666666666,0.19549999999999995,0.006666666666666667,0.0033333333333333335,0.01733333333333332,0.03166666666666666,0.018166666666666668,0.043333333333333335,0.09166666666666667,0.07816666666666666,0.141
cell,zz_r5_d6,noisy_shot,128,affine_channel_lira,4,10,0.5878833333333333,0.56235,0.6083333333333333,0.15333333333333335,0.10833333333333338,0.1976666666666667,0.008333333333333333,0.0015,0.015166666666666663,0.018333333333333333,0.01,0.03333333333333333,0.06333333333333334,0.03966666666666667,0.08333333333333333
cell,zz_r5_d6,noisy_shot,128,affine_channel_lira,8,10,0.6064999999999999,0.5841105555555556,0.6290105555555556,0.18666666666666668,0.13083333333333336,0.214,0.0,0.0,0.005166666666666663,0.015,0.006333333333333333,0.04249999999999998,0.07333333333333333,0.05,0.12866666666666662
cell,zz_r5_d6,noisy_shot,128,deconvolved_lira,16,10,0.5808444444444445,0.5605672222222222,0.6074116666666667,0.15333333333333332,0.12816666666666665,0.1841666666666666,0.0,0.0,0.0033333333333333335,0.005,0.0,0.015166666666666663,0.08333333333333333,0.06116666666666667,0.14466666666666664
cell,zz_r5_d6,noisy_shot,128,deconvolved_lira,4,10,0.5337055555555555,0.5132916666666667,0.5634861111111111,0.10999999999999999,0.08416666666666668,0.15399999999999997,0.0016666666666666668,0.0,0.010666666666666652,0.008333333333333333,0.0015,0.02183333333333333,0.04,0.019333333333333334,0.05
