cell,mode,shots,fold,n_train_public_nonmember_pairs,n_test_public_nonmember_pairs,intercept,slope,scale,train_rmse,train_r_squared,train_residual_mean,train_residual_std,train_residual_skew,train_residual_excess_kurtosis,train_coverage_90pct,test_rmse,test_r_squared,test_residual_mean,test_residual_std,test_residual_skew,test_residual_excess_kurtosis,test_coverage_90pct
eff_su2_r1_d2,ideal_shot,1024,0,2400,600,-0.02410645755358709,1.0050331795009493,0.5735317671949681,0.5732927458188051,0.8932597394286461,-1.021405182655144e-16,0.5732927458188051,-0.004716665761458548,1.3028695808944724,0.9020833333333333,0.5677428149619288,0.8590862895379913,-0.03874199646834922,0.5664194220280069,-0.09920031917067187,1.126074067480971,0.9033333333333333
eff_su2_r1_d2,ideal_shot,1024,1,2460,540,-0.03324555201559998,1.0036233870684408,0.5746034560832669,0.5743698299479405,0.8938522431223703,5.776770209431709e-18,0.5743698299479405,-0.0029456318318778233,1.4105397965457396,0.901219512195122,0.5618843703936727,0.8454017553685003,0.013892553633404449,0.5617125979059371,-0.09714829136233193,0.5809080001925166,0.9037037037037037
eff_su2_r1_d2,ideal_shot,1024,2,2520,480,-0.03464354057531083,1.0112806105745944,0.5701859270029705,0.5699596178346978,0.8847061622632548,-2.819614030794048e-17,0.5699596178346978,-0.022754415833012485,1.3779559040153817,0.9027777777777778,0.5840361287641379,0.9018070977230442,-0.01331295893592807,0.5838843762477045,-0.09094928329269676,0.7434366929613678,0.8833333333333333
eff_su2_r1_d2,ideal_shot,1024,3,2220,780,-0.029530933740209542,0.9973976352085805,0.5452193948940078,0.5449737452330168,0.8868230379677664,-4.160835840036623e-17,0.5449737452330168,-0.08653290642198722,1.0272585768273563,0.9004504504504505,0.643643668649347,0.8886173679295188,0.014183576748766179,0.6434873723259861,0.11712593576596839,1.367713177707282,0.8474358974358974
eff_su2_r1_d2,ideal_shot,1024,4,2400,600,-0.03654049841911122,1.005487677328662,0.5949986524522927,0.5947506846763839,0.8805399203994944,4.440892098500626e-18,0.5947506846763839,-0.0010577262438709312,1.1362017783033558,0.89875,0.4710376405414612,0.9160498534474013,0.021639020898330717,0.4705403400149964,-0.13418934889832812,1.458634729269738,0.9666666666666667
eff_su2_r1_d2,noisy_shot,128,0,2400,600,-0.3054820224922194,0.8256702879695135,1.5673375106581324,1.5666843172517029,0.43061995930054264,-1.0362081563168128e-16,1.5666843172517029,-0.22916381073187755,1.310160846860926,0.8954166666666666,1.5249025392086575,0.3718875288489457,-0.051980619731957604,1.5240163284090142,-0.05887064136989984,1.4164938340263635,0.9066666666666666
eff_su2_r1_d2,noisy_shot,128,1,2460,540,-0.3108908689887998,0.8309083036012334,1.5591014707724138,1.5584675608170488,0.4394568965253083,-5.199093188488538e-17,1.5584675608170488,-0.18219573451543755,1.5002079024415398,0.8975609756097561,1.5581781857869295,0.30354595870726786,-0.05061831577299507,1.557355786187136,-0.2893249183496777,0.5474482324455003,0.8944444444444445
eff_su2_r1_d2,noisy_shot,128,2,2520,480,-0.3094980941532772,0.8330922385805253,1.544301637320718,1.543688697571501,0.4151745706493598,-1.409807015397024e-16,1.543688697571501,-0.16949027154988916,1.2843951426651046,0.898015873015873,1.633775938308205,0.44413761375514804,-0.07639711095992845,1.6319887554857206,-0.34162143790800126,1.4649353987116456,0.8791666666666667
eff_su2_r1_d2,noisy_shot,128,3,2220,780,-0.3454736778503972,0.8404267179182455,1.5059343341431595,1.5052558324938756,0.421712399477856,3.8407715446491904e-17,1.5052558324938756,-0.23397669806956364,1.4855270409374661,0.9027027027027027,1.701363424324714,0.40933071802684784,0.06914395682441293,1.69995782737825,-0.18061279512322279,0.9308607464723506,0.8512820512820513
eff_su2_r1_d2,noisy_shot,128,4,2400,600,-0.31712550952355356,0.809954487001259,1.612665690157349,1.6119936060730835,0.39433741985646154,3.552713678800501e-17,1.6119936060730835,-0.18507945699176578,1.0876307465619766,0.89125,1.3242283635362766,0.5298547453168196,0.06810401139050541,1.3224759364262502,-0.08458544151384689,2.4949341348179903,0.955
eff_su2_r1_d2,noisy_shot,512,0,2400,600,-0.1511226380159394,0.8472416725597643,0.8231398076731781,0.8227967612704185,0.7427428677509139,-6.513308411134252e-17,0.8227967612704185,-0.20671671517881707,0.7448988260321396,0.8866666666666667,0.7946297209181051,0.6871588162069631,-0.010775602010358746,0.7945566561093677,-0.14997544826384826,0.733465692775547,0.9083333333333333
