mode,shots,simulator_seed,contrast,comparator_attack,reference_count,auc_difference,advantage_difference,tpr_at_1pct_fpr_difference,tpr_at_5pct_fpr_difference
noisy_shot,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.00620266666666669,-0.004666666666666652,0.023999999999999997,0.03466666666666666
noisy_shot,128,1,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01950044444444443,0.001333333333333353,0.024666666666666663,0.03533333333333333
noisy_shot,128,1,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0035453333333334003,-0.009999999999999953,-0.0013333333333333391,0.003333333333333327
noisy_shot,128,1,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0019035555555556583,-0.005333333333333357,0.007333333333333331,0.0006666666666666626
noisy_shot,128,2,affine_minus_loss,loss_mia,16,0.0012244444444443614,-0.028666666666666674,0.010666666666666666,0.04266666666666667
noisy_shot,128,2,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.0035600000000000076,0.004666666666666652,0.015333333333333332,0.006666666666666668
noisy_shot,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.003149777777777696,-0.010666666666666713,0.015333333333333332,0.02533333333333334
noisy_shot,128,2,affine_minus_deconvolved_lira,deconvolved_lira,16,0.009512888888888793,-0.0020000000000000018,0.008666666666666666,0.03200000000000001
noisy_shot,128,2,affine_minus_empirical_channel,empirical_channel_lira,16,-0.00042622222222232775,0.002666666666666706,0.0006666666666666661,-0.0059999999999999915
noisy_shot,128,2,affine_minus_noise_augmented,noise_augmented_lira,16,0.0007782222222222357,0.013333333333333308,-0.0020000000000000018,0.0026666666666666783
noisy_shot,128,3,affine_minus_loss,loss_mia,16,0.017564888888888963,-0.00666666666666671,0.011333333333333332,0.05
noisy_shot,128,3,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.03196177777777787,0.024666666666666615,0.009333333333333332,0.04466666666666667
noisy_shot,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0010044444444444744,-0.014666666666666606,0.009999999999999998,0.028666666666666674
noisy_shot,128,3,affine_minus_deconvolved_lira,deconvolved_lira,16,0.017263555555555588,0.016000000000000014,0.013333333333333332,0.032
noisy_shot,128,3,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0001977777777777412,0.0006666666666667043,-0.005333333333333336,-0.0020000000000000018
noisy_shot,128,3,affine_minus_noise_augmented,noise_augmented_lira,16,0.0060048888888889485,0.011333333333333306,-0.0020000000000000018,0.006000000000000005
noisy_shot,128,4,affine_minus_loss,loss_mia,16,0.027904888888888868,-0.0020000000000000018,0.010000000000000002,0.02866666666666666
noisy_shot,128,4,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.023931111111111125,0.03600000000000003,0.008666666666666668,0.0059999999999999915
noisy_shot,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.014292444444444552,0.0020000000000000018,0.012,0.02266666666666666
noisy_shot,128,4,affine_minus_deconvolved_lira,deconvolved_lira,16,0.015337777777777784,-0.002666666666666706,0.012,0.016666666666666663
noisy_shot,128,4,affine_minus_empirical_channel,empirical_channel_lira,16,0.0008155555555555694,-0.007333333333333303,-0.0019999999999999983,0.0006666666666666626
noisy_shot,128,4,affine_minus_noise_augmented,noise_augmented_lira,16,0.007519555555555613,0.0033333333333334103,0.0,-0.004666666666666666
noisy_shot,128,5,affine_minus_loss,loss_mia,16,0.015680666666666676,-0.0040000000000000036,0.014,0.036
noisy_shot,128,5,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.04199199999999992,0.04600000000000004,0.014666666666666668,0.03933333333333333
noisy_shot,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.014555111111111074,0.010666666666666713,0.012,0.02333333333333333
noisy_shot,128,5,affine_minus_deconvolved_lira,deconvolved_lira,16,0.021829777777777726,0.017999999999999905,0.01,0.016
noisy_shot,128,5,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0024044444444444313,0.0013333333333332975,0.0013333333333333357,0.007999999999999993
noisy_shot,128,5,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0015195555555556073,-0.007999999999999952,0.003333333333333334,0.006666666666666668
noisy_shot,128,6,affine_minus_loss,loss_mia,16,0.018874444444444527,-0.004000000000000059,0.020666666666666667,0.03133333333333334
noisy_shot,128,6,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.027898666666666738,0.039333333333333276,0.015333333333333332,0.0
noisy_shot,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.005907555555555555,-5.551115123125783e-17,0.007333333333333334,-0.0013333333333333253
noisy_shot,128,6,affine_minus_deconvolved_lira,deconvolved_lira,16,0.009014222222222257,0.001333333333333353,0.009333333333333332,-0.0013333333333333253
noisy_shot,128,6,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0029373333333333473,-0.004000000000000059,0.0019999999999999983,-0.004666666666666666
noisy_shot,128,6,affine_minus_noise_augmented,noise_augmented_lira,16,0.004476888888888864,0.0040000000000000036,0.0066666666666666645,0.003333333333333334
noisy_shot,128,7,affine_minus_loss,loss_mia,16,0.013029333333333337,-0.01733333333333331,0.028666666666666667,0.047999999999999994
noisy_shot,128,7,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.031207555555555544,0.03533333333333322,0.025333333333333333,0.025333333333333333
noisy_shot,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.006542666666666697,0.0,0.028,0.03799999999999999
noisy_shot,128,7,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01549199999999995,0.017999999999999905,0.032,0.03266666666666666
noisy_shot,128,7,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0013759999999999328,0.009999999999999898,0.004666666666666666,0.003333333333333327
noisy_shot,128,7,affine_minus_noise_augmented,noise_augmented_lira,16,0.001488888888888873,0.010666666666666602,0.0040000000000000036,0.00399999999999999
noisy_shot,128,8,affine_minus_loss,loss_mia,16,0.008285333333333367,-0.00599999999999995,0.016,0.03066666666666667
noisy_shot,128,8,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.041728888888888926,0.04466666666666658,0.016666666666666663,0.029333333333333336
noisy_shot,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.00722311111111118,0.007333333333333303,0.016,0.03066666666666667
noisy_shot,128,8,affine_minus_deconvolved_lira,deconvolved_lira,16,0.015913333333333446,0.01533333333333331,0.019999999999999997,0.022000000000000006
noisy_shot,128,8,affine_minus_empirical_channel,empirical_channel_lira,16,0.0029168888888888578,0.01599999999999996,-0.004666666666666666,-0.0026666666666666644
noisy_shot,128,8,affine_minus_noise_augmented,noise_augmented_lira,16,0.0013826666666667542,0.00599999999999995,0.0,-0.006666666666666668
noisy_shot,128,9,affine_minus_loss,loss_mia,16,-0.00013155555555555143,-0.02866666666666673,0.013333333333333332,0.041999999999999996
noisy_shot,128,9,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.012999111111111072,0.014000000000000012,0.020666666666666667,0.05133333333333333
noisy_shot,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.014400888888888908,0.01200000000000001,0.02,0.04466666666666666
noisy_shot,128,9,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01810311111111107,0.01266666666666666,0.014,0.04333333333333333
noisy_shot,128,9,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0005595555555555354,-0.002666666666666595,-0.0006666666666666661,-0.0013333333333333391
noisy_shot,128,9,affine_minus_noise_augmented,noise_augmented_lira,16,0.001684888888888847,0.008666666666666711,0.004,0.009333333333333332
noisy_shot,512,0,affine_minus_loss,loss_mia,16,0.02801022222222216,-0.006666666666666654,0.02,0.058
noisy_shot,512,0,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.02843377777777778,0.02466666666666667,0.017333333333333333,0.028666666666666674
noisy_shot,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.004722222222222072,0.001333333333333353,0.009333333333333336,0.024000000000000007
noisy_shot,512,0,affine_minus_deconvolved_lira,deconvolved_lira,16,0.007233777777777783,0.007333333333333358,0.010000000000000002,0.013999999999999999
noisy_shot,512,0,affine_minus_empirical_channel,empirical_channel_lira,16,0.0019684444444444393,0.004666666666666652,0.0020000000000000018,0.0026666666666666644
noisy_shot,512,0,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0014182222222223206,0.006000000000000061,-0.0006666666666666661,0.0040000000000000036
noisy_shot,512,1,affine_minus_loss,loss_mia,16,0.014384888888889003,-0.02866666666666673,0.012,0.049999999999999996
noisy_shot,512,1,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.013467555555555677,0.0119999999999999,0.009333333333333332,0.017333333333333326
noisy_shot,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.010452444444444486,0.0006666666666665932,0.011333333333333332,0.04333333333333333
noisy_shot,512,1,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01614888888888899,0.016666666666666607,0.010666666666666666,0.032
noisy_shot,512,1,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0006702222222221277,0.0013333333333332975,-0.005333333333333332,0.0006666666666666626
noisy_shot,512,1,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0030671111111110205,0.0006666666666665932,-0.006000000000000002,-0.0013333333333333391
noisy_shot,512,2,affine_minus_loss,loss_mia,16,0.020235111111111093,-0.005333333333333412,0.026666666666666665,0.05666666666666667
noisy_shot,512,2,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.013983111111111057,0.012666666666666715,0.018666666666666665,0.038000000000000006
noisy_shot,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0061337777777777935,0.019333333333333313,0.02133333333333333,0.027333333333333334
noisy_shot,512,2,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011248444444444505,0.012666666666666715,0.02333333333333333,0.03666666666666667
noisy_shot,512,2,affine_minus_empirical_channel,empirical_channel_lira,16,0.00043288888888881605,0.019333333333333313,0.010666666666666665,0.01933333333333334
noisy_shot,512,2,affine_minus_noise_augmented,noise_augmented_lira,16,-0.002468888888888965,0.012000000000000122,0.003333333333333334,0.0073333333333333445
noisy_shot,512,3,affine_minus_loss,loss_mia,16,0.0112577777777777,-0.023333333333333317,0.020666666666666667,0.051333333333333335
noisy_shot,512,3,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.010278222222222189,-0.0013333333333332975,0.017333333333333333,0.020666666666666667
noisy_shot,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0003524444444444885,-0.029333333333333322,0.020666666666666667,0.03666666666666667
noisy_shot,512,3,affine_minus_deconvolved_lira,deconvolved_lira,16,0.013286666666666669,-0.0019999999999998908,0.01933333333333333,0.030000000000000006
noisy_shot,512,3,affine_minus_empirical_channel,empirical_channel_lira,16,0.00029022222222219174,-0.009333333333333305,0.0026666666666666644,-0.003333333333333327
noisy_shot,512,3,affine_minus_noise_augmented,noise_augmented_lira,16,-0.00043688888888882005,-0.005333333333333301,-0.0020000000000000018,0.0006666666666666626
noisy_shot,512,4,affine_minus_loss,loss_mia,16,0.026746666666666696,-0.020000000000000073,0.022,0.06666666666666667
noisy_shot,512,4,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.026312000000000113,-0.004000000000000059,0.015333333333333332,0.048
noisy_shot,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.010791111111111196,0.0006666666666666488,0.014,0.036000000000000004
noisy_shot,512,4,affine_minus_deconvolved_lira,deconvolved_lira,16,0.012057777777777834,0.001333333333333353,0.009999999999999998,0.032
noisy_shot,512,4,affine_minus_empirical_channel,empirical_channel_lira,16,0.0012902222222221926,-0.001333333333333242,-0.0006666666666666661,0.006000000000000005
noisy_shot,512,4,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0008399999999999519,-0.0006666666666666488,-0.0033333333333333305,0.006666666666666668
noisy_shot,512,5,affine_minus_loss,loss_mia,16,0.018595555555555587,-0.009999999999999953,0.025333333333333333,0.039999999999999994
noisy_shot,512,5,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.04569644444444454,0.03199999999999997,0.023999999999999997,0.039333333333333324
noisy_shot,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.004252888888888973,-0.003999999999999948,0.016,0.018666666666666665
noisy_shot,512,5,affine_minus_deconvolved_lira,deconvolved_lira,16,0.012944444444444536,0.003333333333333355,0.0033333333333333305,0.003333333333333327
noisy_shot,512,5,affine_minus_empirical_channel,empirical_channel_lira,16,0.004875111111111163,-0.0026666666666666505,0.003999999999999997,-0.010000000000000009
noisy_shot,512,5,affine_minus_noise_augmented,noise_augmented_lira,16,0.0011031111111111658,-0.005333333333333357,-0.009333333333333336,-0.0026666666666666783
noisy_shot,512,6,affine_minus_loss,loss_mia,16,0.018565333333333434,-0.019333333333333313,0.017333333333333333,0.052666666666666674
noisy_shot,512,6,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.014278222222222303,-0.00666666666666671,0.012666666666666665,0.01933333333333334
noisy_shot,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.012871111111111166,0.0,0.008666666666666665,0.034
noisy_shot,512,6,affine_minus_deconvolved_lira,deconvolved_lira,16,0.0206088888888889,0.0040000000000000036,0.004,0.028666666666666674
noisy_shot,512,6,affine_minus_empirical_channel,empirical_channel_lira,16,0.002924888888888977,-0.005333333333333301,-0.0006666666666666696,-0.0026666666666666644
noisy_shot,512,6,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0009973333333332945,-0.0086666666666666,-0.002666666666666668,0.0020000000000000018
noisy_shot,512,7,affine_minus_loss,loss_mia,16,0.016807111111111106,-0.01733333333333331,0.019333333333333334,0.047333333333333324
noisy_shot,512,7,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.028402222222222218,0.020000000000000073,0.011333333333333336,0.03
noisy_shot,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,16,-0.0007231111111111188,-0.02400000000000002,0.012666666666666668,0.01999999999999999
noisy_shot,512,7,affine_minus_deconvolved_lira,deconvolved_lira,16,0.010155555555555584,0.0020000000000000573,0.007333333333333334,0.018666666666666665
noisy_shot,512,7,affine_minus_empirical_channel,empirical_channel_lira,16,0.004012888888888844,0.010000000000000009,0.0006666666666666696,0.00399999999999999
noisy_shot,512,7,affine_minus_noise_augmented,noise_augmented_lira,16,-0.004213777777777761,-0.006000000000000005,-0.0026666666666666644,-0.0073333333333333445
noisy_shot,512,8,affine_minus_loss,loss_mia,16,0.024110666666666614,-0.015999999999999903,0.022,0.057999999999999996
noisy_shot,512,8,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.040192444444444364,0.02733333333333343,0.018,0.048666666666666664
noisy_shot,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.002335555555555535,-0.0086666666666666,0.012,0.021999999999999992
noisy_shot,512,8,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011407555555555504,-0.009999999999999898,0.015333333333333332,0.011999999999999997
noisy_shot,512,8,affine_minus_empirical_channel,empirical_channel_lira,16,0.006977333333333391,0.00666666666666671,-0.0019999999999999983,-0.0020000000000000018
noisy_shot,512,8,affine_minus_noise_augmented,noise_augmented_lira,16,0.0005982222222221667,-0.006666666666666599,0.0019999999999999983,-0.0040000000000000036
noisy_shot,512,9,affine_minus_loss,loss_mia,16,0.01633466666666672,-0.012000000000000066,0.024666666666666663,0.046
noisy_shot,512,9,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.04289333333333345,0.02266666666666667,0.022666666666666665,0.032
noisy_shot,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.013205333333333402,0.01266666666666666,0.02333333333333333,0.02266666666666667
noisy_shot,512,9,affine_minus_deconvolved_lira,deconvolved_lira,16,0.016873777777777876,0.010666666666666713,0.01533333333333333,0.016666666666666663
noisy_shot,512,9,affine_minus_empirical_channel,empirical_channel_lira,16,0.0013373333333334125,0.005333333333333301,0.005333333333333332,-0.0006666666666666626
noisy_shot,512,9,affine_minus_noise_augmented,noise_augmented_lira,16,0.0020573333333334665,0.011333333333333306,-0.0040000000000000036,-0.0013333333333333391
noisy_shot,1024,0,affine_minus_loss,loss_mia,16,0.027709333333333364,-0.010000000000000009,0.030000000000000002,0.07133333333333333
noisy_shot,1024,0,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.03609244444444448,0.014000000000000012,0.03066666666666667,0.03666666666666667
noisy_shot,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.005788444444444596,0.0033333333333332993,0.022,0.02466666666666667
noisy_shot,1024,0,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01001911111111109,0.007333333333333358,0.015333333333333334,0.029333333333333336
noisy_shot,1024,0,affine_minus_empirical_channel,empirical_channel_lira,16,0.005781777777777886,0.0006666666666667043,0.012666666666666666,0.006000000000000005
noisy_shot,1024,0,affine_minus_noise_augmented,noise_augmented_lira,16,0.001076888888888905,-0.002666666666666595,-0.004666666666666666,0.020666666666666667
noisy_shot,1024,1,affine_minus_loss,loss_mia,16,0.01607466666666657,-0.023333333333333317,0.018666666666666665,0.05733333333333334
noisy_shot,1024,1,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.028331999999999913,0.006000000000000005,0.018000000000000002,0.036666666666666674
noisy_shot,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.005361777777777799,-0.0020000000000000018,0.012666666666666668,0.03266666666666668
noisy_shot,1024,1,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01459777777777771,0.006000000000000061,0.007333333333333334,0.01933333333333334
noisy_shot,1024,1,affine_minus_empirical_channel,empirical_channel_lira,16,0.002482666666666633,0.002000000000000113,-0.004,-0.00866666666666667
noisy_shot,1024,1,affine_minus_noise_augmented,noise_augmented_lira,16,0.0038431111111111305,0.002666666666666706,-0.0013333333333333322,0.004666666666666666
noisy_shot,1024,2,affine_minus_loss,loss_mia,16,0.02085244444444445,-0.010000000000000009,0.03,0.064
noisy_shot,1024,2,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.033818666666666664,0.013333333333333308,0.02266666666666667,0.04066666666666667
noisy_shot,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0009813333333332785,-0.016666666666666663,0.01933333333333333,0.02333333333333333
noisy_shot,1024,2,affine_minus_deconvolved_lira,deconvolved_lira,16,0.013758222222222227,0.010666666666666713,0.01533333333333333,0.00866666666666667
noisy_shot,1024,2,affine_minus_empirical_channel,empirical_channel_lira,16,0.0034639999999999116,-0.002666666666666706,0.013999999999999999,0.0026666666666666644
noisy_shot,1024,2,affine_minus_noise_augmented,noise_augmented_lira,16,0.0016319999999999668,0.0013333333333334085,0.0013333333333333322,-0.0006666666666666626
noisy_shot,1024,3,affine_minus_loss,loss_mia,16,0.02406177777777785,0.001333333333333353,0.023999999999999997,0.054
noisy_shot,1024,3,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.03738444444444444,0.019999999999999962,0.02533333333333333,0.038
noisy_shot,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0037422222222222024,-0.007999999999999952,0.02133333333333333,0.02466666666666667
noisy_shot,1024,3,affine_minus_deconvolved_lira,deconvolved_lira,16,0.010870666666666695,0.00599999999999995,0.013999999999999995,0.01266666666666666
noisy_shot,1024,3,affine_minus_empirical_channel,empirical_channel_lira,16,-0.0001537777777778082,-0.004666666666666652,0.005333333333333329,-0.0040000000000000036
noisy_shot,1024,3,affine_minus_noise_augmented,noise_augmented_lira,16,0.0020031111111111777,0.004000000000000059,0.0,0.004666666666666666
noisy_shot,1024,4,affine_minus_loss,loss_mia,16,0.02732666666666661,-0.010666666666666658,0.02333333333333333,0.056
noisy_shot,1024,4,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.04022933333333334,0.023333333333333373,0.017999999999999995,0.027333333333333334
noisy_shot,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.010607555555555481,0.00599999999999995,0.007333333333333331,0.027999999999999997
noisy_shot,1024,4,affine_minus_deconvolved_lira,deconvolved_lira,16,0.014889333333333421,0.009999999999999953,0.016666666666666663,0.020000000000000004
noisy_shot,1024,4,affine_minus_empirical_channel,empirical_channel_lira,16,0.00610355555555564,0.008000000000000063,0.0033333333333333305,0.0006666666666666626
noisy_shot,1024,4,affine_minus_noise_augmented,noise_augmented_lira,16,0.0037702222222223414,0.002666666666666706,0.0066666666666666645,-0.003333333333333341
noisy_shot,1024,5,affine_minus_loss,loss_mia,16,0.023204000000000002,0.0020000000000000018,0.028,0.057999999999999996
noisy_shot,1024,5,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.034909777777777706,0.026666666666666616,0.02466666666666667,0.050666666666666665
noisy_shot,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.00722933333333331,0.003333333333333355,0.016666666666666666,0.03
noisy_shot,1024,5,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011585333333333336,0.010666666666666713,0.011333333333333334,0.029333333333333336
noisy_shot,1024,5,affine_minus_empirical_channel,empirical_channel_lira,16,0.0024031111111110226,-0.0020000000000000018,0.0013333333333333322,-0.00866666666666667
noisy_shot,1024,5,affine_minus_noise_augmented,noise_augmented_lira,16,0.002041777777777698,-0.003999999999999948,0.006000000000000002,0.0006666666666666626
noisy_shot,1024,6,affine_minus_loss,loss_mia,16,0.020725333333333373,-0.01333333333333342,0.018666666666666668,0.050666666666666665
noisy_shot,1024,6,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.03644622222222227,0.021333333333333315,0.018666666666666668,0.052
noisy_shot,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.008300444444444555,0.004666666666666597,0.014,0.023999999999999994
noisy_shot,1024,6,affine_minus_deconvolved_lira,deconvolved_lira,16,0.01891955555555558,0.01866666666666661,0.010666666666666668,0.013333333333333336
noisy_shot,1024,6,affine_minus_empirical_channel,empirical_channel_lira,16,0.005775555555555534,0.0039999999999998925,0.006000000000000002,0.01266666666666666
noisy_shot,1024,6,affine_minus_noise_augmented,noise_augmented_lira,16,0.0014560000000000128,-0.0006666666666667043,0.010000000000000002,0.003333333333333327
noisy_shot,1024,7,affine_minus_loss,loss_mia,16,0.03053511111111107,-5.551115123125783e-17,0.018000000000000002,0.06333333333333332
noisy_shot,1024,7,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.04335377777777771,0.03533333333333327,0.016,0.044000000000000004
noisy_shot,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.0009044444444443744,-0.01466666666666655,0.012666666666666668,0.022000000000000006
noisy_shot,1024,7,affine_minus_deconvolved_lira,deconvolved_lira,16,0.007511555555555494,0.008000000000000007,0.00466666666666667,0.01933333333333334
noisy_shot,1024,7,affine_minus_empirical_channel,empirical_channel_lira,16,0.006414666666666569,0.013333333333333364,-0.0026666666666666644,0.0013333333333333391
noisy_shot,1024,7,affine_minus_noise_augmented,noise_augmented_lira,16,0.0037399999999999656,0.0020000000000000018,-0.0013333333333333322,0.008000000000000007
noisy_shot,1024,8,affine_minus_loss,loss_mia,16,0.028648000000000007,-0.0020000000000000018,0.020666666666666667,0.07266666666666666
noisy_shot,1024,8,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.044293777777777765,0.026000000000000134,0.014666666666666666,0.057999999999999996
noisy_shot,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.00269066666666673,-0.002666666666666595,0.009333333333333332,0.03733333333333333
noisy_shot,1024,8,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011848888888888798,0.007333333333333303,0.004,0.013333333333333336
noisy_shot,1024,8,affine_minus_empirical_channel,empirical_channel_lira,16,0.007500444444444421,0.01200000000000001,0.005333333333333332,0.018666666666666665
noisy_shot,1024,8,affine_minus_noise_augmented,noise_augmented_lira,16,0.0026302222222223115,0.007333333333333303,-0.004666666666666663,0.014666666666666661
noisy_shot,1024,9,affine_minus_loss,loss_mia,16,0.013243111111111205,-0.019333333333333313,0.022666666666666665,0.06466666666666666
noisy_shot,1024,9,affine_minus_target_crossfit_learned_mia,target_crossfit_learned_mia,16,0.0366088888888888,0.015999999999999903,0.018,0.027333333333333334
noisy_shot,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,16,0.004607111111111006,-0.011333333333333417,0.017333333333333333,0.034
noisy_shot,1024,9,affine_minus_deconvolved_lira,deconvolved_lira,16,0.011330222222222242,0.005333333333333301,0.014666666666666665,0.022000000000000006
noisy_shot,1024,9,affine_minus_empirical_channel,empirical_channel_lira,16,0.003283555555555595,0.0020000000000000018,0.004666666666666666,0.00866666666666667
noisy_shot,1024,9,affine_minus_noise_augmented,noise_augmented_lira,16,-0.0015431111111110507,-0.0033333333333334103,-0.00466666666666667,0.013999999999999999
