target_id,structural_cell_id,model_seed,risk_role,fm_kind,reps,depth,mode,shots,attack,backend_name,noise_model_loaded,n_replicates,train_accuracy_mean,train_accuracy_sd,train_accuracy_ci95_low,train_accuracy_ci95_high,train_accuracy_valid_bootstrap,test_accuracy_mean,test_accuracy_sd,test_accuracy_ci95_low,test_accuracy_ci95_high,test_accuracy_valid_bootstrap,accuracy_gap_mean,accuracy_gap_sd,accuracy_gap_ci95_low,accuracy_gap_ci95_high,accuracy_gap_valid_bootstrap,train_loss_mean,train_loss_sd,train_loss_ci95_low,train_loss_ci95_high,train_loss_valid_bootstrap,test_loss_mean,test_loss_sd,test_loss_ci95_low,test_loss_ci95_high,test_loss_valid_bootstrap,loss_gap_mean,loss_gap_sd,loss_gap_ci95_low,loss_gap_ci95_high,loss_gap_valid_bootstrap,roc_auc_mean,roc_auc_sd,roc_auc_ci95_low,roc_auc_ci95_high,roc_auc_valid_bootstrap,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,balanced_accuracy_valid_bootstrap,membership_advantage_mean,membership_advantage_sd,membership_advantage_ci95_low,membership_advantage_ci95_high,membership_advantage_valid_bootstrap,crossfit_tpr_mean,crossfit_tpr_sd,crossfit_tpr_ci95_low,crossfit_tpr_ci95_high,crossfit_tpr_valid_bootstrap,crossfit_fpr_mean,crossfit_fpr_sd,crossfit_fpr_ci95_low,crossfit_fpr_ci95_high,crossfit_fpr_valid_bootstrap,tpr_at_5pct_fpr_mean,tpr_at_5pct_fpr_sd,tpr_at_5pct_fpr_ci95_low,tpr_at_5pct_fpr_ci95_high,tpr_at_5pct_fpr_valid_bootstrap,tpr_at_10pct_fpr_mean,tpr_at_10pct_fpr_sd,tpr_at_10pct_fpr_ci95_low,tpr_at_10pct_fpr_ci95_high,tpr_at_10pct_fpr_valid_bootstrap,error_bar_type,ci_method,bootstrap_unit,bootstrap_replicates
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,ideal_shot,512,correctness,ibm_kingston,False,10,0.756,0.02547329756605709,0.742,0.772,5000,0.715,0.020682789409984755,0.703,0.7270000000000001,5000,0.04100000000000002,0.03754996671103718,0.02100000000000002,0.06500000000000003,5000,0.5665906406752765,0.02478835219272556,0.5529196095466905,0.5819173986046284,5000,0.6700386358877878,0.04724904145937272,0.6433829087816849,0.6982469985298957,5000,0.10344799521251116,0.06423271734891235,0.06411937939812777,0.14057862607195276,5000,0.5205,0.018774983355518575,0.5105000000000001,0.5329999999999999,5000,0.501,0.03373096170846274,0.48200000000000004,0.5215000000000001,5000,0.0020000000000000074,0.06746192341692545,-0.037000000000000005,0.04300000000000002,5000,0.594,0.185903200617956,0.483,0.6990000000000001,5000,0.592,0.1336496248487897,0.5060000000000001,0.6620249999999998,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,ideal_shot,512,loss,ibm_kingston,False,10,0.756,0.02547329756605709,0.742,0.772,5000,0.715,0.020682789409984755,0.703,0.7270000000000001,5000,0.04100000000000002,0.03754996671103718,0.02100000000000002,0.06500000000000002,5000,0.5665906406752765,0.02478835219272556,0.5529352346981584,0.5823254615603713,5000,0.6700386358877878,0.04724904145937272,0.643118097118917,0.6991209703489644,5000,0.10344799521251116,0.06423271734891235,0.0635560481668188,0.1392542279859946,5000,0.51795,0.021511870108281025,0.50564875,0.5306205,5000,0.5075000000000001,0.026378652985574045,0.49349999999999994,0.5245,5000,0.015000000000000003,0.05275730597114805,-0.013000000000000001,0.048,5000,0.587,0.19425355709598846,0.476975,0.7030000000000001,5000,0.5720000000000001,0.18795980657813224,0.465,0.6839999999999999,5000,0.06300000000000001,0.02451756739791106,0.049,0.078,5000,0.10600000000000001,0.027568097504180447,0.09,0.123,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,ideal_shot,1024,confidence,ibm_kingston,False,10,0.784,0.03339993346633424,0.765,0.8039999999999999,5000,0.7470000000000001,0.026687491868330818,0.7310000000000001,0.763,5000,0.037,0.02002775851439973,0.02599999999999999,0.049,5000,0.5298312373852821,0.02048809460533104,0.5179152572250982,0.5415178433549357,5000,0.6316017605490051,0.024860291192615264,0.6159754691588692,0.6455781154688913,5000,0.10177052316372284,0.03800646056291798,0.07840425179207232,0.1225447738075163,5000,0.49029,0.011487814800426089,0.4837095,0.49708075000000007,5000,0.4734999999999999,0.03197655391063896,0.453,0.49050000000000005,5000,-0.05299999999999998,0.06395310782127792,-0.092,-0.019999999999999997,5000,0.44399999999999995,0.13574485871172678,0.359,0.5189999999999999,5000,0.497,0.16970890109570302,0.393975,0.594,5000,0.049,0.01728840330651992,0.039,0.06,5000,0.093,0.02406010991015812,0.07999999999999999,0.10800000000000001,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,ideal_shot,1024,correctness,ibm_kingston,False,10,0.784,0.03339993346633424,0.766,0.8049999999999999,5000,0.7470000000000001,0.026687491868330818,0.732,0.7620000000000001,5000,0.037,0.02002775851439973,0.025000000000000012,0.049,5000,0.5298312373852821,0.02048809460533104,0.5178632153834972,0.5418083070535736,5000,0.6316017605490051,0.024860291192615264,0.6165273434168427,0.6459678676723037,5000,0.10177052316372284,0.03800646056291798,0.07843038603056919,0.1221350799066713,5000,0.5185000000000001,0.010013879257199867,0.5125,0.5245,5000,0.5095000000000001,0.0215316304796249,0.497,0.5215000000000001,5000,0.019,0.04306326095924975,-0.007999999999999974,0.04299999999999997,5000,0.656,0.19670621071367658,0.532,0.763,5000,0.637,0.1569182377333283,0.5399999999999999,0.725,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,ideal_shot,1024,loss,ibm_kingston,False,10,0.784,0.03339993346633424,0.766,0.8049999999999999,5000,0.7470000000000001,0.026687491868330818,0.732,0.763,5000,0.037,0.02002775851439973,0.025000000000000012,0.04899999999999999,5000,0.5298312373852821,0.02048809460533104,0.5180176361975726,0.541895690344373,5000,0.6316017605490051,0.024860291192615264,0.6166691151197186,0.6457928172769025,5000,0.10177052316372284,0.03800646056291798,0.07789753296464916,0.12276197530017816,5000,0.51535,0.012563549569201296,0.50756,0.5222200000000001,5000,0.49000000000000005,0.026457513110645925,0.4755,0.5065000000000001,5000,-0.019999999999999997,0.05291502622129181,-0.049,0.013000000000000001,5000,0.5650000000000001,0.11843892002959913,0.496,0.632,5000,0.5850000000000001,0.11345581616745005,0.52,0.6529999999999999,5000,0.049,0.01728840330651992,0.039,0.06,5000,0.097,0.024966644414765343,0.082,0.11100000000000002,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,128,confidence,ibm_kingston,True,10,0.668,0.026161889160464757,0.652,0.683,5000,0.617,0.04217687623436438,0.592,0.642,5000,0.051000000000000004,0.04557045826702501,0.024999999999999988,0.078,5000,0.7902369101057994,0.07245427753123984,0.7478038233659928,0.8326874937764224,5000,0.9014980029562721,0.10543900328522246,0.8427915836357555,0.9658974709376634,5000,0.11126109285047278,0.1151917126771713,0.04367248908432959,0.17922160381667493,5000,0.5032,0.0407502692560975,0.4809900000000001,0.52949075,5000,0.5005000000000001,0.05101470376273885,0.47400000000000003,0.5334999999999999,5000,0.0009999999999999788,0.1020294075254777,-0.05300000000000003,0.06400000000000002,5000,0.552,0.19314933773292275,0.43199999999999994,0.661,5000,0.5509999999999999,0.21460299262695393,0.42200000000000004,0.6699999999999999,5000,0.061,0.025582111805799855,0.046,0.07599999999999998,5000,0.098,0.02573367875415838,0.08299999999999999,0.11300000000000002,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,128,correctness,ibm_kingston,True,10,0.668,0.026161889160464757,0.652,0.683,5000,0.617,0.04217687623436438,0.592,0.643,5000,0.051000000000000004,0.04557045826702501,0.024999999999999977,0.078,5000,0.7902369101057994,0.07245427753123984,0.7476642539509892,0.8334594518518745,5000,0.9014980029562721,0.10543900328522246,0.8413577275360848,0.9673730076807624,5000,0.11126109285047278,0.1151917126771713,0.04459828063599126,0.1792852424597499,5000,0.5254999999999999,0.022785229133512518,0.5125,0.539,5000,0.5085,0.0290641053917409,0.492,0.526,5000,0.016999999999999998,0.05812821078348181,-0.015000000000000013,0.05200000000000001,5000,0.512,0.15324635214074248,0.421,0.6000249999999997,5000,0.495,0.10058164179743073,0.433,0.551,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,128,loss,ibm_kingston,True,10,0.668,0.026161889160464757,0.652,0.6820249999999998,5000,0.617,0.04217687623436438,0.593,0.642,5000,0.051000000000000004,0.04557045826702501,0.024974999999999976,0.078,5000,0.7902369101057994,0.07245427753123984,0.748064419476653,0.831590250169026,5000,0.9014980029562721,0.10543900328522246,0.8425127742469747,0.9649169189928128,5000,0.11126109285047278,0.1151917126771713,0.04706779237781305,0.17872398611059617,5000,0.53194,0.029216327246554756,0.51439925,0.54953125,5000,0.5215000000000001,0.03993397328368694,0.4984875,0.5445,5000,0.04299999999999999,0.07986794656737388,-0.004000000000000015,0.088,5000,0.5569999999999999,0.13840761058072878,0.48100000000000004,0.639,5000,0.514,0.16741166825125023,0.4149749999999999,0.6130000000000001,5000,0.05700000000000001,0.02213594362117866,0.044,0.07000000000000002,5000,0.10300000000000002,0.02496664441476534,0.08800000000000001,0.11699999999999999,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,512,confidence,ibm_kingston,True,10,0.7459999999999999,0.03204163957519447,0.727,0.765,5000,0.702,0.042110964526276676,0.6769999999999999,0.725,5000,0.044000000000000004,0.05378971401051818,0.009999999999999986,0.07200000000000004,5000,0.6308422138709575,0.03441919629121204,0.6118672016189491,0.6520037552478839,5000,0.6918772793016397,0.05036346302174084,0.6667336355789681,0.7253870436090394,5000,0.061035065430682135,0.07329361586736811,0.020724274365976417,0.10414187948760206,5000,0.51053,0.023505368181190714,0.4973492500000001,0.5245205,5000,0.512,0.02926886855802026,0.49450000000000005,0.5285,5000,0.023999999999999983,0.05853773711604051,-0.012000000000000021,0.055999999999999994,5000,0.44000000000000006,0.1577621275493231,0.346,0.5319999999999999,5000,0.41600000000000004,0.1745597637232335,0.31100000000000005,0.5210249999999997,5000,0.054000000000000006,0.020110804171997808,0.043,0.06699999999999999,5000,0.118,0.025298221281347035,0.10400000000000001,0.13300000000000003,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,512,correctness,ibm_kingston,True,10,0.7459999999999999,0.03204163957519447,0.727,0.764,5000,0.702,0.042110964526276676,0.676,0.726,5000,0.044000000000000004,0.05378971401051818,0.008999999999999998,0.07200000000000002,5000,0.6308422138709575,0.03441919629121204,0.6119747563909798,0.6520631683600077,5000,0.6918772793016397,0.05036346302174084,0.6665456834008452,0.7234517015435965,5000,0.061035065430682135,0.07329361586736811,0.020193764832662366,0.10438851812069767,5000,0.5219999999999999,0.026894857005259093,0.5049999999999999,0.5365,5000,0.5095,0.031837259792750885,0.491,0.5290000000000001,5000,0.019000000000000006,0.06367451958550174,-0.018000000000000006,0.05800000000000001,5000,0.5469999999999999,0.2478821404529894,0.388,0.683,5000,0.5279999999999999,0.21175457492106278,0.38899999999999996,0.634,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,512,loss,ibm_kingston,True,10,0.7459999999999999,0.03204163957519447,0.727,0.765,5000,0.702,0.042110964526276676,0.6759999999999999,0.726,5000,0.044000000000000004,0.05378971401051818,0.011999999999999988,0.07200000000000001,5000,0.6308422138709575,0.03441919629121204,0.6116139979270112,0.6521907065186883,5000,0.6918772793016397,0.05036346302174084,0.6667625096783625,0.725170488177333,5000,0.061035065430682135,0.07329361586736811,0.01960049518315352,0.10458792277624009,5000,0.5229499999999999,0.02532887022088957,0.50878,0.5385004999999998,5000,0.5225000000000001,0.033103373443402015,0.5025000000000001,0.5415,5000,0.045,0.066206746886804,0.0050000000000000044,0.08299999999999999,5000,0.5,0.1491457154746473,0.41200000000000003,0.588,5000,0.45499999999999996,0.1499073788117924,0.366,0.542,5000,0.054000000000000006,0.020110804171997808,0.043,0.06699999999999999,5000,0.118,0.02820559440174157,0.101,0.13499999999999998,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,1024,confidence,ibm_kingston,True,10,0.754,0.028751811537130457,0.7369999999999999,0.7700000000000001,5000,0.736,0.0295145914949049,0.719,0.754,5000,0.018000000000000016,0.036453928305312876,-0.0030000000000000027,0.040000000000000036,5000,0.5888044116059319,0.02793161586860417,0.5725601444098634,0.6046114936423022,5000,0.6386996986237354,0.02078176441737985,0.6265745296737761,0.6512722756782431,5000,0.049895287017803644,0.039595723545124556,0.025754143866628908,0.07246276906747369,5000,0.49267000000000005,0.013028946405770672,0.48485975000000003,0.5002599999999999,5000,0.48200000000000004,0.023475755815545337,0.4685,0.496,5000,-0.03600000000000001,0.046951511631090695,-0.06400000000000002,-0.008000000000000018,5000,0.43,0.10790942704159098,0.37099999999999994,0.497,5000,0.466,0.10823841996054615,0.403,0.532,5000,0.05,0.021081851067789197,0.03799999999999999,0.06200000000000001,5000,0.088,0.030477678535099896,0.071,0.10600000000000001,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,1024,correctness,ibm_kingston,True,10,0.754,0.028751811537130457,0.7369999999999999,0.7700000000000001,5000,0.736,0.0295145914949049,0.719,0.754,5000,0.018000000000000016,0.036453928305312876,-0.0030000000000000027,0.040000000000000036,5000,0.5888044116059319,0.02793161586860417,0.5722291088179685,0.6054528400970157,5000,0.6386996986237354,0.02078176441737985,0.6268085069127963,0.6509678912973498,5000,0.049895287017803644,0.039595723545124556,0.026148944394395246,0.07135910165489186,5000,0.509,0.018226964152656438,0.49899999999999994,0.5205,5000,0.48999999999999994,0.022110831935702686,0.479,0.5045,5000,-0.019999999999999997,0.04422166387140535,-0.04200000000000001,0.008000000000000016,5000,0.437,0.2310387172940693,0.298,0.571,5000,0.457,0.1982731000973713,0.33599999999999997,0.569,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r1_d2_s45,eff_su2_r1_d2,45,low_risk_anchor,eff_su2,1,2,noisy_shot,1024,loss,ibm_kingston,True,10,0.754,0.028751811537130457,0.7369749999999999,0.7700000000000001,5000,0.736,0.0295145914949049,0.719,0.754,5000,0.018000000000000016,0.036453928305312876,-0.0030000000000000027,0.040000000000000036,5000,0.5888044116059319,0.02793161586860417,0.572246141171921,0.6048711305146571,5000,0.6386996986237354,0.02078176441737985,0.6264665119532612,0.6511012304862612,5000,0.049895287017803644,0.039595723545124556,0.026077292502636566,0.07176063640154894,5000,0.50844,0.015565717315805121,0.4992295,0.5175702500000001,5000,0.48699999999999993,0.03607091780245009,0.46699999999999997,0.5090000000000001,5000,-0.026000000000000013,0.0721418356049002,-0.06602500000000003,0.01899999999999999,5000,0.5229999999999999,0.10446158251827424,0.46299999999999997,0.586,5000,0.549,0.11873874215642041,0.48600000000000004,0.625,5000,0.05,0.021081851067789197,0.037,0.06200000000000001,5000,0.088,0.030477678535099896,0.06999999999999999,0.10600000000000001,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,confidence,none,False,1,0.88,,,,0,0.8,,,,0,0.07999999999999996,,,,0,0.32673266965546643,,,,0,0.5894482196221361,,,,0,0.2627155499666697,,,,0,0.5036,,,,0,0.435,,,,0,-0.13,,,,0,0.48,,,,0,0.61,,,,0,0.03,,,,0,0.14,,,,0,sample_sd,none_single_replicate,none,0
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,correctness,none,False,1,0.88,,,,0,0.8,,,,0,0.07999999999999996,,,,0,0.32673266965546643,,,,0,0.5894482196221361,,,,0,0.2627155499666697,,,,0,0.54,,,,0,0.54,,,,0,0.07999999999999996,,,,0,0.88,,,,0,0.8,,,,0,0.0,,,,0,0.0,,,,0,sample_sd,none_single_replicate,none,0
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,loss,none,False,1,0.88,,,,0,0.8,,,,0,0.07999999999999996,,,,0,0.32673266965546643,,,,0,0.5894482196221361,,,,0,0.2627155499666697,,,,0,0.5435,,,,0,0.515,,,,0,0.030000000000000027,,,,0,0.77,,,,0,0.74,,,,0,0.03,,,,0,0.15,,,,0,sample_sd,none_single_replicate,none,0
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,confidence,ibm_kingston,False,10,0.756,0.03864367132317187,0.734,0.779,5000,0.705,0.02718251071716683,0.691,0.723,5000,0.05100000000000003,0.05445691467165175,0.019000000000000006,0.08200000000000006,5000,0.5786159421090507,0.08124833659104984,0.532357325342162,0.6298425779112694,5000,0.8611124258715372,0.05746866476467618,0.8267572902499496,0.8923411721172212,5000,0.28249648376248665,0.10142573413727843,0.2217424537000257,0.3392213727945194,5000,0.5082700000000001,0.03358680461795143,0.4883890000000001,0.52735025,5000,0.5135,0.017004901254246287,0.5029999999999999,0.5229999999999999,5000,0.027000000000000003,0.034009802508492545,0.006000000000000015,0.046,5000,0.386,0.2045156880698072,0.266,0.502,5000,0.359,0.2089896329167231,0.231,0.48,5000,0.065,0.030276503540974917,0.047,0.082,5000,0.11200000000000002,0.04237399621885521,0.08600000000000001,0.136,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,correctness,ibm_kingston,False,10,0.756,0.03864367132317187,0.734,0.7790000000000001,5000,0.705,0.02718251071716683,0.691,0.7229999999999999,5000,0.05100000000000003,0.05445691467165175,0.019000000000000017,0.08200000000000006,5000,0.5786159421090507,0.08124833659104984,0.5326077789743001,0.6291887379196993,5000,0.8611124258715372,0.05746866476467618,0.826169290620576,0.892585293616169,5000,0.28249648376248665,0.10142573413727843,0.2225079911436301,0.33977539458214756,5000,0.5255000000000001,0.027228457335825868,0.51,0.5414999999999999,5000,0.5165,0.03582751890811186,0.49499999999999994,0.538,5000,0.03300000000000004,0.07165503781622369,-0.009999999999999964,0.07500000000000007,5000,0.553,0.2852698527515463,0.377975,0.709,5000,0.52,0.23199616855073754,0.36899999999999994,0.642,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,loss,ibm_kingston,False,10,0.756,0.03864367132317187,0.734,0.7780000000000001,5000,0.705,0.02718251071716683,0.691,0.723,5000,0.05100000000000003,0.05445691467165175,0.018000000000000016,0.08300000000000005,5000,0.5786159421090507,0.08124833659104984,0.533246019402859,0.6281865838372825,5000,0.8611124258715372,0.05746866476467618,0.8267067452965656,0.8932607226365525,5000,0.28249648376248665,0.10142573413727843,0.2230592203128765,0.34128562752204106,5000,0.54667,0.02916996362318228,0.52939975,0.56364125,5000,0.523,0.026583202716502538,0.5069999999999999,0.538,5000,0.046,0.05316640543300501,0.013000000000000017,0.07599999999999998,5000,0.608,0.1403012631605448,0.5289999999999999,0.6890249999999998,5000,0.562,0.13546627296530717,0.48500000000000004,0.644,5000,0.066,0.029514591494904877,0.048,0.08202499999999965,5000,0.121,0.04148627617792553,0.095,0.14300000000000002,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,confidence,ibm_kingston,False,10,0.8370000000000001,0.0216281709300111,0.825,0.85,5000,0.78,0.02905932629027116,0.764,0.798,5000,0.056999999999999974,0.042439499421071274,0.030999999999999993,0.07999999999999999,5000,0.39675491287225306,0.034258364004498325,0.3752233235599094,0.41540976603422597,5000,0.6582718906830124,0.039377328822073634,0.6354454715092154,0.6810260407290087,5000,0.2615169778107593,0.04840655644295922,0.23128646981205273,0.2883115406598883,5000,0.5058800000000001,0.01558573421790299,0.49677000000000004,0.5152804999999999,5000,0.49049999999999994,0.02823020447046826,0.475,0.5085,5000,-0.019000000000000017,0.056460408940936464,-0.050000000000000044,0.01499999999999999,5000,0.572,0.13733980567272627,0.49000000000000005,0.6519999999999999,5000,0.591,0.14224001624796806,0.505,0.6759999999999999,5000,0.05800000000000001,0.028596814119369623,0.041999999999999996,0.075,5000,0.11000000000000003,0.024944382578492946,0.095,0.12400000000000003,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,correctness,ibm_kingston,False,10,0.8370000000000001,0.0216281709300111,0.8240000000000001,0.85,5000,0.78,0.02905932629027116,0.7630000000000001,0.7970000000000002,5000,0.056999999999999974,0.042439499421071274,0.030999999999999993,0.07999999999999997,5000,0.39675491287225306,0.034258364004498325,0.37562267620288475,0.4157460440189306,5000,0.6582718906830124,0.039377328822073634,0.635080141995469,0.6813491905401744,5000,0.2615169778107593,0.04840655644295922,0.23095435842572926,0.28811422894062294,5000,0.5285,0.02121974971053563,0.515,0.5405,5000,0.5195,0.03174989063848184,0.5005,0.5375,5000,0.03899999999999997,0.06349978127696364,0.002974999999999978,0.07499999999999997,5000,0.6639999999999999,0.2726087958147271,0.496975,0.8099999999999999,5000,0.625,0.21614038647755457,0.48900000000000005,0.74,5000,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,loss,ibm_kingston,False,10,0.8370000000000001,0.0216281709300111,0.825,0.8499999999999999,5000,0.78,0.02905932629027116,0.764,0.798,5000,0.056999999999999974,0.042439499421071274,0.030999999999999982,0.07999999999999999,5000,0.39675491287225306,0.034258364004498325,0.37501965894022743,0.4152668903972237,5000,0.6582718906830124,0.039377328822073634,0.6352260536335526,0.680463932178546,5000,0.2615169778107593,0.04840655644295922,0.2303516248720325,0.28829129266907205,5000,0.54488,0.016713321366835225,0.5356200000000001,0.5551007499999999,5000,0.5265000000000001,0.02108843811718218,0.5144875,0.5389999999999999,5000,0.05299999999999998,0.042176876234364356,0.029000000000000005,0.077,5000,0.663,0.06395310782127792,0.624,0.7,5000,0.61,0.08393118874676113,0.563,0.659,5000,0.061,0.02726414006223804,0.046,0.077,5000,0.12799999999999997,0.031552425509864625,0.10800000000000003,0.146,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,confidence,ibm_kingston,False,10,0.859,0.020789954839350252,0.8469999999999999,0.8710000000000001,5000,0.789,0.015951314818673852,0.7809999999999999,0.799,5000,0.06999999999999997,0.031972210155418145,0.049999999999999975,0.08899999999999997,5000,0.35840446451099706,0.02152585589085222,0.34597093445512983,0.37046343315246816,5000,0.6188007833184674,0.03110426108658927,0.6002861971909543,0.6372109076513369,5000,0.2603963188074704,0.03771928733221844,0.23685747842538402,0.2805797975777728,5000,0.50545,0.017117973010844494,0.4954395,0.5155605,5000,0.48250000000000004,0.033767999315591324,0.46399999999999997,0.504,5000,-0.03500000000000001,0.0675359986311827,-0.07400000000000001,0.006999999999999995,5000,0.5,0.17352553446427157,0.4,0.6,5000,0.535,0.14630637564903165,0.446,0.622,5000,0.044,0.01837873166945363,0.033999999999999996,0.05500000000000001,5000,0.09300000000000001,0.031640339933558095,0.074,0.11100000000000002,5000,sample_sd,95% percentile bootstrap over simulator_seeds_within_fixed_target,simulator_seeds_within_fixed_target,5000
