experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.21180518043151098,0.6440531172743067,0.4322479368427957,100,100,0.01,loss,0.5748,0.493995,0.6534,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.58,0.15999999999999992,0.94,0.78,5,0.06,0.04,0.12,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.21180518043151098,0.6440531172743067,0.4322479368427957,100,100,0.01,confidence,0.5193,0.44020000000000004,0.6004025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.06000000000000005,0.56,0.5,5,0.06,0.04,0.12,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.21180518043151098,0.6440531172743067,0.4322479368427957,100,100,0.01,correctness,0.585,0.5399999999999999,0.635,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.16999999999999993,0.94,0.77,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.23747280111970212,0.6495869898732053,0.41211418875350314,100,100,0.01,loss,0.5466,0.46379249999999994,0.6248025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5700000000000001,0.14,0.92,0.78,5,0.05,0.03,0.07,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.23747280111970212,0.6495869898732053,0.41211418875350314,100,100,0.01,confidence,0.48590000000000005,0.40709999999999996,0.5664049999999998,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.46499999999999997,-0.07000000000000006,0.72,0.79,5,0.05,0.03,0.07,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.23747280111970212,0.6495869898732053,0.41211418875350314,100,100,0.01,correctness,0.585,0.54,0.63,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.16999999999999993,0.94,0.77,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.74,0.20999999999999996,0.20780479394688883,0.6614395646133198,0.45363477066643093,100,100,0.01,loss,0.5844999999999999,0.503595,0.6623049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.17000000000000004,0.88,0.71,5,0.06,0.03,0.1,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.74,0.20999999999999996,0.20780479394688883,0.6614395646133198,0.45363477066643093,100,100,0.01,confidence,0.5317000000000001,0.4495975,0.6101025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.10000000000000003,0.54,0.44,5,0.06,0.03,0.1,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.74,0.20999999999999996,0.20780479394688883,0.6614395646133198,0.45363477066643093,100,100,0.01,correctness,0.605,0.5599999999999999,0.655,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.605,0.20999999999999996,0.95,0.74,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.71,0.22000000000000008,0.2411307438253425,0.7127257653724519,0.4715950215471094,100,100,0.01,loss,0.5882000000000001,0.50678,0.6662049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.56,0.12,0.74,0.62,5,0.06,0.05,0.08,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.71,0.22000000000000008,0.2411307438253425,0.7127257653724519,0.4715950215471094,100,100,0.01,confidence,0.5337000000000001,0.4507,0.6136024999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5700000000000001,0.14,0.67,0.53,5,0.06,0.05,0.08,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.71,0.22000000000000008,0.2411307438253425,0.7127257653724519,0.4715950215471094,100,100,0.01,correctness,0.6100000000000001,0.56,0.6599999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.22000000000000008,0.93,0.71,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.75,0.19999999999999996,0.20195248816649836,0.674154692489683,0.4722022043231846,100,100,0.01,loss,0.578,0.49839749999999994,0.6569124999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.19999999999999996,0.94,0.74,5,0.08,0.05,0.11,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.75,0.19999999999999996,0.20195248816649836,0.674154692489683,0.4722022043231846,100,100,0.01,confidence,0.5074,0.4268975,0.5869,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.525,0.050000000000000044,0.56,0.51,5,0.08,0.05,0.11,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.75,0.19999999999999996,0.20195248816649836,0.674154692489683,0.4722022043231846,100,100,0.01,correctness,0.6,0.5549999999999999,0.6499999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.19999999999999996,0.95,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.75,0.18999999999999995,0.202319414098165,0.6463556002825499,0.4440361861843849,100,100,0.01,loss,0.5550999999999999,0.473,0.6362,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5800000000000001,0.16000000000000003,0.89,0.73,5,0.06,0.05,0.08,0.07
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.75,0.18999999999999995,0.202319414098165,0.6463556002825499,0.4440361861843849,100,100,0.01,confidence,0.4941,0.414195,0.5751074999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.505,0.010000000000000009,0.62,0.61,5,0.06,0.05,0.08,0.07
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.75,0.18999999999999995,0.202319414098165,0.6463556002825499,0.4440361861843849,100,100,0.01,correctness,0.595,0.545,0.645,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.595,0.18999999999999995,0.94,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.89,0.77,0.12,0.23743622772635717,0.6287218198286791,0.39128559210232194,100,100,0.01,loss,0.5504,0.4676950000000001,0.6314025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5549999999999999,0.10999999999999999,0.82,0.71,5,0.05,0.04,0.06,0.08
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.89,0.77,0.12,0.23743622772635717,0.6287218198286791,0.39128559210232194,100,100,0.01,confidence,0.4839,0.40589749999999997,0.5665,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.45,-0.10000000000000003,0.44,0.54,5,0.05,0.04,0.06,0.08
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.89,0.77,0.12,0.23743622772635717,0.6287218198286791,0.39128559210232194,100,100,0.01,correctness,0.56,0.51,0.6100000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.56,0.12,0.89,0.77,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.75,0.17000000000000004,0.22217928263482464,0.6398342275884352,0.41765494495361055,100,100,0.01,loss,0.5702,0.4897975,0.6494,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5549999999999999,0.10999999999999999,0.83,0.72,5,0.05,0.05,0.08,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.75,0.17000000000000004,0.22217928263482464,0.6398342275884352,0.41765494495361055,100,100,0.01,confidence,0.5156,0.43529500000000004,0.5969025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.505,0.010000000000000009,0.61,0.6,5,0.05,0.05,0.08,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.75,0.17000000000000004,0.22217928263482464,0.6398342275884352,0.41765494495361055,100,100,0.01,correctness,0.585,0.535,0.635,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.17000000000000004,0.92,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.75,0.19999999999999996,0.19455511790581112,0.6476316153806693,0.4530764974748581,100,100,0.01,loss,0.5832999999999999,0.502095,0.6610999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.10000000000000009,0.8,0.7,5,0.03,0.04,0.08,0.07
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.75,0.19999999999999996,0.19455511790581112,0.6476316153806693,0.4530764974748581,100,100,0.01,confidence,0.5266,0.447,0.6116999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.535,0.06999999999999995,0.61,0.54,5,0.03,0.04,0.08,0.07
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.75,0.19999999999999996,0.19455511790581112,0.6476316153806693,0.4530764974748581,100,100,0.01,correctness,0.6,0.5549999999999999,0.645,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.19999999999999996,0.95,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.96,0.76,0.19999999999999996,0.20633227284364694,0.6265982740775508,0.4202660012339038,100,100,0.01,loss,0.5849,0.5062949999999999,0.6630024999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.94,0.72,5,0.05,0.05,0.09,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.96,0.76,0.19999999999999996,0.20633227284364694,0.6265982740775508,0.4202660012339038,100,100,0.01,confidence,0.5261,0.44949749999999994,0.6068999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.525,0.050000000000000044,0.55,0.5,5,0.05,0.05,0.09,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.96,0.76,0.19999999999999996,0.20633227284364694,0.6265982740775508,0.4202660012339038,100,100,0.01,correctness,0.6,0.5549999999999999,0.6499999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.19999999999999996,0.96,0.76,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.76,0.16000000000000003,0.19863425573646964,0.6451869986009114,0.4465527428644418,100,100,0.01,loss,0.5751,0.49449750000000003,0.6523074999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.565,0.13,0.84,0.71,5,0.05,0.03,0.1,0.08
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.76,0.16000000000000003,0.19863425573646964,0.6451869986009114,0.4465527428644418,100,100,0.01,confidence,0.518,0.4422,0.5984025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48000000000000004,-0.039999999999999925,0.56,0.6,5,0.05,0.03,0.1,0.08
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.76,0.16000000000000003,0.19863425573646964,0.6451869986009114,0.4465527428644418,100,100,0.01,correctness,0.5800000000000001,0.53,0.63,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5800000000000001,0.16000000000000003,0.92,0.76,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,3,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.76,0.18999999999999995,0.2115810145377236,0.6431223745195893,0.4315413599818657,100,100,0.01,loss,0.5664,0.483195,0.6458025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5750000000000001,0.15000000000000002,0.93,0.78,5,0.06,0.03,0.08,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,3,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.76,0.18999999999999995,0.2115810145377236,0.6431223745195893,0.4315413599818657,100,100,0.01,confidence,0.5099,0.4301975,0.591605,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.495,-0.010000000000000009,0.41,0.42,5,0.06,0.03,0.08,0.09
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,3,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.76,0.18999999999999995,0.2115810145377236,0.6431223745195893,0.4315413599818657,100,100,0.01,correctness,0.595,0.55,0.64,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.595,0.18999999999999995,0.95,0.76,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,4,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.76,0.18999999999999995,0.1867424308338741,0.6233054116491985,0.4365629808153244,100,100,0.01,loss,0.5825,0.499795,0.6579099999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.605,0.21000000000000008,0.9,0.69,5,0.06,0.04,0.09,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,4,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.76,0.18999999999999995,0.1867424308338741,0.6233054116491985,0.4365629808153244,100,100,0.01,confidence,0.5335,0.45329749999999996,0.6129024999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5349999999999999,0.06999999999999995,0.59,0.52,5,0.06,0.04,0.09,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,4,2026,ibm_kingston,False,full_main_quantum_stack,0.95,0.76,0.18999999999999995,0.1867424308338741,0.6233054116491985,0.4365629808153244,100,100,0.01,correctness,0.595,0.55,0.645,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.595,0.18999999999999995,0.95,0.76,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,5,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.75,0.18999999999999995,0.2298932221634459,0.6688999532281014,0.4390067310646555,100,100,0.01,loss,0.5794,0.49969250000000004,0.6584025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.77,0.67,5,0.05,0.03,0.09,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,5,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.75,0.18999999999999995,0.2298932221634459,0.6688999532281014,0.4390067310646555,100,100,0.01,confidence,0.5173,0.44010000000000005,0.6000025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.030000000000000027,0.55,0.52,5,0.05,0.03,0.09,0.1
multiseed_factorial,MNIST,QNN,z,1,6,6,45,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s45,ideal_shot,1024,5,2026,ibm_kingston,False,full_main_quantum_stack,0.94,0.75,0.18999999999999995,0.2298932221634459,0.6688999532281014,0.4390067310646555,100,100,0.01,correctness,0.595,0.545,0.645,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.595,0.18999999999999995,0.94,0.75,5,0.0,0.0,0.0,0.0
