experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct,exact_train_accuracy,exact_test_accuracy,exact_accuracy_gap,exact_train_loss,exact_test_loss,exact_loss_gap,exact_roc_auc,exact_balanced_accuracy,exact_membership_advantage,exact_crossfit_tpr,exact_crossfit_fpr,exact_tpr_at_5pct_fpr,exact_tpr_at_10pct_fpr,delta_train_accuracy_from_exact,delta_test_accuracy_from_exact,delta_accuracy_gap_from_exact,delta_train_loss_from_exact,delta_test_loss_from_exact,delta_loss_gap_from_exact,delta_roc_auc_from_exact,delta_balanced_accuracy_from_exact,delta_membership_advantage_from_exact,delta_crossfit_tpr_from_exact,delta_crossfit_fpr_from_exact,delta_tpr_at_5pct_fpr_from_exact,delta_tpr_at_10pct_fpr_from_exact
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,2,2026,ibm_kingston,True,full_main_quantum_stack,0.9,0.73,0.17000000000000004,0.29029364249669015,0.6567033031233587,0.3664096606266685,100,100,0.01,confidence,0.4971,0.41779750000000004,0.5774025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.535,0.07,0.2,0.13,5,0.05,0.04,0.09,0.09,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.030000000000000027,0.020000000000000018,-0.050000000000000044,0.08913546690077054,-0.04330977426623572,-0.13244524116700623,-0.005900000000000016,0.05500000000000005,0.11000000000000004,-0.32,-0.43000000000000005,0.04,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,2,2026,ibm_kingston,True,full_main_quantum_stack,0.9,0.73,0.17000000000000004,0.29029364249669015,0.6567033031233587,0.3664096606266685,100,100,0.01,correctness,0.585,0.53,0.635,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.17000000000000004,0.9,0.73,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.030000000000000027,0.020000000000000018,-0.050000000000000044,0.08913546690077054,-0.04330977426623572,-0.13244524116700623,-0.025000000000000133,-0.025000000000000022,-0.050000000000000044,-0.030000000000000027,0.020000000000000018,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,3,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.74,0.17000000000000004,0.29533155156648716,0.6707234761980362,0.375391924631549,100,100,0.01,loss,0.5769,0.49667,0.6547,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.05999999999999994,0.74,0.68,5,0.06,0.03,0.07,0.07,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,-0.020000000000000018,0.030000000000000027,-0.050000000000000044,0.09417337597056755,-0.029289601191558212,-0.12346297716212573,0.0021999999999999797,-0.09499999999999997,-0.19000000000000006,-0.21999999999999997,-0.029999999999999916,0.049999999999999996,-0.01999999999999999
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,3,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.74,0.17000000000000004,0.29533155156648716,0.6707234761980362,0.375391924631549,100,100,0.01,confidence,0.5073,0.42879749999999994,0.5887025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.49,0.49,5,0.06,0.03,0.07,0.07,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.020000000000000018,0.030000000000000027,-0.050000000000000044,0.09417337597056755,-0.029289601191558212,-0.12346297716212573,0.0042999999999999705,0.020000000000000018,0.040000000000000036,-0.030000000000000027,-0.07000000000000006,0.049999999999999996,-0.01999999999999999
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,3,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.74,0.17000000000000004,0.29533155156648716,0.6707234761980362,0.375391924631549,100,100,0.01,correctness,0.585,0.5349999999999999,0.635,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.17000000000000004,0.91,0.74,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.020000000000000018,0.030000000000000027,-0.050000000000000044,0.09417337597056755,-0.029289601191558212,-0.12346297716212573,-0.025000000000000133,-0.025000000000000022,-0.050000000000000044,-0.020000000000000018,0.030000000000000027,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,4,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2898843084741384,0.6550845147659129,0.3652002062917745,100,100,0.01,loss,0.5704,0.48769749999999995,0.6506025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.94,0.72,5,0.07,0.05,0.08,0.07,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.08872613287821876,-0.0449285626236815,-0.13365469550190023,-0.0042999999999999705,-0.015000000000000013,-0.030000000000000027,-0.020000000000000018,0.010000000000000009,0.060000000000000005,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,4,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2898843084741384,0.6550845147659129,0.3652002062917745,100,100,0.01,confidence,0.49160000000000004,0.41299500000000006,0.5712,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.465,-0.06999999999999995,0.56,0.63,5,0.07,0.05,0.08,0.07,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.08872613287821876,-0.0449285626236815,-0.13365469550190023,-0.011399999999999966,-0.014999999999999958,-0.029999999999999916,0.040000000000000036,0.06999999999999995,0.060000000000000005,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,4,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2898843084741384,0.6550845147659129,0.3652002062917745,100,100,0.01,correctness,0.61,0.56,0.6599999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.94,0.72,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.08872613287821876,-0.0449285626236815,-0.13365469550190023,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.009999999999999898,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,5,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.74,0.19999999999999996,0.28657533997204154,0.6109396042308072,0.32436426425876563,100,100,0.01,loss,0.5727,0.4919975,0.6508,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5549999999999999,0.10999999999999999,0.84,0.73,5,0.06,0.05,0.09,0.08,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.009999999999999898,0.030000000000000027,-0.02000000000000013,0.08541716437612193,-0.08907347315878722,-0.17449063753490912,-0.0020000000000000018,-0.07000000000000006,-0.14,-0.12,0.020000000000000018,0.049999999999999996,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,5,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.74,0.19999999999999996,0.28657533997204154,0.6109396042308072,0.32436426425876563,100,100,0.01,confidence,0.5054000000000001,0.4247925000000001,0.5834,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.38,0.38,5,0.06,0.05,0.09,0.08,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.009999999999999898,0.030000000000000027,-0.02000000000000013,0.08541716437612193,-0.08907347315878722,-0.17449063753490912,0.0024000000000000687,0.020000000000000018,0.040000000000000036,-0.14,-0.18000000000000005,0.049999999999999996,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,5,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.74,0.19999999999999996,0.28657533997204154,0.6109396042308072,0.32436426425876563,100,100,0.01,correctness,0.6,0.55,0.6499999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.19999999999999996,0.94,0.74,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.009999999999999898,0.030000000000000027,-0.02000000000000013,0.08541716437612193,-0.08907347315878722,-0.17449063753490912,-0.01000000000000012,-0.010000000000000009,-0.02000000000000013,0.009999999999999898,0.030000000000000027,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,6,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.279181344951503,0.6427180302335183,0.36353668528201527,100,100,0.01,loss,0.5771999999999999,0.49550000000000005,0.6552049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.20000000000000007,0.91,0.71,5,0.02,0.05,0.08,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,-0.020000000000000018,0.040000000000000036,-0.06000000000000005,0.07802316935558337,-0.05729504715607614,-0.13531821651165948,0.0024999999999999467,-0.025000000000000022,-0.04999999999999993,-0.04999999999999993,0.0,0.01,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,6,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.279181344951503,0.6427180302335183,0.36353668528201527,100,100,0.01,confidence,0.5075000000000001,0.4288,0.5888025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.030000000000000027,0.5,0.53,5,0.02,0.05,0.08,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.020000000000000018,0.040000000000000036,-0.06000000000000005,0.07802316935558337,-0.05729504715607614,-0.13531821651165948,0.0045000000000000595,0.0050000000000000044,0.010000000000000009,-0.020000000000000018,-0.030000000000000027,0.01,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,6,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.279181344951503,0.6427180302335183,0.36353668528201527,100,100,0.01,correctness,0.5800000000000001,0.53,0.63,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5800000000000001,0.16000000000000003,0.91,0.75,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.020000000000000018,0.040000000000000036,-0.06000000000000005,0.07802316935558337,-0.05729504715607614,-0.13531821651165948,-0.030000000000000027,-0.029999999999999916,-0.06000000000000005,-0.020000000000000018,0.040000000000000036,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,7,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.2851461097993888,0.6499777102761436,0.3648316004767548,100,100,0.01,loss,0.5711999999999999,0.4888,0.6483,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.575,0.1499999999999999,0.83,0.68,5,0.07,0.04,0.11,0.09,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,-0.020000000000000018,0.040000000000000036,-0.06000000000000005,0.0839879342034692,-0.0500353671134508,-0.13402330131691997,-0.0035000000000000586,-0.050000000000000044,-0.10000000000000009,-0.13,-0.029999999999999916,0.060000000000000005,0.020000000000000004
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,7,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.2851461097993888,0.6499777102761436,0.3648316004767548,100,100,0.01,confidence,0.5073,0.42649250000000005,0.5876124999999998,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48000000000000004,-0.03999999999999998,0.4,0.44,5,0.07,0.04,0.11,0.09,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.020000000000000018,0.040000000000000036,-0.06000000000000005,0.0839879342034692,-0.0500353671134508,-0.13402330131691997,0.0042999999999999705,5.551115123125783e-17,5.551115123125783e-17,-0.12,-0.12000000000000005,0.060000000000000005,0.020000000000000004
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,7,2026,ibm_kingston,True,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.2851461097993888,0.6499777102761436,0.3648316004767548,100,100,0.01,correctness,0.5800000000000001,0.53,0.63,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5800000000000001,0.16000000000000003,0.91,0.75,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.020000000000000018,0.040000000000000036,-0.06000000000000005,0.0839879342034692,-0.0500353671134508,-0.13402330131691997,-0.030000000000000027,-0.029999999999999916,-0.06000000000000005,-0.020000000000000018,0.040000000000000036,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,8,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.75,0.17000000000000004,0.28709220886346887,0.6112048826809041,0.32411267381743525,100,100,0.01,loss,0.5823,0.5028975,0.6600025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.88,0.78,5,0.06,0.04,0.07,0.06,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,-0.010000000000000009,0.040000000000000036,-0.050000000000000044,0.08593403326754925,-0.08880819470869028,-0.1747422279762395,0.007600000000000051,-0.07499999999999996,-0.15000000000000002,-0.07999999999999996,0.07000000000000006,0.049999999999999996,-0.01999999999999999
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,8,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.75,0.17000000000000004,0.28709220886346887,0.6112048826809041,0.32411267381743525,100,100,0.01,confidence,0.5226000000000001,0.4439,0.6024,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.51,0.019999999999999962,0.3,0.28,5,0.06,0.04,0.07,0.06,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.010000000000000009,0.040000000000000036,-0.050000000000000044,0.08593403326754925,-0.08880819470869028,-0.1747422279762395,0.019600000000000062,0.030000000000000027,0.06,-0.22000000000000003,-0.28,0.049999999999999996,-0.01999999999999999
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,8,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.75,0.17000000000000004,0.28709220886346887,0.6112048826809041,0.32411267381743525,100,100,0.01,correctness,0.585,0.535,0.635,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.17000000000000004,0.92,0.75,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.010000000000000009,0.040000000000000036,-0.050000000000000044,0.08593403326754925,-0.08880819470869028,-0.1747422279762395,-0.025000000000000133,-0.025000000000000022,-0.050000000000000044,-0.010000000000000009,0.040000000000000036,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,9,2026,ibm_kingston,True,full_main_quantum_stack,0.93,0.72,0.21000000000000008,0.2823276506178081,0.6312778873226489,0.34895023670484077,100,100,0.01,loss,0.5788,0.498095,0.6577075,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.615,0.2300000000000001,0.92,0.69,5,0.03,0.02,0.06,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.0,0.010000000000000009,-0.010000000000000009,0.08116947502188851,-0.0687351900669455,-0.149904665088834,0.0040999999999999925,-0.010000000000000009,-0.019999999999999907,-0.039999999999999925,-0.020000000000000018,0.019999999999999997,-0.03
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,9,2026,ibm_kingston,True,full_main_quantum_stack,0.93,0.72,0.21000000000000008,0.2823276506178081,0.6312778873226489,0.34895023670484077,100,100,0.01,confidence,0.5174,0.4358975,0.5966,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.47,-0.06,0.45,0.51,5,0.03,0.02,0.06,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.0,0.010000000000000009,-0.010000000000000009,0.08116947502188851,-0.0687351900669455,-0.149904665088834,0.014399999999999968,-0.010000000000000009,-0.019999999999999962,-0.07,-0.050000000000000044,0.019999999999999997,-0.03
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,9,2026,ibm_kingston,True,full_main_quantum_stack,0.93,0.72,0.21000000000000008,0.2823276506178081,0.6312778873226489,0.34895023670484077,100,100,0.01,correctness,0.605,0.5549999999999999,0.655,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.605,0.21000000000000008,0.93,0.72,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.0,0.010000000000000009,-0.010000000000000009,0.08116947502188851,-0.0687351900669455,-0.149904665088834,-0.0050000000000001155,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,0,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2687604817491956,0.6581942687742413,0.38943378702504566,100,100,0.01,loss,0.5824,0.5006975,0.6625025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.605,0.21000000000000008,0.92,0.71,5,0.04,0.04,0.1,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.06760230615327598,-0.04181880861535314,-0.10942111476862909,0.00770000000000004,-0.020000000000000018,-0.039999999999999925,-0.039999999999999925,0.0,0.03,0.010000000000000009
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,0,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2687604817491956,0.6581942687742413,0.38943378702504566,100,100,0.01,confidence,0.5138,0.43479500000000004,0.5970025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.49,-0.020000000000000018,0.74,0.76,5,0.04,0.04,0.1,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.06760230615327598,-0.04181880861535314,-0.10942111476862909,0.010800000000000032,0.010000000000000009,0.020000000000000018,0.21999999999999997,0.19999999999999996,0.03,0.010000000000000009
