source_label,pair_id,z_run_id,zz_run_id,n_wires,depth,reps,pad_mode,ql_ent,ql_op,ql_rev,z_train,zz_train,z_test,zz_test,z_gap,zz_gap,delta_train_abs,delta_test_abs,delta_gap_abs,mean_test_acc,mean_gap
Moons_QNN,Moons_QNN_z42621_zz42622,42621,42622,4,6,1,zero,full,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z43201_zz43202,43201,43202,2,5,1,wrap,full,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z43211_zz43212,43211,43212,2,5,1,repeatlast,full,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z43221_zz43222,43221,43222,2,5,1,zero,full,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z44851_zz44852,44851,44852,4,6,1,wrap,full,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z44861_zz44862,44861,44862,4,6,1,repeatlast,full,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z44871_zz44872,44871,44872,4,6,1,zero,full,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z45301_zz45302,45301,45302,2,4,1,wrap,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z45311_zz45312,45311,45312,2,4,1,repeatlast,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z45321_zz45322,45321,45322,2,4,1,zero,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z46651_zz46652,46651,46652,4,3,1,wrap,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z46661_zz46662,46661,46662,4,3,1,repeatlast,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z46671_zz46672,46671,46672,4,3,1,zero,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z46951_zz46952,46951,46952,4,5,1,wrap,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z46961_zz46962,46961,46962,4,5,1,repeatlast,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z46971_zz46972,46971,46972,4,5,1,zero,full,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z47551_zz47552,47551,47552,2,4,1,wrap,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z47561_zz47562,47561,47562,2,4,1,repeatlast,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z47571_zz47572,47571,47572,2,4,1,zero,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z48901_zz48902,48901,48902,4,3,1,wrap,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z48911_zz48912,48911,48912,4,3,1,repeatlast,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z48921_zz48922,48921,48922,4,3,1,zero,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z49201_zz49202,49201,49202,4,5,1,wrap,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z49211_zz49212,49211,49212,4,5,1,repeatlast,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z49221_zz49222,49221,49222,4,5,1,zero,full,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z3021_zz3022,3021,3022,3,2,1,zero,linear,cx,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z6151_zz6152,6151,6152,4,3,1,wrap,linear,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z6161_zz6162,6161,6162,4,3,1,repeatlast,linear,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z6171_zz6172,6171,6172,4,3,1,zero,linear,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z6601_zz6602,6601,6602,4,6,1,wrap,linear,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z6611_zz6612,6611,6612,4,6,1,repeatlast,linear,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z6621_zz6622,6621,6622,4,6,1,zero,linear,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z8551_zz8552,8551,8552,4,4,1,wrap,linear,crz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z8561_zz8562,8561,8562,4,4,1,repeatlast,linear,crz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z8571_zz8572,8571,8572,4,4,1,zero,linear,crz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z9601_zz9602,9601,9602,2,6,1,wrap,linear,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z9611_zz9612,9611,9612,2,6,1,repeatlast,linear,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z9621_zz9622,9621,9622,2,6,1,zero,linear,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z10651_zz10652,10651,10652,4,3,1,wrap,linear,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z10661_zz10662,10661,10662,4,3,1,repeatlast,linear,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z10671_zz10672,10671,10672,4,3,1,zero,linear,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z11851_zz11852,11851,11852,2,6,1,wrap,linear,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z11861_zz11862,11861,11862,2,6,1,repeatlast,linear,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z11871_zz11872,11871,11872,2,6,1,zero,linear,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z12901_zz12902,12901,12902,4,3,1,wrap,linear,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z12911_zz12912,12911,12912,4,3,1,repeatlast,linear,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z12921_zz12922,12921,12922,4,3,1,zero,linear,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z21021_zz21022,21021,21022,3,2,1,zero,pairwise,cx,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z24151_zz24152,24151,24152,4,3,1,wrap,pairwise,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z24161_zz24162,24161,24162,4,3,1,repeatlast,pairwise,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z24171_zz24172,24171,24172,4,3,1,zero,pairwise,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z24451_zz24452,24451,24452,4,5,1,wrap,pairwise,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z24461_zz24462,24461,24462,4,5,1,repeatlast,pairwise,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z24471_zz24472,24471,24472,4,5,1,zero,pairwise,crz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z27601_zz27602,27601,27602,2,6,1,wrap,pairwise,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z27611_zz27612,27611,27612,2,6,1,repeatlast,pairwise,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z27621_zz27622,27621,27622,2,6,1,zero,pairwise,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z28951_zz28952,28951,28952,4,5,1,wrap,pairwise,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z28961_zz28962,28961,28962,4,5,1,repeatlast,pairwise,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z28971_zz28972,28971,28972,4,5,1,zero,pairwise,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z29851_zz29852,29851,29852,2,6,1,wrap,pairwise,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z29861_zz29862,29861,29862,2,6,1,repeatlast,pairwise,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z29871_zz29872,29871,29872,2,6,1,zero,pairwise,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z31201_zz31202,31201,31202,4,5,1,wrap,pairwise,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z31211_zz31212,31211,31212,4,5,1,repeatlast,pairwise,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z31221_zz31222,31221,31222,4,5,1,zero,pairwise,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z39201_zz39202,39201,39202,3,3,2,zero,full,cx,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z39311_zz39312,39311,39312,3,4,1,repeatlast,full,cx,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z45601_zz45602,45601,45602,2,6,1,wrap,full,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z45611_zz45612,45611,45612,2,6,1,repeatlast,full,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z45621_zz45622,45621,45622,2,6,1,zero,full,rzz,False,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z46501_zz46502,46501,46502,4,2,1,wrap,full,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z46511_zz46512,46511,46512,4,2,1,repeatlast,full,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z46521_zz46522,46521,46522,4,2,1,zero,full,rzz,False,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z47851_zz47852,47851,47852,2,6,1,wrap,full,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z47861_zz47862,47861,47862,2,6,1,repeatlast,full,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z47871_zz47872,47871,47872,2,6,1,zero,full,rzz,True,0.94,0.94,0.88,0.88,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.88,0.05999999999999994
Moons_QNN,Moons_QNN_z48751_zz48752,48751,48752,4,2,1,wrap,full,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z48761_zz48762,48761,48762,4,2,1,repeatlast,full,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z48771_zz48772,48771,48772,4,2,1,zero,full,rzz,True,0.92,0.92,0.88,0.88,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.88,0.040000000000000036
Moons_QNN,Moons_QNN_z451_zz452,451,452,2,5,1,wrap,linear,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z461_zz462,461,462,2,5,1,repeatlast,linear,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z471_zz472,471,472,2,5,1,zero,linear,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z761_zz762,761,762,3,2,1,repeatlast,linear,cx,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z1051_zz1052,1051,1052,3,4,1,wrap,linear,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z1071_zz1072,1071,1072,3,4,1,zero,linear,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z1371_zz1372,1371,1372,3,6,1,zero,linear,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z3321_zz3322,3321,3322,3,4,1,zero,linear,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z3471_zz3472,3471,3472,3,5,1,zero,linear,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z3621_zz3622,3621,3622,3,6,1,zero,linear,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z5101_zz5102,5101,5102,2,6,1,wrap,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z5111_zz5112,5111,5112,2,6,1,repeatlast,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z5121_zz5122,5121,5122,2,6,1,zero,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z5571_zz5572,5571,5572,3,4,1,zero,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z5871_zz5872,5871,5872,3,6,1,zero,linear,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z6301_zz6302,6301,6302,4,4,1,wrap,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z6311_zz6312,6311,6312,4,4,1,repeatlast,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z6321_zz6322,6321,6322,4,4,1,zero,linear,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z7701_zz7702,7701,7702,3,3,2,zero,linear,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z7821_zz7822,7821,7822,3,4,1,zero,linear,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z7971_zz7972,7971,7972,3,5,1,zero,linear,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z8121_zz8122,8121,8122,3,6,1,zero,linear,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z9451_zz9452,9451,9452,2,5,1,wrap,linear,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z9461_zz9462,9461,9462,2,5,1,repeatlast,linear,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z9471_zz9472,9471,9472,2,5,1,zero,linear,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z10071_zz10072,10071,10072,3,4,1,zero,linear,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z10221_zz10222,10221,10222,3,5,1,zero,linear,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z10371_zz10372,10371,10372,3,6,1,zero,linear,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z11701_zz11702,11701,11702,2,5,1,wrap,linear,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z11711_zz11712,11711,11712,2,5,1,repeatlast,linear,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z11721_zz11722,11721,11722,2,5,1,zero,linear,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z12321_zz12322,12321,12322,3,4,1,zero,linear,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z12471_zz12472,12471,12472,3,5,1,zero,linear,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z12621_zz12622,12621,12622,3,6,1,zero,linear,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z18451_zz18452,18451,18452,2,5,1,wrap,pairwise,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z18461_zz18462,18461,18462,2,5,1,repeatlast,pairwise,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z18471_zz18472,18471,18472,2,5,1,zero,pairwise,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z18761_zz18762,18761,18762,3,2,1,repeatlast,pairwise,cx,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z19051_zz19052,19051,19052,3,4,1,wrap,pairwise,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z19071_zz19072,19071,19072,3,4,1,zero,pairwise,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z19371_zz19372,19371,19372,3,6,1,zero,pairwise,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z21321_zz21322,21321,21322,3,4,1,zero,pairwise,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z21471_zz21472,21471,21472,3,5,1,zero,pairwise,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z21621_zz21622,21621,21622,3,6,1,zero,pairwise,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z23101_zz23102,23101,23102,2,6,1,wrap,pairwise,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z23111_zz23112,23111,23112,2,6,1,repeatlast,pairwise,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z23121_zz23122,23121,23122,2,6,1,zero,pairwise,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
