strategy,auxiliary_target_count,subset_replicate,shots,contrast,n_simulator_seeds,auc_difference,tpr_at_0_1pct_fpr_difference,actual_fpr_difference,calibrated_tpr_difference
cross_cell_2,2,40,1024,affine_minus_mismatched_lira,10,0.00468511111111114,0.0,-0.013333333333333332,-0.004999999999999999
cross_cell_2,2,40,128,affine_minus_loss,10,0.01089699999999999,0.004,-0.015000000000000001,0.0
cross_cell_2,2,40,128,affine_minus_mismatched_lira,10,0.0063033333333333275,0.005,-0.034999999999999996,-0.022666666666666665
cross_cell_2,2,40,512,affine_minus_loss,10,0.01908133333333334,0.003,-0.018666666666666665,-0.002333333333333333
cross_cell_2,2,40,512,affine_minus_mismatched_lira,10,0.005369555555555516,0.0006666666666666668,-0.02,-0.011999999999999999
cross_cell_2,2,41,1024,affine_minus_loss,10,0.02609511111111118,0.0003333333333333335,-0.026333333333333334,0.0036666666666666653
cross_cell_2,2,41,1024,affine_minus_mismatched_lira,10,0.008007111111111076,-0.0016666666666666666,0.007000000000000001,0.030000000000000002
cross_cell_2,2,41,128,affine_minus_loss,10,0.014096111111111143,0.004333333333333333,0.002333333333333335,0.031
cross_cell_2,2,41,128,affine_minus_mismatched_lira,10,0.007929999999999993,0.005333333333333333,0.006,0.03133333333333334
cross_cell_2,2,41,512,affine_minus_loss,10,0.022989333333333306,0.0023333333333333335,-0.020666666666666667,0.010333333333333333
cross_cell_2,2,41,512,affine_minus_mismatched_lira,10,0.009085333333333334,0.00033333333333333327,0.006,0.03166666666666667
cross_cell_2,2,42,1024,affine_minus_loss,10,0.025347111111111098,0.0010000000000000002,-0.001333333333333334,0.018000000000000002
cross_cell_2,2,42,1024,affine_minus_mismatched_lira,10,0.006552444444444472,-0.002333333333333333,-0.004333333333333332,0.003666666666666667
cross_cell_2,2,42,128,affine_minus_loss,10,0.011594111111111138,0.002,0.0006666666666666661,0.012666666666666666
cross_cell_2,2,42,128,affine_minus_mismatched_lira,10,0.0051653333333333,0.002666666666666667,-0.011666666666666667,-0.003333333333333334
cross_cell_2,2,42,512,affine_minus_loss,10,0.022433111111111126,0.0016666666666666668,0.001,0.017666666666666664
cross_cell_2,2,42,512,affine_minus_mismatched_lira,10,0.009173333333333367,0.00033333333333333327,-0.006666666666666668,0.0023333333333333314
cross_cell_2,2,43,1024,affine_minus_loss,10,0.02277733333333337,0.0013333333333333335,-0.013999999999999999,0.005000000000000001
cross_cell_2,2,43,1024,affine_minus_mismatched_lira,10,0.006067555555555604,-0.002,-0.003333333333333334,0.0016666666666666653
cross_cell_2,2,43,128,affine_minus_loss,10,0.01193388888888891,0.004333333333333333,-0.000666666666666667,0.012333333333333335
cross_cell_2,2,43,128,affine_minus_mismatched_lira,10,0.005287555555555601,0.005666666666666667,-0.012333333333333333,-0.004
cross_cell_2,2,43,512,affine_minus_loss,10,0.01993488888888889,0.002666666666666667,-0.008666666666666666,0.006333333333333334
cross_cell_2,2,43,512,affine_minus_mismatched_lira,10,0.005712888888888934,0.0006666666666666668,-0.006666666666666666,-0.0016666666666666653
cross_cell_2,2,44,1024,affine_minus_loss,10,0.02696266666666669,0.002666666666666667,-0.008666666666666666,0.005666666666666667
cross_cell_2,2,44,1024,affine_minus_mismatched_lira,10,0.007055333333333302,0.0,0.0016666666666666657,0.0009999999999999992
cross_cell_2,2,44,128,affine_minus_loss,10,0.013987666666666676,0.004666666666666667,-0.002666666666666666,0.012333333333333332
cross_cell_2,2,44,128,affine_minus_mismatched_lira,10,0.007146444444444455,0.005666666666666667,-0.013666666666666666,-0.001666666666666667
cross_cell_2,2,44,512,affine_minus_loss,10,0.022227555555555556,0.002666666666666667,-0.006,0.008666666666666666
cross_cell_2,2,44,512,affine_minus_mismatched_lira,10,0.009166222222222187,0.0006666666666666666,-0.004666666666666666,0.0006666666666666678
cross_cell_2,2,45,1024,affine_minus_loss,10,0.021882444444444538,0.003333333333333333,-0.01633333333333333,0.012333333333333333
cross_cell_2,2,45,1024,affine_minus_mismatched_lira,10,0.005069333333333315,0.0003333333333333335,0.003999999999999999,0.013666666666666667
cross_cell_2,2,45,128,affine_minus_loss,10,0.011854333333333356,0.004666666666666667,-0.005,0.010666666666666666
cross_cell_2,2,45,128,affine_minus_mismatched_lira,10,0.007559333333333362,0.005666666666666667,0.002666666666666666,0.01633333333333333
cross_cell_2,2,45,512,affine_minus_loss,10,0.01714644444444441,0.003,-0.014333333333333333,0.010666666666666668
cross_cell_2,2,45,512,affine_minus_mismatched_lira,10,0.0029688888888889098,0.0003333333333333335,0.001999999999999999,0.01233333333333333
cross_cell_2,2,46,1024,affine_minus_loss,10,0.027175777777777854,0.0013333333333333335,-0.005,0.016666666666666666
cross_cell_2,2,46,1024,affine_minus_mismatched_lira,10,0.010855999999999977,-0.0009999999999999998,0.0016666666666666661,0.01133333333333333
cross_cell_2,2,46,128,affine_minus_loss,10,0.014065666666666643,0.004,0.003666666666666666,0.018000000000000002
cross_cell_2,2,46,128,affine_minus_mismatched_lira,10,0.006371111111111105,0.005333333333333334,-0.007,0.002999999999999999
cross_cell_2,2,46,512,affine_minus_loss,10,0.022925777777777823,0.002666666666666667,-0.0016666666666666661,0.016
cross_cell_2,2,46,512,affine_minus_mismatched_lira,10,0.010420888888888924,0.0006666666666666665,-0.0006666666666666661,0.009333333333333332
cross_cell_2,2,47,1024,affine_minus_loss,10,0.02223400000000003,0.0023333333333333335,-0.021333333333333333,0.010666666666666666
cross_cell_2,2,47,1024,affine_minus_mismatched_lira,10,0.00612644444444449,-0.0003333333333333335,0.0010000000000000009,0.018000000000000002
cross_cell_2,2,47,128,affine_minus_loss,10,0.010123000000000049,0.003333333333333334,-0.003333333333333333,0.01533333333333333
cross_cell_2,2,47,128,affine_minus_mismatched_lira,10,0.006236888888888903,0.004333333333333333,-0.013333333333333334,0.008333333333333333
cross_cell_2,2,47,512,affine_minus_loss,10,0.01645977777777774,0.0033333333333333335,-0.015,0.012
cross_cell_2,2,47,512,affine_minus_mismatched_lira,10,0.003145777777777692,0.0010000000000000002,0.0,0.017333333333333336
cross_cell_2,2,48,1024,affine_minus_loss,10,0.021938888888888952,0.0013333333333333335,-0.039,-0.009666666666666667
cross_cell_2,2,48,1024,affine_minus_mismatched_lira,10,0.002963111111111083,-0.0006666666666666665,0.000666666666666667,0.012333333333333332
cross_cell_2,2,48,128,affine_minus_loss,10,0.00877988888888892,0.0033333333333333335,-0.021666666666666664,-0.002333333333333333
cross_cell_2,2,48,128,affine_minus_mismatched_lira,10,0.005435555555555527,0.004666666666666667,-0.012,0.004
cross_cell_2,2,48,512,affine_minus_loss,10,0.017088222222222227,0.002,-0.03266666666666667,-0.002999999999999999
cross_cell_2,2,48,512,affine_minus_mismatched_lira,10,0.0030777777777777904,0.0,0.0,0.010666666666666666
cross_cell_2,2,49,1024,affine_minus_loss,10,0.0273842222222222,0.002333333333333334,-0.028999999999999998,0.001666666666666667
cross_cell_2,2,49,1024,affine_minus_mismatched_lira,10,0.008062222222222248,-0.0006666666666666663,0.0006666666666666661,0.018999999999999996
cross_cell_2,2,49,128,affine_minus_loss,10,0.01327333333333336,0.0026666666666666666,-0.019666666666666666,-0.002333333333333333
cross_cell_2,2,49,128,affine_minus_mismatched_lira,10,0.00794800000000001,0.003,-0.01566666666666667,0.0016666666666666653
cross_cell_2,2,49,512,affine_minus_loss,10,0.02108644444444452,0.002666666666666667,-0.028999999999999998,0.0023333333333333296
cross_cell_2,2,49,512,affine_minus_mismatched_lira,10,0.00955866666666666,0.00033333333333333327,-0.0006666666666666661,0.018666666666666665
cross_cell_2,2,5,1024,affine_minus_loss,10,0.027259111111111123,0.0010000000000000002,0.004333333333333333,0.029666666666666668
cross_cell_2,2,5,1024,affine_minus_mismatched_lira,10,0.009047777777777766,-0.0013333333333333333,-0.002999999999999999,0.012
cross_cell_2,2,5,128,affine_minus_loss,10,0.013697444444444429,0.003333333333333333,0.000666666666666667,0.01566666666666667
cross_cell_2,2,5,128,affine_minus_mismatched_lira,10,0.008560444444444482,0.004,-0.006666666666666667,0.003666666666666667
cross_cell_2,2,5,512,affine_minus_loss,10,0.023232888888888914,0.002,0.004999999999999999,0.026333333333333334
cross_cell_2,2,5,512,affine_minus_mismatched_lira,10,0.009782000000000068,-0.00033333333333333327,-0.0023333333333333322,0.011999999999999999
cross_cell_2,2,50,1024,affine_minus_loss,10,0.023313333333333297,0.0016666666666666668,0.0,0.017666666666666667
cross_cell_2,2,50,1024,affine_minus_mismatched_lira,10,0.006949777777777777,-0.0009999999999999998,0.002666666666666667,0.009666666666666667
cross_cell_2,2,50,128,affine_minus_loss,10,0.012109666666666685,0.003333333333333333,-0.003333333333333333,0.008666666666666666
cross_cell_2,2,50,128,affine_minus_mismatched_lira,10,0.006030000000000035,0.004333333333333333,-0.009333333333333332,-0.002333333333333335
cross_cell_2,2,50,512,affine_minus_loss,10,0.02016088888888884,0.0013333333333333335,-0.000666666666666667,0.015
cross_cell_2,2,50,512,affine_minus_mismatched_lira,10,0.006828000000000001,-0.0006666666666666666,-0.001333333333333333,0.008333333333333335
cross_cell_2,2,51,1024,affine_minus_loss,10,0.025154444444444424,0.0016666666666666668,-0.046,-0.004333333333333331
cross_cell_2,2,51,1024,affine_minus_mismatched_lira,10,0.005771777777777765,-0.001,0.003333333333333334,0.031000000000000003
cross_cell_2,2,51,128,affine_minus_loss,10,0.012790111111111113,0.0023333333333333335,-0.01633333333333333,0.006666666666666668
cross_cell_2,2,51,128,affine_minus_mismatched_lira,10,0.005938666666666703,0.003666666666666667,-0.009666666666666665,0.013999999999999999
cross_cell_2,2,51,512,affine_minus_loss,10,0.02176688888888889,0.002666666666666667,-0.03866666666666667,-0.0003333333333333313
cross_cell_2,2,51,512,affine_minus_mismatched_lira,10,0.007682888888888961,0.0006666666666666666,0.004666666666666666,0.028333333333333335
cross_cell_2,2,52,1024,affine_minus_loss,10,0.025930888888888892,0.0016666666666666668,0.0036666666666666666,0.02333333333333333
cross_cell_2,2,52,1024,affine_minus_mismatched_lira,10,0.010000444444444478,-0.0006666666666666668,-0.006333333333333332,0.009
cross_cell_2,2,52,128,affine_minus_loss,10,0.012381666666666624,0.003,0.004,0.019666666666666666
cross_cell_2,2,52,128,affine_minus_mismatched_lira,10,0.006163777777777768,0.003333333333333333,-0.014333333333333333,0.0013333333333333322
cross_cell_2,2,52,512,affine_minus_loss,10,0.022423555555555474,0.003,0.004,0.023
cross_cell_2,2,52,512,affine_minus_mismatched_lira,10,0.008024444444444445,0.00033333333333333327,-0.004,0.009000000000000001
cross_cell_2,2,53,1024,affine_minus_loss,10,0.02748688888888895,0.002666666666666667,-0.017333333333333333,0.005333333333333332
cross_cell_2,2,53,1024,affine_minus_mismatched_lira,10,0.009911111111111093,0.00033333333333333305,0.001666666666666667,0.008
cross_cell_2,2,53,128,affine_minus_loss,10,0.012254777777777781,0.0013333333333333335,-0.005666666666666667,0.011
cross_cell_2,2,53,128,affine_minus_mismatched_lira,10,0.0063617777777777995,0.002,-0.014000000000000002,0.0
cross_cell_2,2,53,512,affine_minus_loss,10,0.023140444444444408,0.003,-0.013666666666666667,0.003666666666666667
cross_cell_2,2,53,512,affine_minus_mismatched_lira,10,0.008952222222222195,0.00033333333333333327,-0.004333333333333333,0.004000000000000001
cross_cell_2,2,54,1024,affine_minus_loss,10,0.021536222222222234,0.002,-0.01933333333333333,0.001333333333333334
cross_cell_2,2,54,1024,affine_minus_mismatched_lira,10,0.0031695555555555366,-0.001,0.0006666666666666661,0.007333333333333332
cross_cell_2,2,54,128,affine_minus_loss,10,0.00993922222222221,0.002333333333333333,-0.009,0.003333333333333334
cross_cell_2,2,54,128,affine_minus_mismatched_lira,10,0.0059373333333332945,0.003333333333333333,-0.009666666666666667,-0.0009999999999999992
cross_cell_2,2,54,512,affine_minus_loss,10,0.016488000000000003,0.002,-0.016666666666666666,0.0
cross_cell_2,2,54,512,affine_minus_mismatched_lira,10,0.0026980000000000337,0.00033333333333333327,-0.002333333333333333,0.004666666666666666
cross_cell_2,2,55,1024,affine_minus_loss,10,0.026741777777777753,0.001666666666666667,-0.025,-0.003999999999999998
cross_cell_2,2,55,1024,affine_minus_mismatched_lira,10,0.008619333333333368,-0.0006666666666666668,-0.002,0.005999999999999998
cross_cell_2,2,55,128,affine_minus_loss,10,0.013234333333333348,0.005,-0.012333333333333333,0.002333333333333335
cross_cell_2,2,55,128,affine_minus_mismatched_lira,10,0.006191111111111036,0.006,-0.016,-0.0063333333333333314
cross_cell_2,2,55,512,affine_minus_loss,10,0.02299755555555555,0.003,-0.023,-0.002
cross_cell_2,2,55,512,affine_minus_mismatched_lira,10,0.00927022222222218,0.00033333333333333327,-0.002999999999999999,0.007666666666666667
cross_cell_2,2,56,1024,affine_minus_loss,10,0.02494111111111108,0.0013333333333333335,-0.003,0.019333333333333334
cross_cell_2,2,56,1024,affine_minus_mismatched_lira,10,0.007462444444444438,-0.0006666666666666663,-0.0033333333333333335,0.007000000000000001
cross_cell_2,2,56,128,affine_minus_loss,10,0.01215588888888891,0.001,-0.001666666666666667,0.013333333333333332
cross_cell_2,2,56,128,affine_minus_mismatched_lira,10,0.0060737777777778446,0.0016666666666666666,-0.014333333333333333,-0.004
cross_cell_2,2,56,512,affine_minus_loss,10,0.01911311111111108,0.0016666666666666668,-0.0006666666666666661,0.019
cross_cell_2,2,56,512,affine_minus_mismatched_lira,10,0.005809333333333333,0.0,-0.005333333333333333,0.009
cross_cell_2,2,57,1024,affine_minus_loss,10,0.025138888888888877,0.0006666666666666668,-0.012333333333333332,0.002999999999999999
cross_cell_2,2,57,1024,affine_minus_mismatched_lira,10,0.007945555555555595,-0.0016666666666666668,0.006333333333333334,0.011666666666666667
cross_cell_2,2,57,128,affine_minus_loss,10,0.01428299999999999,0.004333333333333333,0.00033333333333333305,0.018666666666666665
cross_cell_2,2,57,128,affine_minus_mismatched_lira,10,0.008109111111111122,0.005333333333333333,0.002333333333333333,0.012
cross_cell_2,2,57,512,affine_minus_loss,10,0.021550888888888897,0.001666666666666667,-0.009666666666666667,0.004333333333333333
cross_cell_2,2,57,512,affine_minus_mismatched_lira,10,0.008171333333333308,0.00033333333333333327,0.007333333333333333,0.010333333333333333
cross_cell_2,2,58,1024,affine_minus_loss,10,0.02268822222222222,0.001,0.004333333333333333,0.023
cross_cell_2,2,58,1024,affine_minus_mismatched_lira,10,0.007220888888888888,-0.002,-0.003666666666666666,0.0006666666666666661
cross_cell_2,2,58,128,affine_minus_loss,10,0.01096033333333335,0.0013333333333333335,0.005666666666666667,0.023999999999999997
cross_cell_2,2,58,128,affine_minus_mismatched_lira,10,0.004468888888888911,0.0033333333333333335,-0.003333333333333335,0.009
cross_cell_2,2,58,512,affine_minus_loss,10,0.018545333333333358,0.0016666666666666668,0.008333333333333335,0.026333333333333334
cross_cell_2,2,58,512,affine_minus_mismatched_lira,10,0.004800222222222261,0.0,-0.000666666666666667,0.005666666666666667
cross_cell_2,2,59,1024,affine_minus_loss,10,0.027472888888888825,0.0013333333333333335,0.005333333333333334,0.017333333333333336
cross_cell_2,2,59,1024,affine_minus_mismatched_lira,10,0.009394222222222248,-0.0009999999999999996,0.005333333333333333,0.008333333333333333
cross_cell_2,2,59,128,affine_minus_loss,10,0.013615444444444458,0.003333333333333333,0.003333333333333334,0.021333333333333333
cross_cell_2,2,59,128,affine_minus_mismatched_lira,10,0.007735111111111137,0.004,-0.004999999999999999,0.010333333333333332
cross_cell_2,2,59,512,affine_minus_loss,10,0.024019111111111047,0.0023333333333333335,0.004666666666666667,0.021333333333333336
cross_cell_2,2,59,512,affine_minus_mismatched_lira,10,0.009728000000000014,0.001,0.002333333333333333,0.012
cross_cell_2,2,6,1024,affine_minus_loss,10,0.025268222222222247,0.0016666666666666668,-0.002,0.024
cross_cell_2,2,6,1024,affine_minus_mismatched_lira,10,0.006178222222222196,-0.0006666666666666668,0.010333333333333333,0.026666666666666665
cross_cell_2,2,6,128,affine_minus_loss,10,0.012803444444444423,0.0030000000000000005,-0.00033333333333333305,0.019
cross_cell_2,2,6,128,affine_minus_mismatched_lira,10,0.005992222222222232,0.004666666666666667,-0.006666666666666667,0.007333333333333334
cross_cell_2,2,6,512,affine_minus_loss,10,0.022046000000000066,0.002,-0.0013333333333333322,0.024666666666666663
cross_cell_2,2,6,512,affine_minus_mismatched_lira,10,0.008086888888888866,0.0006666666666666668,0.009,0.024333333333333335
cross_cell_2,2,60,1024,affine_minus_loss,10,0.02570777777777783,0.0016666666666666666,-0.005666666666666667,0.018
cross_cell_2,2,60,1024,affine_minus_mismatched_lira,10,0.007351555555555611,-0.0013333333333333335,0.001333333333333333,0.0053333333333333306
cross_cell_2,2,60,128,affine_minus_loss,10,0.011679666666666644,0.0036666666666666666,0.003000000000000001,0.022
cross_cell_2,2,60,128,affine_minus_mismatched_lira,10,0.005728444444444425,0.005333333333333333,-0.009666666666666669,0.002333333333333333
cross_cell_2,2,60,512,affine_minus_loss,10,0.0209091111111111,0.0016666666666666668,-0.0006666666666666661,0.026
cross_cell_2,2,60,512,affine_minus_mismatched_lira,10,0.0070926666666666915,0.0006666666666666665,0.0013333333333333322,0.011333333333333334
cross_cell_2,2,61,1024,affine_minus_loss,10,0.025531777777777875,0.003,-0.012666666666666666,0.005999999999999998
cross_cell_2,2,61,1024,affine_minus_mismatched_lira,10,0.007741333333333322,0.00033333333333333305,0.001666666666666667,0.014333333333333333
cross_cell_2,2,61,128,affine_minus_loss,10,0.013231888888888932,0.005666666666666667,-0.002666666666666666,0.012
cross_cell_2,2,61,128,affine_minus_mismatched_lira,10,0.006532888888888921,0.006333333333333333,-0.003333333333333334,0.009999999999999998
cross_cell_2,2,61,512,affine_minus_loss,10,0.021290444444444445,0.003666666666666667,-0.009333333333333334,0.008
cross_cell_2,2,61,512,affine_minus_mismatched_lira,10,0.0074066666666666725,0.001,0.004,0.015
cross_cell_2,2,62,1024,affine_minus_loss,10,0.02260644444444443,0.001,-0.030000000000000002,-0.0040000000000000036
cross_cell_2,2,62,1024,affine_minus_mismatched_lira,10,0.00643111111111111,-0.002,-0.002999999999999999,0.004666666666666666
cross_cell_2,2,62,128,affine_minus_loss,10,0.011063444444444515,-0.0003333333333333333,-0.013000000000000001,0.005000000000000001
cross_cell_2,2,62,128,affine_minus_mismatched_lira,10,0.006524222222222209,0.001,-0.018333333333333333,-0.0049999999999999975
cross_cell_2,2,62,512,affine_minus_loss,10,0.01886288888888893,0.0013333333333333335,-0.022,0.0
cross_cell_2,2,62,512,affine_minus_mismatched_lira,10,0.0047199999999999465,-0.001,-0.004333333333333336,0.003666666666666667
cross_cell_2,2,63,1024,affine_minus_loss,10,0.027507777777777798,0.001666666666666667,0.010666666666666665,0.020999999999999998
cross_cell_2,2,63,1024,affine_minus_mismatched_lira,10,0.009142444444444453,-0.0006666666666666668,0.009,0.008666666666666666
cross_cell_2,2,63,128,affine_minus_loss,10,0.015624777777777765,0.004666666666666666,0.006,0.019333333333333334
cross_cell_2,2,63,128,affine_minus_mismatched_lira,10,0.008201111111111103,0.005333333333333333,-0.006000000000000001,0.0016666666666666653
cross_cell_2,2,63,512,affine_minus_loss,10,0.024224222222222258,0.002666666666666667,0.009666666666666667,0.025666666666666664
cross_cell_2,2,63,512,affine_minus_mismatched_lira,10,0.01030755555555557,0.001,0.005666666666666666,0.010666666666666665
cross_cell_2,2,64,1024,affine_minus_loss,10,0.022980444444444525,0.001,-0.04266666666666667,-0.012
cross_cell_2,2,64,1024,affine_minus_mismatched_lira,10,0.0062913333333333155,-0.0013333333333333333,0.003666666666666667,0.019999999999999997
cross_cell_2,2,64,128,affine_minus_loss,10,0.010171222222222276,0.0013333333333333333,-0.008666666666666666,0.011666666666666665
cross_cell_2,2,64,128,affine_minus_mismatched_lira,10,0.004552666666666705,0.0026666666666666666,-0.007666666666666668,0.014666666666666666
cross_cell_2,2,64,512,affine_minus_loss,10,0.0165115555555555,0.002,-0.03533333333333333,-0.006999999999999996
cross_cell_2,2,64,512,affine_minus_mismatched_lira,10,0.0032288888888888923,-0.0003333333333333335,0.00033333333333333305,0.017333333333333333
cross_cell_2,2,65,1024,affine_minus_loss,10,0.023618222222222263,0.0006666666666666669,-0.018666666666666665,0.005999999999999998
cross_cell_2,2,65,1024,affine_minus_mismatched_lira,10,0.0050080000000000124,-0.002,-0.004333333333333332,0.003999999999999998
cross_cell_2,2,65,128,affine_minus_loss,10,0.011412555555555537,0.004,-0.014333333333333333,0.011333333333333332
cross_cell_2,2,65,128,affine_minus_mismatched_lira,10,0.006187777777777792,0.005,-0.008666666666666666,0.005999999999999998
cross_cell_2,2,65,512,affine_minus_loss,10,0.020725333333333318,0.0016666666666666668,-0.017,0.009333333333333332
cross_cell_2,2,65,512,affine_minus_mismatched_lira,10,0.006251777777777745,0.0,-0.004333333333333333,0.009666666666666669
cross_cell_2,2,7,1024,affine_minus_loss,10,0.022766666666666657,0.0013333333333333335,-0.006999999999999999,0.009000000000000001
cross_cell_2,2,7,1024,affine_minus_mismatched_lira,10,0.0032028888888888107,-0.0016666666666666668,-0.0016666666666666661,0.003666666666666667
cross_cell_2,2,7,128,affine_minus_loss,10,0.012889666666666633,0.004333333333333333,-0.007666666666666667,0.005333333333333333
cross_cell_2,2,7,128,affine_minus_mismatched_lira,10,0.006468666666666623,0.004666666666666667,-0.012666666666666666,-0.004000000000000002
cross_cell_2,2,7,512,affine_minus_loss,10,0.019320222222222183,0.0010000000000000002,-0.004999999999999998,0.008
cross_cell_2,2,7,512,affine_minus_mismatched_lira,10,0.005935555555555527,0.0,-0.002666666666666666,0.0
cross_cell_2,2,8,1024,affine_minus_loss,10,0.026326666666666665,0.0006666666666666668,0.00033333333333333305,0.018333333333333333
cross_cell_2,2,8,1024,affine_minus_mismatched_lira,10,0.00848888888888888,-0.0016666666666666668,-0.002666666666666666,-0.0010000000000000009
cross_cell_2,2,8,128,affine_minus_loss,10,0.01391211111111118,0.0030000000000000005,0.003999999999999999,0.020999999999999998
cross_cell_2,2,8,128,affine_minus_mismatched_lira,10,0.007034888888888924,0.004333333333333333,-0.004666666666666666,0.002333333333333333
cross_cell_2,2,8,512,affine_minus_loss,10,0.021623777777777797,0.0016666666666666666,0.0010000000000000009,0.017
cross_cell_2,2,8,512,affine_minus_mismatched_lira,10,0.00784955555555561,0.0,-0.0026666666666666666,0.0
cross_cell_2,2,9,1024,affine_minus_loss,10,0.022200222222222288,0.002,-0.027333333333333334,-0.011333333333333336
cross_cell_2,2,9,1024,affine_minus_mismatched_lira,10,0.00678311111111124,-0.0006666666666666665,-0.007333333333333333,0.0049999999999999975
cross_cell_2,2,9,128,affine_minus_loss,10,0.010882777777777797,0.0036666666666666666,-0.015,0.004333333333333333
cross_cell_2,2,9,128,affine_minus_mismatched_lira,10,0.006625555555555551,0.004333333333333333,-0.026,-0.010666666666666666
cross_cell_2,2,9,512,affine_minus_loss,10,0.01820688888888894,0.002666666666666667,-0.022000000000000002,-0.0049999999999999975
cross_cell_2,2,9,512,affine_minus_mismatched_lira,10,0.004508222222222247,0.0006666666666666666,-0.011666666666666667,0.0020000000000000035
cross_cell_4,4,0,1024,affine_minus_loss,10,0.02599888888888896,0.0023333333333333335,-0.013333333333333332,0.020666666666666667
cross_cell_4,4,0,1024,affine_minus_mismatched_lira,10,0.008668222222222188,0.0,0.011999999999999999,0.03166666666666667
cross_cell_4,4,0,128,affine_minus_loss,10,0.012388111111111155,0.004333333333333333,0.0,0.022333333333333337
cross_cell_4,4,0,128,affine_minus_mismatched_lira,10,0.005387555555555534,0.005333333333333333,0.004,0.026666666666666665
cross_cell_4,4,0,512,affine_minus_loss,10,0.02188377777777778,0.003,-0.008,0.021
cross_cell_4,4,0,512,affine_minus_mismatched_lira,10,0.00846866666666668,0.001,0.010333333333333333,0.029666666666666668
cross_cell_4,4,1,1024,affine_minus_loss,10,0.025305555555555637,0.002,-0.004333333333333332,0.021666666666666667
cross_cell_4,4,1,1024,affine_minus_mismatched_lira,10,0.008813999999999933,-0.00033333333333333327,0.005000000000000001,0.020333333333333335
cross_cell_4,4,1,128,affine_minus_loss,10,0.012056333333333336,0.004666666666666666,0.004,0.022333333333333334
cross_cell_4,4,1,128,affine_minus_mismatched_lira,10,0.005570222222222254,0.005333333333333333,-0.0006666666666666661,0.017
cross_cell_4,4,1,512,affine_minus_loss,10,0.021824222222222245,0.003,-0.001666666666666667,0.019000000000000003
cross_cell_4,4,1,512,affine_minus_mismatched_lira,10,0.008531555555555626,0.0006666666666666668,0.003999999999999998,0.016666666666666663
cross_cell_4,4,10,1024,affine_minus_loss,10,0.025345333333333386,0.001666666666666667,-0.005333333333333334,0.018666666666666665
cross_cell_4,4,10,1024,affine_minus_mismatched_lira,10,0.007705333333333286,-0.000666666666666667,-0.0009999999999999992,0.011666666666666664
cross_cell_4,4,10,128,affine_minus_loss,10,0.013750333333333364,0.005333333333333334,-0.002333333333333333,0.014666666666666666
cross_cell_4,4,10,128,affine_minus_mismatched_lira,10,0.006995333333333353,0.006,-0.004999999999999999,0.009
cross_cell_4,4,10,512,affine_minus_loss,10,0.02112733333333333,0.002666666666666667,-0.006,0.013333333333333334
cross_cell_4,4,10,512,affine_minus_mismatched_lira,10,0.007224444444444533,0.0006666666666666668,-0.003,0.008666666666666666
cross_cell_4,4,11,1024,affine_minus_loss,10,0.024538888888888888,0.000666666666666667,-0.003999999999999998,0.021666666666666667
cross_cell_4,4,11,1024,affine_minus_mismatched_lira,10,0.0073602222222222125,-0.000666666666666667,0.002666666666666666,0.017666666666666664
cross_cell_4,4,11,128,affine_minus_loss,10,0.013234999999999997,0.004666666666666666,-0.002,0.013333333333333334
cross_cell_4,4,11,128,affine_minus_mismatched_lira,10,0.007165333333333357,0.005333333333333333,-0.004333333333333334,0.006999999999999999
cross_cell_4,4,11,512,affine_minus_loss,10,0.020411555555555516,0.002666666666666667,-0.002,0.019666666666666666
cross_cell_4,4,11,512,affine_minus_mismatched_lira,10,0.006892444444444423,0.0006666666666666668,0.002333333333333333,0.016666666666666666
cross_cell_4,4,12,1024,affine_minus_loss,10,0.026234000000000035,0.001,-0.001,0.025
cross_cell_4,4,12,1024,affine_minus_mismatched_lira,10,0.010095555555555524,-0.0013333333333333333,0.0009999999999999992,0.016
cross_cell_4,4,12,128,affine_minus_loss,10,0.012927000000000022,0.002666666666666667,0.0016666666666666661,0.016333333333333335
cross_cell_4,4,12,128,affine_minus_mismatched_lira,10,0.006535111111111158,0.004,-0.004999999999999999,0.007000000000000001
cross_cell_4,4,12,512,affine_minus_loss,10,0.021419333333333346,0.0023333333333333335,0.0016666666666666661,0.020999999999999998
cross_cell_4,4,12,512,affine_minus_mismatched_lira,10,0.008340666666666718,0.00033333333333333327,-0.001666666666666667,0.01333333333333333
cross_cell_4,4,13,1024,affine_minus_loss,10,0.025336666666666674,0.0010000000000000002,-0.001,0.017333333333333333
cross_cell_4,4,13,1024,affine_minus_mismatched_lira,10,0.008480666666666636,-0.0016666666666666668,-0.004666666666666667,0.004666666666666666
cross_cell_4,4,13,128,affine_minus_loss,10,0.013497666666666686,0.0023333333333333335,0.000666666666666667,0.012
cross_cell_4,4,13,128,affine_minus_mismatched_lira,10,0.007053111111111177,0.003,-0.008666666666666668,-0.0013333333333333322
cross_cell_4,4,13,512,affine_minus_loss,10,0.02173755555555562,0.002,0.00033333333333333305,0.015
cross_cell_4,4,13,512,affine_minus_mismatched_lira,10,0.008206888888888986,0.00033333333333333327,-0.007333333333333334,0.0033333333333333322
cross_cell_4,4,14,1024,affine_minus_loss,10,0.023939555555555603,0.002,-0.015666666666666666,0.009999999999999998
cross_cell_4,4,14,1024,affine_minus_mismatched_lira,10,0.00714711111111116,-0.00033333333333333327,0.004999999999999999,0.015666666666666662
