strategy,auxiliary_target_count,subset_replicate,shots,simulator_seed,contrast,comparator_attack,auc_difference,tpr_at_0_1pct_fpr_difference,actual_fpr_difference,calibrated_tpr_difference
cross_cell_2,2,53,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0032039999999999846,0.0,-0.015333333333333332,-0.0006666666666666661
cross_cell_2,2,53,128,8,affine_minus_loss,loss_mia,0.004266222222222171,-0.0013333333333333335,-0.004666666666666666,0.009333333333333332
cross_cell_2,2,53,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.01663911111111116,0.002,-0.016666666666666666,-0.005999999999999998
cross_cell_2,2,53,128,9,affine_minus_loss,loss_mia,0.002106666666666701,0.0013333333333333335,-0.006,0.01
cross_cell_2,2,53,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0009555555555554873,0.0006666666666666665,-0.006666666666666666,0.002666666666666668
cross_cell_2,2,53,512,0,affine_minus_loss,loss_mia,0.024243555555555574,0.0033333333333333335,-0.012666666666666668,0.003333333333333334
cross_cell_2,2,53,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.010980888888888818,0.0,-0.007333333333333334,0.010666666666666666
cross_cell_2,2,53,512,1,affine_minus_loss,loss_mia,0.014913333333333334,0.0006666666666666666,-0.013333333333333332,0.004
cross_cell_2,2,53,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.013059555555555602,-0.002666666666666667,-0.004,0.01
cross_cell_2,2,53,512,2,affine_minus_loss,loss_mia,0.0271608888888889,0.004666666666666666,-0.01,0.006000000000000002
cross_cell_2,2,53,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.004437777777777874,0.0013333333333333335,-0.006,0.0019999999999999983
cross_cell_2,2,53,512,3,affine_minus_loss,loss_mia,0.015343111111111085,0.0013333333333333335,-0.012666666666666666,-0.0006666666666666696
cross_cell_2,2,53,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.010209777777777762,0.002,-0.002666666666666666,0.0013333333333333357
cross_cell_2,2,53,512,4,affine_minus_loss,loss_mia,0.026165333333333263,0.0033333333333333335,-0.016,0.004666666666666666
cross_cell_2,2,53,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.0076946666666666275,0.0013333333333333335,-0.003333333333333334,0.0020000000000000018
cross_cell_2,2,53,512,5,affine_minus_loss,loss_mia,0.022037333333333242,0.003333333333333334,-0.014,0.005333333333333336
cross_cell_2,2,53,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.019000000000000017,0.0026666666666666666,-0.0033333333333333322,0.009333333333333334
cross_cell_2,2,53,512,6,affine_minus_loss,loss_mia,0.024694222222222284,0.0033333333333333335,-0.014666666666666665,0.007333333333333336
cross_cell_2,2,53,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0020933333333333914,-0.0006666666666666665,-0.002666666666666668,0.005999999999999998
cross_cell_2,2,53,512,7,affine_minus_loss,loss_mia,0.019623555555555616,0.002666666666666667,-0.013333333333333334,0.0033333333333333305
cross_cell_2,2,53,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0037071111111111055,-0.0006666666666666665,-0.004666666666666666,-0.0013333333333333357
cross_cell_2,2,53,512,8,affine_minus_loss,loss_mia,0.025482222222222184,0.002666666666666667,-0.016,0.0013333333333333322
cross_cell_2,2,53,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.01754711111111118,0.0,-0.005333333333333334,0.005333333333333334
cross_cell_2,2,53,512,9,affine_minus_loss,loss_mia,0.020676444444444497,0.002666666666666667,-0.01666666666666667,0.003333333333333334
cross_cell_2,2,54,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.005002666666666711,-0.001333333333333333,-0.002,0.0
cross_cell_2,2,54,1024,0,affine_minus_loss,loss_mia,0.02692355555555548,0.0013333333333333335,-0.020666666666666667,0.0
cross_cell_2,2,54,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.0030004444444444722,0.0006666666666666665,-0.004666666666666666,0.002666666666666668
cross_cell_2,2,54,1024,1,affine_minus_loss,loss_mia,0.013713333333333244,0.002,-0.021333333333333336,-0.0006666666666666661
cross_cell_2,2,54,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0016915555555554462,-0.004,0.003999999999999998,0.011333333333333334
cross_cell_2,2,54,1024,2,affine_minus_loss,loss_mia,0.02156266666666662,0.002666666666666667,-0.015333333333333332,0.0020000000000000018
cross_cell_2,2,54,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0009106666666666152,-0.002666666666666667,0.0006666666666666661,0.007333333333333331
cross_cell_2,2,54,1024,3,affine_minus_loss,loss_mia,0.02123022222222226,0.0006666666666666668,-0.016666666666666666,0.0013333333333333322
cross_cell_2,2,54,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.007608444444444307,0.0006666666666666665,0.002666666666666666,0.007333333333333334
cross_cell_2,2,54,1024,4,affine_minus_loss,loss_mia,0.024327555555555436,0.002,-0.017999999999999995,0.006666666666666668
cross_cell_2,2,54,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.005535111111111157,0.0,0.0006666666666666661,0.004
cross_cell_2,2,54,1024,5,affine_minus_loss,loss_mia,0.02150977777777785,0.0026666666666666666,-0.019999999999999997,-0.002666666666666668
cross_cell_2,2,54,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.007651111111111164,-0.000666666666666667,0.0,0.00866666666666667
cross_cell_2,2,54,1024,6,affine_minus_loss,loss_mia,0.020075999999999983,0.0013333333333333335,-0.020000000000000004,0.0013333333333333357
cross_cell_2,2,54,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0010084444444444784,-0.0013333333333333335,0.001333333333333334,0.006666666666666668
cross_cell_2,2,54,1024,7,affine_minus_loss,loss_mia,0.028622222222222216,0.0,-0.018666666666666665,-0.0006666666666666661
cross_cell_2,2,54,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0006831111111110788,0.0006666666666666665,0.0033333333333333322,0.009333333333333332
cross_cell_2,2,54,1024,8,affine_minus_loss,loss_mia,0.025274222222222198,0.002,-0.016666666666666663,0.0019999999999999983
cross_cell_2,2,54,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.003338666666666601,-0.0020000000000000005,-0.0006666666666666661,0.008
cross_cell_2,2,54,1024,9,affine_minus_loss,loss_mia,0.0119746666666668,0.002,-0.02333333333333333,0.0020000000000000018
cross_cell_2,2,54,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.017456888888888966,0.002,-0.008666666666666668,-0.002666666666666668
cross_cell_2,2,54,128,0,affine_minus_loss,loss_mia,0.015045333333333355,0.0013333333333333335,-0.013333333333333334,0.006
cross_cell_2,2,54,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0001515555555554604,0.004,-0.010666666666666668,0.0020000000000000018
cross_cell_2,2,54,128,1,affine_minus_loss,loss_mia,-0.02012444444444439,0.004,-0.011333333333333334,-0.0006666666666666661
cross_cell_2,2,54,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0003595555555555574,0.008666666666666666,-0.006,-0.0013333333333333322
cross_cell_2,2,54,128,2,affine_minus_loss,loss_mia,-0.002284888888888892,0.006666666666666666,-0.004,0.0013333333333333357
cross_cell_2,2,54,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.004056444444444529,0.002,-0.004666666666666666,-0.0006666666666666661
cross_cell_2,2,54,128,3,affine_minus_loss,loss_mia,0.01250399999999996,0.0006666666666666665,-0.007333333333333332,0.004
cross_cell_2,2,54,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.009825777777777933,0.0026666666666666666,-0.006000000000000002,0.0
cross_cell_2,2,54,128,4,affine_minus_loss,loss_mia,0.02343822222222225,0.0006666666666666665,-0.006000000000000002,0.005999999999999998
cross_cell_2,2,54,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.006248888888888859,0.004666666666666667,-0.010666666666666666,-0.007333333333333331
cross_cell_2,2,54,128,5,affine_minus_loss,loss_mia,0.007374444444444461,0.004666666666666667,-0.006666666666666666,0.002666666666666668
cross_cell_2,2,54,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.001557777777777769,0.0013333333333333335,0.001333333333333334,-0.0019999999999999983
cross_cell_2,2,54,128,6,affine_minus_loss,loss_mia,0.014524666666666741,0.0006666666666666668,-0.010666666666666666,0.01
cross_cell_2,2,54,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.007621777777777727,0.0,-0.013333333333333332,0.004
cross_cell_2,2,54,128,7,affine_minus_loss,loss_mia,0.014108444444444368,-0.0013333333333333333,-0.012666666666666666,0.007333333333333334
cross_cell_2,2,54,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.00562577777777773,0.004666666666666666,-0.010666666666666666,0.0006666666666666661
cross_cell_2,2,54,128,8,affine_minus_loss,loss_mia,0.006687999999999916,0.003333333333333333,-0.011333333333333332,-0.0006666666666666661
cross_cell_2,2,54,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.01396799999999998,0.006,-0.014666666666666666,-0.005999999999999998
cross_cell_2,2,54,128,9,affine_minus_loss,loss_mia,-0.0005644444444444785,0.005333333333333333,-0.005999999999999998,0.0
cross_cell_2,2,54,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0013382222222221296,0.0006666666666666665,-0.005333333333333334,0.005333333333333336
cross_cell_2,2,54,512,0,affine_minus_loss,loss_mia,0.024626222222222216,0.0033333333333333335,-0.018666666666666665,0.00466666666666667
cross_cell_2,2,54,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.004478666666666742,0.0,-0.002666666666666666,0.008666666666666668
cross_cell_2,2,54,512,1,affine_minus_loss,loss_mia,0.008411111111111258,0.0006666666666666666,-0.013333333333333334,-0.004
cross_cell_2,2,54,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0025013333333333554,-0.004,-0.002,0.008
cross_cell_2,2,54,512,2,affine_minus_loss,loss_mia,0.016602666666666654,0.0033333333333333335,-0.016666666666666666,0.004
cross_cell_2,2,54,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0041604444444443,0.0013333333333333335,-0.002666666666666666,0.0006666666666666661
cross_cell_2,2,54,512,3,affine_minus_loss,loss_mia,0.006744888888888911,0.0013333333333333335,-0.012666666666666665,0.0
cross_cell_2,2,54,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.006450666666666716,0.0013333333333333335,-0.002666666666666666,0.0033333333333333305
cross_cell_2,2,54,512,4,affine_minus_loss,loss_mia,0.022406222222222216,0.002666666666666667,-0.018666666666666665,0.0
cross_cell_2,2,54,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.002894666666666712,0.0013333333333333335,-0.0006666666666666661,0.005333333333333332
cross_cell_2,2,54,512,5,affine_minus_loss,loss_mia,0.017237333333333327,0.003333333333333334,-0.016666666666666666,-0.0013333333333333357
cross_cell_2,2,54,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.007572444444444382,0.0006666666666666665,0.0,0.007333333333333332
cross_cell_2,2,54,512,6,affine_minus_loss,loss_mia,0.013266666666666649,0.0013333333333333335,-0.014666666666666666,0.004666666666666666
cross_cell_2,2,54,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,-0.001156888888888874,-0.0006666666666666665,-0.0006666666666666661,0.004
cross_cell_2,2,54,512,7,affine_minus_loss,loss_mia,0.01637333333333335,0.002666666666666667,-0.016666666666666666,-0.0026666666666666644
cross_cell_2,2,54,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,-0.004404444444444433,-0.002,-0.002666666666666666,0.0019999999999999983
cross_cell_2,2,54,512,8,affine_minus_loss,loss_mia,0.017370666666666645,0.0013333333333333335,-0.018,0.0013333333333333322
cross_cell_2,2,54,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.010325333333333298,-0.002,0.002,0.004
cross_cell_2,2,54,512,9,affine_minus_loss,loss_mia,0.013454666666666615,0.0006666666666666668,-0.014666666666666666,-0.002666666666666668
cross_cell_2,2,55,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.010520888888889024,-0.0019999999999999996,-0.004,0.0066666666666666645
cross_cell_2,2,55,1024,0,affine_minus_loss,loss_mia,0.03244177777777779,0.000666666666666667,-0.02733333333333333,-0.0006666666666666661
cross_cell_2,2,55,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.009227555555555655,0.0,-0.002666666666666666,0.004666666666666666
cross_cell_2,2,55,1024,1,affine_minus_loss,loss_mia,0.019940444444444427,0.0013333333333333335,-0.02266666666666667,-0.006666666666666668
cross_cell_2,2,55,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.008188444444444443,-0.002666666666666667,-0.0033333333333333322,0.005333333333333332
cross_cell_2,2,55,1024,2,affine_minus_loss,loss_mia,0.028059555555555615,0.004,-0.026666666666666665,-0.004
cross_cell_2,2,55,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.004935111111111001,-0.003333333333333334,-0.002666666666666666,0.011333333333333334
cross_cell_2,2,55,1024,3,affine_minus_loss,loss_mia,0.025254666666666648,0.0,-0.022,-0.0066666666666666645
cross_cell_2,2,55,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.010513777777777733,0.0013333333333333335,-0.001333333333333334,0.007999999999999997
cross_cell_2,2,55,1024,4,affine_minus_loss,loss_mia,0.027232888888888862,0.002666666666666667,-0.02333333333333333,-0.0013333333333333391
cross_cell_2,2,55,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.009050222222222293,0.000666666666666667,0.0006666666666666661,0.005333333333333332
cross_cell_2,2,55,1024,5,affine_minus_loss,loss_mia,0.025024888888888985,0.0033333333333333335,-0.024666666666666667,-0.0019999999999999983
cross_cell_2,2,55,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.013825777777777826,0.0,0.0,0.009333333333333336
cross_cell_2,2,55,1024,6,affine_minus_loss,loss_mia,0.026250666666666644,0.0020000000000000005,-0.025333333333333333,-0.007999999999999997
cross_cell_2,2,55,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0019644444444444353,-0.0013333333333333335,0.0,0.005333333333333332
cross_cell_2,2,55,1024,7,affine_minus_loss,loss_mia,0.03159511111111113,0.0,-0.028666666666666663,-0.003999999999999997
cross_cell_2,2,55,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.003958222222222307,0.0013333333333333335,0.0006666666666666661,0.003333333333333334
cross_cell_2,2,55,1024,8,affine_minus_loss,loss_mia,0.029915555555555584,0.002666666666666667,-0.02266666666666667,-0.004
cross_cell_2,2,55,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.00724177777777768,-0.003333333333333334,-0.007999999999999998,0.009333333333333332
cross_cell_2,2,55,1024,9,affine_minus_loss,loss_mia,0.01587777777777788,0.0006666666666666666,-0.025333333333333333,-0.0026666666666666644
cross_cell_2,2,55,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.022485333333333357,0.006666666666666667,-0.011333333333333334,-0.007333333333333334
cross_cell_2,2,55,128,0,affine_minus_loss,loss_mia,0.020073777777777746,0.006,-0.014666666666666668,0.006666666666666666
cross_cell_2,2,55,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.0045600000000001195,0.006,-0.015333333333333334,-0.0019999999999999983
cross_cell_2,2,55,128,1,affine_minus_loss,loss_mia,-0.01541288888888881,0.006,-0.007333333333333334,0.0013333333333333357
cross_cell_2,2,55,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.003512444444444429,0.01,-0.016,-0.0026666666666666644
cross_cell_2,2,55,128,2,affine_minus_loss,loss_mia,0.0015871111111110947,0.008,-0.008666666666666668,0.003333333333333334
cross_cell_2,2,55,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0007031111111110988,0.002,-0.015333333333333332,-0.00866666666666667
cross_cell_2,2,55,128,3,affine_minus_loss,loss_mia,0.017263555555555588,0.0006666666666666665,-0.012666666666666668,0.0006666666666666661
cross_cell_2,2,55,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.014894222222222364,0.006,-0.018,-0.0026666666666666644
cross_cell_2,2,55,128,4,affine_minus_loss,loss_mia,0.02850666666666668,0.004,-0.012666666666666666,0.004666666666666666
cross_cell_2,2,55,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.011747555555555622,0.002666666666666667,-0.016,-0.005999999999999998
cross_cell_2,2,55,128,5,affine_minus_loss,loss_mia,0.012873111111111224,0.002666666666666667,-0.010666666666666666,0.0020000000000000018
cross_cell_2,2,55,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.0033208888888888177,0.004666666666666666,-0.012666666666666665,-0.007333333333333334
cross_cell_2,2,55,128,6,affine_minus_loss,loss_mia,0.01628777777777779,0.004,-0.016666666666666663,0.004666666666666666
cross_cell_2,2,55,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.007108888888888831,0.009333333333333334,-0.018666666666666665,-0.003333333333333334
cross_cell_2,2,55,128,7,affine_minus_loss,loss_mia,0.013595555555555472,0.008,-0.011999999999999999,0.0019999999999999983
cross_cell_2,2,55,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.005273333333333241,0.004666666666666666,-0.01666666666666667,-0.0066666666666666645
cross_cell_2,2,55,128,8,affine_minus_loss,loss_mia,0.006335555555555428,0.003333333333333333,-0.012666666666666668,0.002666666666666668
cross_cell_2,2,55,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.014067555555555611,0.006666666666666667,-0.022666666666666665,-0.011333333333333334
cross_cell_2,2,55,128,9,affine_minus_loss,loss_mia,-0.00046488888888884805,0.006,-0.012,-0.0013333333333333357
cross_cell_2,2,55,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.001601777777777702,0.0006666666666666665,-0.009333333333333334,0.003333333333333334
cross_cell_2,2,55,512,0,affine_minus_loss,loss_mia,0.02488977777777779,0.0033333333333333335,-0.025999999999999995,-0.0019999999999999983
cross_cell_2,2,55,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.010052444444444308,0.0,-0.009333333333333332,0.009999999999999998
cross_cell_2,2,55,512,1,affine_minus_loss,loss_mia,0.013984888888888825,0.0006666666666666666,-0.020666666666666667,-0.004
cross_cell_2,2,55,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.011125333333333431,-0.002666666666666667,-0.008000000000000002,0.010000000000000002
cross_cell_2,2,55,512,2,affine_minus_loss,loss_mia,0.02522666666666673,0.004666666666666666,-0.022,-0.006000000000000002
cross_cell_2,2,55,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.005869333333333504,0.0013333333333333335,-0.005333333333333332,0.008
cross_cell_2,2,55,512,3,affine_minus_loss,loss_mia,0.016774666666666715,0.0013333333333333335,-0.02266666666666667,-0.0020000000000000018
cross_cell_2,2,55,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.01045644444444449,0.002,-0.003999999999999998,0.005333333333333336
cross_cell_2,2,55,512,4,affine_minus_loss,loss_mia,0.02641199999999999,0.0033333333333333335,-0.024,-0.003999999999999997
cross_cell_2,2,55,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.008488000000000051,0.0033333333333333335,0.0033333333333333322,0.007333333333333334
cross_cell_2,2,55,512,5,affine_minus_loss,loss_mia,0.022830666666666666,0.005333333333333334,-0.019999999999999997,0.003333333333333334
cross_cell_2,2,55,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.017470222222222165,0.0026666666666666666,-0.001333333333333334,0.011333333333333336
cross_cell_2,2,55,512,6,affine_minus_loss,loss_mia,0.023164444444444432,0.0033333333333333335,-0.024,-0.0026666666666666644
cross_cell_2,2,55,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0019386666666666441,-0.0006666666666666665,0.0,0.010666666666666668
cross_cell_2,2,55,512,7,affine_minus_loss,loss_mia,0.01946888888888887,0.002666666666666667,-0.024,0.0013333333333333322
cross_cell_2,2,55,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.002551555555555529,-0.0006666666666666665,-0.0006666666666666661,0.006666666666666668
cross_cell_2,2,55,512,8,affine_minus_loss,loss_mia,0.024326666666666608,0.002666666666666667,-0.022,0.0013333333333333322
cross_cell_2,2,55,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.01665244444444447,-0.0006666666666666665,-0.002,0.004
cross_cell_2,2,55,512,9,affine_minus_loss,loss_mia,0.019781777777777787,0.002,-0.02333333333333333,0.0026666666666666644
cross_cell_2,2,56,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.00923866666666684,-0.0006666666666666661,-0.002666666666666666,0.011333333333333334
cross_cell_2,2,56,1024,0,affine_minus_loss,loss_mia,0.031159555555555607,0.0020000000000000005,-0.002,0.02333333333333333
cross_cell_2,2,56,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.007162222222222292,0.0,-0.003333333333333334,0.006666666666666668
cross_cell_2,2,56,1024,1,affine_minus_loss,loss_mia,0.017875111111111064,0.0013333333333333335,-0.001333333333333334,0.020666666666666667
cross_cell_2,2,56,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.004927555555555463,-0.004666666666666666,-0.003333333333333334,0.0066666666666666645
cross_cell_2,2,56,1024,2,affine_minus_loss,loss_mia,0.024798666666666636,0.002,-0.004,0.018
cross_cell_2,2,56,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0035013333333332453,-0.003333333333333334,-0.003333333333333333,0.014
cross_cell_2,2,56,1024,3,affine_minus_loss,loss_mia,0.02382088888888889,0.0,-0.005333333333333333,0.021333333333333333
cross_cell_2,2,56,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011601777777777711,0.0,-0.006,0.005999999999999998
cross_cell_2,2,56,1024,4,affine_minus_loss,loss_mia,0.02832088888888884,0.0013333333333333335,-0.004,0.020666666666666667
cross_cell_2,2,56,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.008684888888888964,-0.0006666666666666661,-0.005333333333333333,0.006666666666666668
cross_cell_2,2,56,1024,5,affine_minus_loss,loss_mia,0.024659555555555657,0.0020000000000000005,-0.004000000000000001,0.018
cross_cell_2,2,56,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.012658666666666707,-0.000666666666666667,-0.0033333333333333322,0.005333333333333336
cross_cell_2,2,56,1024,6,affine_minus_loss,loss_mia,0.025083555555555526,0.0013333333333333335,-0.002,0.016
cross_cell_2,2,56,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.002397777777777721,-0.0006666666666666665,-0.003333333333333333,0.01
cross_cell_2,2,56,1024,7,affine_minus_loss,loss_mia,0.032028444444444415,0.000666666666666667,-0.004666666666666667,0.017333333333333333
cross_cell_2,2,56,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.003323555555555635,0.0,0.0,0.008666666666666666
cross_cell_2,2,56,1024,8,affine_minus_loss,loss_mia,0.029280888888888912,0.0013333333333333335,-0.0006666666666666661,0.020666666666666667
cross_cell_2,2,56,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.0077626666666665844,-0.0013333333333333335,-0.006,0.007333333333333334
cross_cell_2,2,56,1024,9,affine_minus_loss,loss_mia,0.016398666666666784,0.002666666666666667,-0.002,0.018000000000000002
cross_cell_2,2,56,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.018266222222222184,0.0033333333333333335,-0.014666666666666666,-0.0019999999999999983
cross_cell_2,2,56,128,0,affine_minus_loss,loss_mia,0.015854666666666573,0.002666666666666667,-0.004666666666666666,0.014666666666666668
cross_cell_2,2,56,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.004828888888888994,0.0033333333333333335,-0.016,0.002666666666666668
cross_cell_2,2,56,128,1,affine_minus_loss,loss_mia,-0.015143999999999935,0.0033333333333333335,-0.001333333333333334,0.013333333333333334
cross_cell_2,2,56,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.000952888888888781,0.0033333333333333335,-0.011333333333333332,-0.006000000000000002
cross_cell_2,2,56,128,2,affine_minus_loss,loss_mia,-0.0009724444444445535,0.0013333333333333335,0.003333333333333333,0.011333333333333332
cross_cell_2,2,56,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0030471111111111115,0.0,-0.006000000000000002,-0.005333333333333332
cross_cell_2,2,56,128,3,affine_minus_loss,loss_mia,0.013513333333333377,-0.0013333333333333335,0.0006666666666666661,0.007333333333333334
cross_cell_2,2,56,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.01090044444444449,0.0013333333333333333,-0.012666666666666666,0.0013333333333333357
cross_cell_2,2,56,128,4,affine_minus_loss,loss_mia,0.024512888888888806,-0.0006666666666666668,0.001333333333333334,0.014
cross_cell_2,2,56,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.00979333333333332,0.002,-0.014,-0.005333333333333332
cross_cell_2,2,56,128,5,affine_minus_loss,loss_mia,0.010918888888888922,0.002,0.002,0.014
cross_cell_2,2,56,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.0034613333333332053,0.0006666666666666666,-0.006666666666666666,-0.006666666666666668
cross_cell_2,2,56,128,6,affine_minus_loss,loss_mia,0.016428222222222177,0.0,-0.005333333333333332,0.013333333333333332
cross_cell_2,2,56,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.006906222222222258,0.004666666666666667,-0.017333333333333333,-0.002666666666666668
cross_cell_2,2,56,128,7,affine_minus_loss,loss_mia,0.013392888888888899,0.003333333333333334,-0.002,0.013999999999999999
cross_cell_2,2,56,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.005241333333333431,0.0006666666666666666,-0.016666666666666663,-0.0013333333333333322
cross_cell_2,2,56,128,8,affine_minus_loss,loss_mia,0.006303555555555618,-0.0006666666666666668,-0.002,0.012666666666666668
cross_cell_2,2,56,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.01703733333333335,0.0013333333333333333,-0.021333333333333333,-0.005333333333333332
cross_cell_2,2,56,128,9,affine_minus_loss,loss_mia,0.00250488888888889,0.0006666666666666666,-0.002000000000000001,0.011333333333333334
cross_cell_2,2,56,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0022622222222221655,0.0019999999999999996,-0.007333333333333333,0.004666666666666666
cross_cell_2,2,56,512,0,affine_minus_loss,loss_mia,0.025550222222222252,0.004666666666666666,-0.005333333333333333,0.018
cross_cell_2,2,56,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.007469333333333328,0.0,-0.005999999999999998,0.011333333333333336
cross_cell_2,2,56,512,1,affine_minus_loss,loss_mia,0.011401777777777844,0.0006666666666666666,0.001333333333333334,0.017333333333333333
cross_cell_2,2,56,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.006662222222222236,-0.004,-0.007333333333333332,0.010000000000000002
cross_cell_2,2,56,512,2,affine_minus_loss,loss_mia,0.020763555555555535,0.0033333333333333335,-0.0006666666666666661,0.018666666666666665
cross_cell_2,2,56,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.00023333333333330764,0.0,-0.005333333333333334,0.009333333333333336
cross_cell_2,2,56,512,3,affine_minus_loss,loss_mia,0.010671999999999904,0.0,-0.0006666666666666661,0.019333333333333334
cross_cell_2,2,56,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.008324444444444468,0.0006666666666666665,-0.0033333333333333322,0.007333333333333334
cross_cell_2,2,56,512,4,affine_minus_loss,loss_mia,0.02427999999999997,0.002,-0.0013333333333333322,0.019333333333333334
