strategy,auxiliary_target_count,subset_replicate,shots,attack,n_simulator_seeds,auc,advantage,tpr_at_0_1pct_fpr,tpr_at_1pct_fpr,tpr_at_5pct_fpr
cross_cell_2,2,3,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,3,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,3,128,affine_channel_lira,10,0.5749695555555556,0.10866666666666669,0.006,0.023,0.08633333333333333
cross_cell_2,2,3,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,3,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,3,512,affine_channel_lira,10,0.5944437777777778,0.13899999999999998,0.004,0.025,0.09166666666666667
cross_cell_2,2,3,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,3,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,30,1024,affine_channel_lira,10,0.6017842222222223,0.14800000000000002,0.0026666666666666666,0.027666666666666666,0.09466666666666666
cross_cell_2,2,30,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,30,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,30,128,affine_channel_lira,10,0.5710473333333332,0.11533333333333334,0.0033333333333333335,0.022333333333333334,0.08399999999999999
cross_cell_2,2,30,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,30,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,30,512,affine_channel_lira,10,0.5952077777777778,0.13833333333333336,0.003333333333333333,0.024666666666666667,0.09166666666666667
cross_cell_2,2,30,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,30,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,31,1024,affine_channel_lira,10,0.602546,0.149,0.004,0.020333333333333335,0.09566666666666668
cross_cell_2,2,31,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,31,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,31,128,affine_channel_lira,10,0.5764384444444444,0.11599999999999999,0.005333333333333333,0.02266666666666667,0.08866666666666667
cross_cell_2,2,31,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,31,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,31,512,affine_channel_lira,10,0.5944217777777778,0.137,0.0033333333333333335,0.019666666666666666,0.094
cross_cell_2,2,31,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,31,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,32,1024,affine_channel_lira,10,0.6040542222222222,0.15200000000000005,0.004,0.026333333333333334,0.09366666666666668
cross_cell_2,2,32,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,32,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,32,128,affine_channel_lira,10,0.5727931111111111,0.11266666666666666,0.004666666666666667,0.021666666666666667,0.08666666666666667
cross_cell_2,2,32,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,32,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,32,512,affine_channel_lira,10,0.5968762222222221,0.14100000000000001,0.0033333333333333335,0.024666666666666667,0.093
cross_cell_2,2,32,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,32,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,33,1024,affine_channel_lira,10,0.5985184444444445,0.144,0.0033333333333333335,0.02466666666666667,0.09566666666666668
cross_cell_2,2,33,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,33,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,33,128,affine_channel_lira,10,0.5716953333333333,0.11099999999999999,0.0033333333333333335,0.021333333333333333,0.079
cross_cell_2,2,33,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,33,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,33,512,affine_channel_lira,10,0.5914897777777778,0.1353333333333334,0.0033333333333333335,0.021666666666666667,0.089
cross_cell_2,2,33,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,33,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,34,1024,affine_channel_lira,10,0.6041557777777777,0.152,0.003333333333333333,0.027000000000000003,0.09466666666666666
cross_cell_2,2,34,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,34,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,34,128,affine_channel_lira,10,0.5727888888888889,0.11166666666666669,0.004,0.024333333333333332,0.08733333333333333
cross_cell_2,2,34,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,34,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,34,512,affine_channel_lira,10,0.596724,0.1403333333333333,0.004,0.024333333333333332,0.096
cross_cell_2,2,34,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,34,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,35,1024,affine_channel_lira,10,0.6035957777777778,0.15133333333333332,0.0026666666666666666,0.026333333333333334,0.09466666666666668
cross_cell_2,2,35,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,35,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,35,128,affine_channel_lira,10,0.5726873333333333,0.11533333333333337,0.004333333333333333,0.021333333333333333,0.08199999999999999
cross_cell_2,2,35,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,35,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,35,512,affine_channel_lira,10,0.5957282222222222,0.13866666666666666,0.003333333333333333,0.025666666666666664,0.09033333333333333
cross_cell_2,2,35,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,35,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,36,1024,affine_channel_lira,10,0.6051753333333334,0.14933333333333337,0.004333333333333333,0.024666666666666667,0.09633333333333333
cross_cell_2,2,36,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,36,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,36,128,affine_channel_lira,10,0.5756775555555556,0.11066666666666669,0.004666666666666667,0.022333333333333334,0.08933333333333333
cross_cell_2,2,36,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,36,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,36,512,affine_channel_lira,10,0.5966624444444444,0.1373333333333334,0.003666666666666667,0.024,0.09733333333333333
cross_cell_2,2,36,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,36,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,37,1024,affine_channel_lira,10,0.6021131111111111,0.1426666666666667,0.004,0.024666666666666667,0.09833333333333333
cross_cell_2,2,37,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,37,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,37,128,affine_channel_lira,10,0.5730017777777778,0.10999999999999999,0.005333333333333333,0.022333333333333334,0.08533333333333333
cross_cell_2,2,37,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,37,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,37,512,affine_channel_lira,10,0.5948433333333334,0.138,0.003666666666666667,0.023,0.09433333333333332
cross_cell_2,2,37,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,37,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,38,1024,affine_channel_lira,10,0.6000831111111111,0.14766666666666672,0.0026666666666666666,0.026000000000000002,0.09233333333333332
cross_cell_2,2,38,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,38,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,38,128,affine_channel_lira,10,0.5725822222222222,0.10999999999999999,0.002333333333333333,0.020666666666666667,0.08266666666666667
cross_cell_2,2,38,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,38,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,38,512,affine_channel_lira,10,0.5930746666666666,0.1376666666666667,0.003,0.022,0.08866666666666667
cross_cell_2,2,38,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,38,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,39,1024,affine_channel_lira,10,0.6038862222222222,0.14900000000000002,0.0033333333333333335,0.028,0.09333333333333334
cross_cell_2,2,39,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,39,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,39,128,affine_channel_lira,10,0.573946,0.11399999999999999,0.002333333333333333,0.021666666666666667,0.08366666666666667
cross_cell_2,2,39,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,39,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,39,512,affine_channel_lira,10,0.5973957777777777,0.14066666666666666,0.004,0.024,0.091
cross_cell_2,2,39,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,39,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,4,1024,affine_channel_lira,10,0.6021795555555556,0.143,0.005333333333333333,0.024333333333333332,0.10633333333333334
cross_cell_2,2,4,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,4,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,4,128,affine_channel_lira,10,0.5754035555555557,0.11133333333333331,0.006333333333333333,0.024666666666666667,0.09233333333333332
cross_cell_2,2,4,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,4,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,4,512,affine_channel_lira,10,0.594262,0.13733333333333334,0.004666666666666666,0.025666666666666664,0.10033333333333333
cross_cell_2,2,4,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,4,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,40,1024,affine_channel_lira,10,0.5992473333333334,0.14333333333333337,0.004333333333333333,0.02266666666666667,0.10066666666666667
cross_cell_2,2,40,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,40,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,40,128,affine_channel_lira,10,0.5740135555555556,0.1136666666666667,0.005666666666666667,0.020666666666666667,0.08566666666666667
cross_cell_2,2,40,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,40,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,40,512,affine_channel_lira,10,0.5935473333333333,0.13866666666666666,0.004,0.02366666666666667,0.094
cross_cell_2,2,40,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,40,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,41,1024,affine_channel_lira,10,0.6031848888888889,0.1443333333333333,0.003,0.024,0.09866666666666667
cross_cell_2,2,41,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,41,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,41,128,affine_channel_lira,10,0.575294,0.10800000000000004,0.005666666666666667,0.023,0.08733333333333333
cross_cell_2,2,41,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,41,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,41,512,affine_channel_lira,10,0.5972277777777777,0.137,0.0033333333333333335,0.024666666666666667,0.09533333333333333
cross_cell_2,2,41,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,41,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,42,1024,affine_channel_lira,10,0.602837111111111,0.1433333333333334,0.0033333333333333335,0.024333333333333332,0.094
cross_cell_2,2,42,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,42,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,42,128,affine_channel_lira,10,0.5726928888888889,0.11266666666666666,0.003666666666666667,0.019333333333333334,0.07966666666666666
cross_cell_2,2,42,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,42,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,42,512,affine_channel_lira,10,0.5962531111111111,0.139,0.003,0.021666666666666667,0.092
cross_cell_2,2,42,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,42,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,43,1024,affine_channel_lira,10,0.5990982222222223,0.14099999999999996,0.0033333333333333335,0.028,0.09966666666666667
cross_cell_2,2,43,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,43,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,43,128,affine_channel_lira,10,0.5730313333333333,0.10899999999999999,0.006,0.02366666666666667,0.089
cross_cell_2,2,43,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,43,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,43,512,affine_channel_lira,10,0.5936142222222223,0.135,0.003666666666666667,0.025333333333333333,0.09666666666666666
cross_cell_2,2,43,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,43,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,44,1024,affine_channel_lira,10,0.6037779999999999,0.14800000000000002,0.005,0.024,0.10400000000000001
cross_cell_2,2,44,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,44,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,44,128,affine_channel_lira,10,0.5750235555555556,0.11033333333333334,0.006333333333333333,0.024,0.09
cross_cell_2,2,44,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,44,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,44,512,affine_channel_lira,10,0.5954493333333333,0.13633333333333336,0.004,0.026,0.09633333333333333
cross_cell_2,2,44,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,44,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,45,1024,affine_channel_lira,10,0.5984637777777777,0.14800000000000005,0.005333333333333333,0.023333333333333334,0.09366666666666668
cross_cell_2,2,45,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,45,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,45,128,affine_channel_lira,10,0.5742662222222222,0.11233333333333334,0.006333333333333333,0.02266666666666667,0.08866666666666667
cross_cell_2,2,45,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,45,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,45,512,affine_channel_lira,10,0.5906986666666667,0.13400000000000004,0.004,0.025666666666666664,0.08866666666666667
cross_cell_2,2,45,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,45,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,46,1024,affine_channel_lira,10,0.6041322222222223,0.14700000000000002,0.003666666666666667,0.027666666666666666,0.099
cross_cell_2,2,46,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,46,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,46,128,affine_channel_lira,10,0.5750993333333333,0.11233333333333331,0.005333333333333334,0.024,0.08966666666666667
cross_cell_2,2,46,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,46,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,46,512,affine_channel_lira,10,0.5971451111111111,0.139,0.0033333333333333335,0.026666666666666665,0.098
cross_cell_2,2,46,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,46,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,47,1024,affine_channel_lira,10,0.5983537777777779,0.14866666666666667,0.004666666666666667,0.025333333333333333,0.09733333333333333
cross_cell_2,2,47,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,47,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,47,128,affine_channel_lira,10,0.5721913333333334,0.1146666666666667,0.004666666666666667,0.019333333333333334,0.08133333333333333
cross_cell_2,2,47,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,47,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,47,512,affine_channel_lira,10,0.5906644444444444,0.13633333333333333,0.004666666666666667,0.025,0.087
cross_cell_2,2,47,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,47,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,48,1024,affine_channel_lira,10,0.5992766666666667,0.14333333333333334,0.003666666666666667,0.022,0.09666666666666666
cross_cell_2,2,48,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,48,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,48,128,affine_channel_lira,10,0.572176,0.11333333333333331,0.004666666666666667,0.019666666666666666,0.08266666666666667
cross_cell_2,2,48,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,48,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,48,512,affine_channel_lira,10,0.5903662222222221,0.13699999999999998,0.0033333333333333335,0.023,0.092
cross_cell_2,2,48,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,48,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,49,1024,affine_channel_lira,10,0.6042984444444445,0.14933333333333335,0.004333333333333333,0.02266666666666667,0.10233333333333333
cross_cell_2,2,49,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,49,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,49,128,affine_channel_lira,10,0.5757146666666667,0.11233333333333337,0.003666666666666667,0.02266666666666667,0.09033333333333333
cross_cell_2,2,49,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,49,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,49,512,affine_channel_lira,10,0.5954317777777778,0.13566666666666666,0.004,0.024,0.101
cross_cell_2,2,49,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,49,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,5,1024,affine_channel_lira,10,0.6047724444444444,0.14833333333333332,0.0033333333333333335,0.024333333333333332,0.098
cross_cell_2,2,5,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,5,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,5,128,affine_channel_lira,10,0.5759255555555556,0.11166666666666669,0.004666666666666666,0.022,0.09133333333333334
cross_cell_2,2,5,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,5,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,5,512,affine_channel_lira,10,0.5972697777777778,0.13966666666666666,0.0026666666666666666,0.024,0.096
cross_cell_2,2,5,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,5,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,50,1024,affine_channel_lira,10,0.6006522222222221,0.14900000000000002,0.004,0.021333333333333333,0.09333333333333332
cross_cell_2,2,50,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,50,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
cross_cell_2,2,50,128,affine_channel_lira,10,0.5750582222222222,0.11133333333333334,0.004333333333333333,0.021333333333333333,0.08966666666666667
cross_cell_2,2,50,128,latent_lira_mismatched,10,0.5680675555555555,0.11233333333333331,0.0,0.01,0.059
cross_cell_2,2,50,128,loss_mia,10,0.5650198888888889,0.12766666666666665,0.0016666666666666666,0.009666666666666667,0.047
cross_cell_2,2,50,512,affine_channel_lira,10,0.5955688888888888,0.13733333333333336,0.002333333333333333,0.022,0.09366666666666668
cross_cell_2,2,50,512,latent_lira_mismatched,10,0.588883111111111,0.13866666666666666,0.0033333333333333335,0.014333333333333333,0.07233333333333333
cross_cell_2,2,50,512,loss_mia,10,0.5756915555555555,0.15066666666666667,0.0006666666666666666,0.007333333333333333,0.043
cross_cell_2,2,51,1024,affine_channel_lira,10,0.6022142222222222,0.14300000000000002,0.004,0.025333333333333333,0.10133333333333333
cross_cell_2,2,51,1024,latent_lira_mismatched,10,0.596576,0.14633333333333337,0.004666666666666667,0.014666666666666666,0.07266666666666666
cross_cell_2,2,51,1024,loss_mia,10,0.57747,0.15433333333333332,0.002,0.008,0.04033333333333333
