strategy,auxiliary_target_count,subset_replicate,held_cell,held_target_ids,auxiliary_target_ids,shots,fold,n_train_public_nonmember_pairs,n_test_heldout_nonmember_pairs,intercept,slope,scale,train_rmse,train_r_squared,train_residual_mean,train_residual_std,train_residual_skew,train_residual_excess_kurtosis,train_coverage_90pct,test_rmse,test_r_squared,test_residual_mean,test_residual_std,test_residual_skew,test_residual_excess_kurtosis,test_coverage_90pct
cross_cell_4,4,19,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s44,128,1,3280,540,-0.21208547624986784,0.8047294845276826,1.4309960565741109,1.4305597107622974,0.6740553838033954,-5.199093188488538e-17,1.4305597107622974,-0.19553246003856892,0.8539123561001909,0.9009146341463414,1.6658721100880092,0.28872364713682364,-0.3492618199096337,1.628848080185039,0.036795525274098566,-0.16318311633864901,0.8333333333333334
cross_cell_4,4,19,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s44,128,2,3360,480,-0.20631246488831134,0.7965578301084842,1.4190066478285799,1.4185842615570317,0.6595163017371333,8.458842092382146e-18,1.4185842615570317,-0.20872659086444298,0.9576010172910854,0.9032738095238095,1.5472139024377647,0.42619131628621243,0.017608146618211796,1.547113703988614,-0.1870473220918784,0.40981393474650085,0.88125
cross_cell_4,4,19,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s44,128,3,2960,780,-0.24160395683800673,0.7959690050432184,1.4038454484018428,1.4033710961502872,0.6537466323221943,-1.4402893292434464e-16,1.4033710961502872,-0.17254952643803068,0.8221253765278802,0.9,1.6635632658052526,0.380278367899336,-0.23777969864278647,1.6464821755032708,0.00775425835476507,0.1499716209502875,0.8397435897435898
cross_cell_4,4,19,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s44,128,4,3200,600,-0.2209808606462038,0.7915495634640248,1.4471710661872785,1.4467187545443547,0.6554160570415236,4.4408920985006264e-17,1.4467187545443547,-0.18328716416182914,0.8523944980374587,0.900625,1.6228653651501228,0.501686718800501,-0.2362399876768946,1.6055786064924578,0.01292479805322427,0.40797178674682844,0.8633333333333333
cross_cell_4,4,20,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45,128,0,3200,600,-0.24441701509929903,0.739530903331453,1.557940368640906,1.557453436180617,0.6556385816337713,1.5987211554602254e-16,1.557453436180617,-0.1316797313469042,0.5763401033080515,0.8996875,1.5309390815242916,0.36690474173933363,-0.030638817772087153,1.5306324621488892,0.032309475821850404,1.321232291603807,0.8966666666666666
cross_cell_4,4,20,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45,128,1,3280,540,-0.22221409810612114,0.7341343300463925,1.5587448634028278,1.5582695638450779,0.676367179983449,8.665155314147563e-18,1.5582695638450779,-0.27048614002795013,0.8311594566910201,0.9039634146341463,1.5610482921131021,0.30097791082263614,-0.08428098344954524,1.5587714669373478,-0.22994393918108164,0.4577496636684888,0.8962962962962963
cross_cell_4,4,20,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45,128,2,3360,480,-0.2799413726440826,0.7380008317238527,1.5571724784223204,1.5567089652468717,0.6775614061157559,3.3835368369528583e-17,1.5567089652468717,-0.18116816600439306,0.6620038927880318,0.9014880952380953,1.6365962317388323,0.44221685080307627,-0.01819932456964594,1.6364950382836345,-0.25094507432579294,1.4614861182225187,0.88125
cross_cell_4,4,20,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45,128,3,2960,780,-0.24704093383883752,0.7520109194528696,1.5637834767581162,1.5632550822585722,0.678032110978763,-3.8407715446491904e-17,1.5632550822585722,-0.2358999536519888,0.8455332370762769,0.902027027027027,1.700939501518356,0.4096250313765323,0.05870805818454528,1.6999260430176701,-0.11378553041417852,0.9059545833568317,0.8589743589743589
cross_cell_4,4,20,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45,128,4,3200,600,-0.2714022782143466,0.7427845022498377,1.59139033695454,1.5908929497453428,0.6703352956835958,1.5987211554602254e-16,1.5908929497453428,-0.25121309658736724,0.7412895826361985,0.90125,1.3402108030723061,0.5184376621502058,0.0516808829779494,1.3392139795440965,-0.0030204348061830307,2.33849326822057,0.945
cross_cell_4,4,20,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,128,0,3200,600,-0.23514786625807316,0.6526159776370215,1.5051605462415059,1.5046901100536623,0.5748855528712455,7.105427357601002e-17,1.5046901100536623,-0.1342268060432109,0.38469216848562837,0.898125,1.8273273306694149,0.5215052469973228,0.030597756416346343,1.8270711400253947,-0.3368741365178557,0.2129347545564686,0.8283333333333334
cross_cell_4,4,20,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,128,1,3280,540,-0.2155617305628546,0.6633137658879578,1.5177733819645804,1.5173105756168903,0.6054763302666524,2.599546594244269e-17,1.5173105756168903,-0.1146383670824136,0.5493605765120302,0.8996951219512195,1.8511927203702143,0.48481075973280074,0.07320579838761779,1.849744684823856,0.027127726186834376,0.38232391328204773,0.825925925925926
cross_cell_4,4,20,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,128,2,3360,480,-0.2675521593150647,0.6511218567383278,1.513726102003125,1.5132755212215987,0.5838611396218852,1.3534147347811433e-16,1.5132755212215987,-0.14820294484795438,0.49413611429107895,0.899702380952381,1.900333549788323,0.4818469023409434,0.110708371695399,1.8971060215200526,-0.012140937767091428,0.6766853057131965,0.81875
cross_cell_4,4,20,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,128,3,2960,780,-0.2681465610617037,0.67146421934673,1.496642988593785,1.4961372805244086,0.5981643518948956,-1.0562121747785274e-16,1.4961372805244086,-0.130700268531178,0.49975088068002727,0.8966216216216216,1.9048461559734513,0.6239400363987804,0.05984498312326196,1.9039058421891064,-0.09345139516962983,0.40566363614483825,0.8166666666666667
cross_cell_4,4,20,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,128,4,3200,600,-0.2435203385032872,0.6467273307842781,1.5243224219137312,1.5238459967038087,0.5846665936234439,-9.769962616701378e-17,1.523845996703809,-0.11507670334360881,0.4565759094110833,0.9003125,1.7496874707517458,0.4733516498846472,0.03644165288047722,1.7493079349391232,0.0811391420798244,-0.14605406973381685,0.8366666666666667
cross_cell_4,4,20,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,128,0,3200,600,-0.2637445720709267,0.7472335141200813,1.397270059969217,1.3968333448280705,0.6827326099689447,-1.021405182655144e-16,1.3968333448280705,-0.12455089021923108,1.2282398740296223,0.9084375,1.190971858654175,0.8104430537430201,0.2686220349065277,1.1602827976268788,-0.06675592637408177,0.5026636767772348,0.94
cross_cell_4,4,20,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,128,1,3280,540,-0.2476637999792397,0.7388631875647433,1.3886576564210378,1.388234220626342,0.7189010409740755,2.816175477097958e-17,1.388234220626342,-0.16026485619960265,1.333690179631895,0.9039634146341463,1.1458494109812094,0.6749778626318452,0.21122727372315503,1.1262121964716363,-0.040845701314694206,-0.2397859204762134,0.9574074074074074
cross_cell_4,4,20,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,128,2,3360,480,-0.23892045274760898,0.7382999667069451,1.3853324275941046,1.3849200649037385,0.7116561071396117,8.458842092382145e-17,1.3849200649037383,-0.07574671993025464,1.0081808562597647,0.9047619047619048,1.3054172310651109,0.7585350969391542,0.4792878222282196,1.214247639744641,-0.09948104585865127,0.3273314312562139,0.9104166666666667
cross_cell_4,4,20,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,128,3,2960,780,-0.2766183131384784,0.7384106328250123,1.3668728631737992,1.3664110037711314,0.720342307492073,2.556513559407117e-16,1.3664110037711314,-0.1978204231526009,1.2754508162072558,0.9054054054054054,1.2871878443800195,0.7645287053761924,0.3719238868765659,1.2322845325209224,-0.07715180100062363,0.4229451831647584,0.9205128205128205
cross_cell_4,4,20,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,128,4,3200,600,-0.27644652098870615,0.7425320160732849,1.4165266497893851,1.4160839160233627,0.6995460965967639,1.6653345369377348e-16,1.4160839160233627,-0.15174429087851699,1.0821504519885812,0.904375,1.1772962319421927,0.7846015169586225,0.30552089201580057,1.1369623574627064,0.025515245249421965,0.6461444883781517,0.9283333333333333
cross_cell_4,4,20,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43,128,0,3200,600,-0.22490711582825018,0.7816217202316257,1.4174938853361538,1.4170508492617802,0.674686420911104,-1.509903313490213e-16,1.4170508492617802,-0.14575879385137125,1.1539397930197781,0.899375,1.3416624514028004,0.814409030802689,-0.07688897686323376,1.3394574344640806,-0.09175087304432655,0.23248358831513904,0.9133333333333333
cross_cell_4,4,20,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43,128,1,3280,540,-0.23270938650603745,0.7983076235024408,1.4041028813524103,1.4036747359296338,0.7058989927257389,1.906334169112464e-16,1.4036747359296338,-0.1911145227939741,1.4215412117446888,0.901219512195122,1.3394485786713204,0.6966237678590201,-0.17055780929425104,1.3285452677998466,0.12099724571423912,0.24291757641635492,0.9259259259259259
cross_cell_4,4,20,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43,128,2,3360,480,-0.26140609066974285,0.7943804042490074,1.3972129263524466,1.3967970272730281,0.6923785102761457,-1.6917684184764292e-17,1.3967970272730281,-0.09558310600037616,1.0633073875683063,0.9002976190476191,1.3369788277160364,0.7234505892041669,-0.24921215775646147,1.3135469866690401,-0.23023349315724076,0.22913219119168238,0.9041666666666667
cross_cell_4,4,20,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43,128,3,2960,780,-0.2548888521461986,0.8053419883304415,1.3709494976012158,1.3704862607244666,0.6975454482906934,8.641735975460678e-17,1.3704862607244666,-0.25734506015872244,1.3927404758672166,0.9013513513513514,1.3555488694310764,0.7198805540672867,-0.11170324283449326,1.3509386081373673,-0.13566073746987772,0.024049061975356167,0.9051282051282051
cross_cell_4,4,20,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43,128,4,3200,600,-0.25524995731376543,0.7942649137437938,1.4169829152006415,1.416540038829392,0.6782357292877703,1.4210854715202004e-16,1.4165400388293923,-0.2418786168207916,1.1454164972888812,0.9025,1.2723874006299194,0.7598269995397016,0.015031312636279189,1.2722986115382637,-0.37447857027670495,0.3148166329207456,0.9433333333333334
cross_cell_4,4,20,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,128,0,3200,600,-0.31876249696870773,0.8139171464670816,1.5114200593380966,1.5109476667466744,0.6545538301780003,-7.993605777301127e-17,1.5109476667466744,-0.1992783858596688,0.8035282015089149,0.900625,1.66488717770787,0.44210387123065,-0.06589779777853642,1.663582518164944,-0.17919328136389182,0.7383099365859485,0.8716666666666667
cross_cell_4,4,20,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,128,1,3280,540,-0.31913149983995126,0.8169998444747167,1.5137272698157485,1.5132656972269372,0.6762422586985274,-5.199093188488538e-17,1.5132656972269372,-0.28512995004178826,1.0097310972172293,0.9024390243902439,1.6610263703944217,0.29285559359333346,-0.23849250875186395,1.6438156607159176,0.04032800414133023,-0.16990583347022836,0.8629629629629629
cross_cell_4,4,20,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,128,2,3360,480,-0.33001633870025693,0.8155115344730077,1.4980359974661221,1.4975900870536636,0.6742896488881449,6.767073673905717e-17,1.4975900870536634,-0.2008049422514179,0.8895658857408324,0.9017857142857143,1.57234040373091,0.40740286562959926,0.13418923261703058,1.566603841133531,-0.20359605281376641,0.45644437382642034,0.8958333333333334
cross_cell_4,4,20,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,128,3,2960,780,-0.32973641260543973,0.8252653390613962,1.4994268052046775,1.498920156497798,0.6741565421661553,9.601928861622976e-18,1.498920156497798,-0.23129424806166066,1.0103416038909696,0.904054054054054,1.696727001111741,0.3553233292710605,-0.16652072852030164,1.6885358637810184,0.015000536484543558,0.18846940598615314,0.8551282051282051
cross_cell_4,4,20,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45,128,4,3200,600,-0.3591719611883546,0.8224148670867545,1.5443105552741736,1.5438278827962881,0.6628880865926073,-7.549516567451065e-17,1.5438278827962881,-0.2534401338743521,0.8962538098705513,0.8984375,1.640757531829419,0.4906382934542347,-0.09533950109683831,1.63798524345782,0.039302185802000435,0.4674510474480438,0.8816666666666667
cross_cell_4,4,21,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44,128,0,3200,600,-0.257402041118579,0.7416417477607505,1.49800305072481,1.4975348516039115,0.6563265972016721,1.9095836023552692e-16,1.4975348516039118,-0.0934780263503394,0.47311144178669773,0.901875,1.5304845915138678,0.3672805800257446,-0.019673169476358523,1.5303581447700816,0.030095171862143482,1.3237445584801648,0.89
cross_cell_4,4,21,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44,128,1,3280,540,-0.2862737521476906,0.7476533112329592,1.501428549774227,1.5009707273669455,0.6879584011160504,-9.53167084556232e-17,1.5009707273669455,-0.23545711869372582,0.6562057280138607,0.9027439024390244,1.5582181036208136,0.3035102743508987,-0.02790660468313044,1.5579681896196418,-0.23822601944133392,0.46913011644243685,0.8870370370370371
cross_cell_4,4,21,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44,128,2,3360,480,-0.3047088520902659,0.7481199814685503,1.5028910374014786,1.5024436818215718,0.6796205404867163,5.921189464667501e-17,1.5024436818215718,-0.11571028159940899,0.4445410073328713,0.9017857142857143,1.6351593043041297,0.4431958852641439,-0.002770238944320817,1.635156957673653,-0.2610322865256035,1.4642729578825175,0.8708333333333333
cross_cell_4,4,21,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44,128,3,2960,780,-0.28691398464280105,0.7592218447349147,1.5109095922661555,1.5103990635838107,0.6830569989051262,-1.0562121747785274e-16,1.5103990635838107,-0.1828410878970451,0.7002005889636549,0.9043918918918918,1.7018367118495137,0.40900204599578416,0.09140435225447965,1.699380310050609,-0.11938328315569628,0.9087038694551239,0.8448717948717949
cross_cell_4,4,21,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44,128,4,3200,600,-0.28667396803912404,0.7456344667468101,1.5065180694951479,1.5060472090149815,0.6770218714702068,-5.329070518200751e-17,1.5060472090149815,-0.19051948855838624,0.655089193515912,0.905,1.3399558342128075,0.5186208747019818,0.0657093947177217,1.338343720083436,-0.006314203225018365,2.345637232651484,0.9383333333333334
cross_cell_4,4,21,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,128,0,3200,600,-0.3091082039413364,0.6665857119027232,1.4667153555512287,1.4662569353632693,0.5875781403169671,-9.769962616701378e-17,1.4662569353632693,-0.07144573996675231,0.295976444006667,0.90375,1.8234833022006645,0.5235162854846769,0.08187814149861392,1.821644126427929,-0.34311417023933155,0.2157557946451032,0.82
cross_cell_4,4,21,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,128,1,3280,540,-0.3040658874165806,0.6857069861583996,1.465487210671951,1.4650403476609002,0.6224458713888605,8.665155314147564e-17,1.4650403476609002,-0.0519659335374441,0.4315267030313086,0.9045731707317073,1.8430854146204354,0.48931342495536045,0.12216290762786729,1.8390323731752216,0.019570770170136705,0.3892954198054963,0.8203703703703704
cross_cell_4,4,21,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,128,2,3360,480,-0.33868333987114546,0.6747872950599835,1.4673477885824036,1.4669110129249874,0.6110875947318073,5.921189464667501e-17,1.4669110129249874,-0.02972687604960405,0.38435304337261655,0.8994047619047619,1.8922497441117756,0.48624585633650286,0.14389959127617102,1.8867702567407703,-0.018798057980955938,0.6756931616369299,0.8125
cross_cell_4,4,21,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,128,3,2960,780,-0.33529071532110805,0.6921141788938976,1.4526733751138223,1.4521825241536652,0.6320884741755246,-2.400482215405744e-17,1.4521825241536652,-0.03322582374702901,0.3713797850463121,0.902027027027027,1.8899348193336907,0.6298046658584829,0.09644609197868395,1.8874723236836901,-0.10173536742981774,0.38667823888943387,0.8115384615384615
cross_cell_4,4,21,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44,128,4,3200,600,-0.3128443279473926,0.666593499020092,1.4681869703734955,1.4677280902340253,0.5929514616183069,-4.4408920985006264e-17,1.4677280902340253,-0.011302584518692003,0.35091515229708925,0.9009375,1.745187893777778,0.47605687332703617,0.08466119632531167,1.7431331751834926,0.07296996956749721,-0.1358072000129451,0.83
cross_cell_4,4,21,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s45,128,0,3200,600,-0.3963557592341008,0.7881564446626338,1.688281635701176,1.6877539652286215,0.57376522633647,-2.6645352591003756e-17,1.6877539652286215,-0.10123012609515589,0.599461272719342,0.895625,1.1732839035630567,0.8160317278762974,0.324134286006866,1.1276223139841561,-0.07382561897656648,0.5145852153949257,0.9783333333333334
