target_id,scheme,mode,shots,attack,reference_count,n_simulator_seeds,auc_mean_over_simulator_seeds,advantage_mean_over_simulator_seeds,tpr_at_0_1pct_fpr_mean_over_simulator_seeds,tpr_at_1pct_fpr_mean_over_simulator_seeds,tpr_at_5pct_fpr_mean_over_simulator_seeds
MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,noise_augmented_lira,16,2,0.5014000000000001,0.04500000000000004,0.0075,0.0125,0.042499999999999996
MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,target_crossfit_learned_mia,0,2,0.45342499999999997,0.012500000000000011,0.0,0.0025,0.035
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,affine_channel_lira,16,2,0.5104875,0.07500000000000001,0.0025,0.0275,0.05
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,deconvolved_lira,16,2,0.49239999999999995,0.06000000000000003,0.005,0.0175,0.042499999999999996
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,empirical_channel_lira,16,2,0.5049875,0.08250000000000005,0.0025,0.0125,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,latent_lira_mismatched,16,2,0.48560000000000003,0.044999999999999984,0.005,0.01,0.0375
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,loss_mia,0,2,0.5455125000000001,0.12750000000000003,0.0025,0.01,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,matched_reference_lira_offline,16,2,0.46648750000000005,0.03999999999999998,0.015,0.0175,0.042499999999999996
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,matched_reference_lira_offline_fixed_variance,16,2,0.46788749999999996,0.052499999999999984,0.0075,0.0225,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,matched_reference_lira_online,16,2,0.483275,0.07500000000000001,0.005,0.0175,0.0575
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,matched_reference_lira_online_fixed_variance,16,2,0.46723750000000003,0.052500000000000005,0.0025,0.015,0.05
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,noise_augmented_lira,16,2,0.5003625,0.0625,0.0,0.0125,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,ideal_shot,128,target_crossfit_learned_mia,0,2,0.4955,0.04749999999999999,0.0025,0.0075,0.045
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,affine_channel_lira,16,2,0.5256375,0.07499999999999998,0.0075,0.025,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,deconvolved_lira,16,2,0.515475,0.06,0.005,0.0175,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,empirical_channel_lira,16,2,0.5186499999999999,0.09749999999999998,0.005,0.02,0.0375
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,2,0.5108125,0.06,0.0025,0.0125,0.042499999999999996
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,loss_mia,0,2,0.5450375000000001,0.1225,0.005,0.0125,0.0575
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,matched_reference_lira_offline,16,2,0.49188750000000003,0.03999999999999998,0.01,0.0125,0.0525
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,matched_reference_lira_offline_fixed_variance,16,2,0.4910875,0.05000000000000002,0.0025,0.01,0.0475
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,matched_reference_lira_online,16,2,0.51925,0.0975,0.0075,0.015000000000000001,0.057499999999999996
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,matched_reference_lira_online_fixed_variance,16,2,0.515875,0.07250000000000001,0.0125,0.02,0.05
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,noise_augmented_lira,16,2,0.5172875,0.08000000000000002,0.0125,0.0225,0.035
MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,target_crossfit_learned_mia,0,2,0.519325,0.07250000000000001,0.0,0.0075,0.0625
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,affine_channel_lira,16,2,0.4972375,0.06000000000000001,0.005,0.02,0.0675
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,deconvolved_lira,16,2,0.47775,0.037500000000000006,0.0075,0.0075,0.052500000000000005
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,empirical_channel_lira,16,2,0.494975,0.05500000000000002,0.005,0.017499999999999998,0.060000000000000005
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,latent_lira_mismatched,16,2,0.4730125,0.03,0.005,0.0075,0.045
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,loss_mia,0,2,0.5119374999999999,0.06250000000000006,0.0025,0.0075,0.05500000000000001
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,matched_reference_lira_offline,16,2,0.535125,0.08500000000000002,0.0125,0.024999999999999998,0.08
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,matched_reference_lira_offline_fixed_variance,16,2,0.541575,0.09250000000000003,0.0,0.0075,0.045
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,matched_reference_lira_online,16,2,0.5288125,0.10250000000000001,0.015,0.0275,0.08249999999999999
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,matched_reference_lira_online_fixed_variance,16,2,0.5183875,0.07750000000000001,0.0,0.0075,0.052500000000000005
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,noise_augmented_lira,16,2,0.4970625,0.05,0.0075,0.01,0.075
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,ideal_shot,128,target_crossfit_learned_mia,0,2,0.4960125,0.04249999999999998,0.005,0.02,0.055
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,affine_channel_lira,16,2,0.5236125,0.10250000000000004,0.0025,0.0225,0.065
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,deconvolved_lira,16,2,0.5110375,0.07750000000000001,0.005,0.0075,0.0375
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,empirical_channel_lira,16,2,0.5229875,0.1,0.0025,0.01,0.055
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,2,0.49955,0.047500000000000014,0.005,0.005,0.037500000000000006
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,loss_mia,0,2,0.52545,0.08750000000000002,0.0,0.0125,0.0525
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,matched_reference_lira_offline,16,2,0.529525,0.08000000000000002,0.0,0.0175,0.057499999999999996
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,matched_reference_lira_offline_fixed_variance,16,2,0.5287875,0.08500000000000008,0.0025,0.0125,0.052500000000000005
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,matched_reference_lira_online,16,2,0.522625,0.09500000000000003,0.005,0.015,0.055
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,matched_reference_lira_online_fixed_variance,16,2,0.5142625,0.09,0.005,0.022500000000000003,0.0825
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,noise_augmented_lira,16,2,0.5125124999999999,0.06250000000000001,0.005,0.0125,0.052500000000000005
MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,target_crossfit_learned_mia,0,2,0.5245500000000001,0.08499999999999999,0.0075,0.03,0.0625
